State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,Gender,Type,Rate
28,7,District - Adilabad,Urban,50-59,Male,In seeing,182
28,7,District - Adilabad,Urban,60-69,Male,In seeing,117
28,7,District - Adilabad,Urban,70-79,Male,In seeing,61
28,7,District - Adilabad,Urban,80-89,Male,In seeing,23
28,7,District - Adilabad,Urban,90+,Male,In seeing,0
28,7,District - Adilabad,Urban,Age not stated,Male,In seeing,10
28,8,District - Adilabad,Rural,0-4,Male,In seeing,774
28,8,District - Adilabad,Rural,5-9,Male,In seeing,981
28,8,District - Adilabad,Rural,10-19,Male,In seeing,1968
28,8,District - Adilabad,Rural,20-29,Male,In seeing,2169
28,8,District - Adilabad,Rural,30-39,Male,In seeing,2670
28,8,District - Adilabad,Rural,40-49,Male,In seeing,2396
28,8,District - Adilabad,Rural,50-59,Male,In seeing,2019
28,8,District - Adilabad,Rural,60-69,Male,In seeing,2134
28,8,District - Adilabad,Rural,70-79,Male,In seeing,1594
28,8,District - Adilabad,Rural,80-89,Male,In seeing,471
28,8,District - Adilabad,Rural,90+,Male,In seeing,67
28,8,District - Adilabad,Rural,Age not stated,Male,In seeing,38
28,8,District - Adilabad,Urban,0-4,Male,In seeing,109
28,8,District - Adilabad,Urban,5-9,Male,In seeing,153
28,8,District - Adilabad,Urban,10-19,Male,In seeing,420
28,8,District - Adilabad,Urban,20-29,Male,In seeing,393
28,8,District - Adilabad,Urban,30-39,Male,In seeing,477
28,8,District - Adilabad,Urban,40-49,Male,In seeing,389
28,8,District - Adilabad,Urban,50-59,Male,In seeing,258
28,8,District - Adilabad,Urban,60-69,Male,In seeing,127
28,8,District - Adilabad,Urban,70-79,Male,In seeing,69
28,8,District - Adilabad,Urban,80-89,Male,In seeing,15
28,8,District - Adilabad,Urban,90+,Male,In seeing,5
28,8,District - Adilabad,Urban,Age not stated,Male,In seeing,13
28,9,District - Adilabad,Rural,0-4,Male,In seeing,634
28,9,District - Adilabad,Rural,5-9,Male,In seeing,846
28,9,District - Adilabad,Rural,10-19,Male,In seeing,1574
28,9,District - Adilabad,Rural,20-29,Male,In seeing,1859
28,9,District - Adilabad,Rural,30-39,Male,In seeing,2362
28,9,District - Adilabad,Rural,40-49,Male,In seeing,2088
28,9,District - Adilabad,Rural,50-59,Male,In seeing,1795
28,9,District - Adilabad,Rural,60-69,Male,In seeing,1955
28,9,District - Adilabad,Rural,70-79,Male,In seeing,1402
28,9,District - Adilabad,Rural,80-89,Male,In seeing,495
28,9,District - Adilabad,Rural,90+,Male,In seeing,84
28,9,District - Adilabad,Rural,Age not stated,Male,In seeing,31
28,9,District - Adilabad,Urban,0-4,Male,In seeing,168
28,9,District - Adilabad,Urban,5-9,Male,In seeing,226
28,9,District - Adilabad,Urban,10-19,Male,In seeing,502
28,9,District - Adilabad,Urban,20-29,Male,In seeing,605
28,9,District - Adilabad,Urban,30-39,Male,In seeing,739
28,9,District - Adilabad,Urban,40-49,Male,In seeing,606
28,9,District - Adilabad,Urban,50-59,Male,In seeing,358
28,9,District - Adilabad,Urban,60-69,Male,In seeing,252
28,9,District - Adilabad,Urban,70-79,Male,In seeing,128
28,9,District - Adilabad,Urban,80-89,Male,In seeing,33
28,9,District - Adilabad,Urban,90+,Male,In seeing,4
28,9,District - Adilabad,Urban,Age not stated,Male,In seeing,11
28,10,District - Adilabad,Rural,0-4,Male,In seeing,618
28,10,District - Adilabad,Rural,5-9,Male,In seeing,870
28,10,District - Adilabad,Rural,10-19,Male,In seeing,1715
28,10,District - Adilabad,Rural,20-29,Male,In seeing,2027
28,10,District - Adilabad,Rural,30-39,Male,In seeing,2418
28,10,District - Adilabad,Rural,40-49,Male,In seeing,2020
28,10,District - Adilabad,Rural,50-59,Male,In seeing,1597
28,10,District - Adilabad,Rural,60-69,Male,In seeing,1904
28,10,District - Adilabad,Rural,70-79,Male,In seeing,1451
28,10,District - Adilabad,Rural,80-89,Male,In seeing,453
28,10,District - Adilabad,Rural,90+,Male,In seeing,76
28,10,District - Adilabad,Rural,Age not stated,Male,In seeing,40
28,10,District - Adilabad,Urban,0-4,Male,In seeing,112
28,10,District - Adilabad,Urban,5-9,Male,In seeing,171
28,10,District - Adilabad,Urban,10-19,Male,In seeing,383
28,10,District - Adilabad,Urban,20-29,Male,In seeing,555
28,10,District - Adilabad,Urban,30-39,Male,In seeing,744
28,10,District - Adilabad,Urban,40-49,Male,In seeing,676
28,10,District - Adilabad,Urban,50-59,Male,In seeing,412
28,10,District - Adilabad,Urban,60-69,Male,In seeing,253
28,10,District - Adilabad,Urban,70-79,Male,In seeing,151
28,10,District - Adilabad,Urban,80-89,Male,In seeing,36
28,10,District - Adilabad,Urban,90+,Male,In seeing,11
28,10,District - Adilabad,Urban,Age not stated,Male,In seeing,15
28,11,District - Adilabad,Rural,0-4,Male,In seeing,421
28,11,District - Adilabad,Rural,5-9,Male,In seeing,661
28,11,District - Adilabad,Rural,10-19,Male,In seeing,1290
28,11,District - Adilabad,Rural,20-29,Male,In seeing,1181
28,11,District - Adilabad,Rural,30-39,Male,In seeing,1497
28,11,District - Adilabad,Rural,40-49,Male,In seeing,1505
28,11,District - Adilabad,Rural,50-59,Male,In seeing,1383
28,11,District - Adilabad,Rural,60-69,Male,In seeing,1568
28,11,District - Adilabad,Rural,70-79,Male,In seeing,881
28,11,District - Adilabad,Rural,80-89,Male,In seeing,244
28,11,District - Adilabad,Rural,90+,Male,In seeing,51
28,11,District - Adilabad,Rural,Age not stated,Male,In seeing,23
28,11,District - Adilabad,Urban,0-4,Male,In seeing,35
28,11,District - Adilabad,Urban,5-9,Male,In seeing,51
28,11,District - Adilabad,Urban,10-19,Male,In seeing,129
28,11,District - Adilabad,Urban,20-29,Male,In seeing,133
28,11,District - Adilabad,Urban,30-39,Male,In seeing,161
28,11,District - Adilabad,Urban,40-49,Male,In seeing,122
28,11,District - Adilabad,Urban,50-59,Male,In seeing,101
28,11,District - Adilabad,Urban,60-69,Male,In seeing,81
28,11,District - Adilabad,Urban,70-79,Male,In seeing,42
28,11,District - Adilabad,Urban,80-89,Male,In seeing,12
28,11,District - Adilabad,Urban,90+,Male,In seeing,0
28,11,District - Adilabad,Urban,Age not stated,Male,In seeing,1
28,12,District - Adilabad,Rural,0-4,Male,In seeing,336
28,12,District - Adilabad,Rural,5-9,Male,In seeing,518
28,12,District - Adilabad,Rural,10-19,Male,In seeing,1055
28,12,District - Adilabad,Rural,20-29,Male,In seeing,1019
28,12,District - Adilabad,Rural,30-39,Male,In seeing,1375
28,12,District - Adilabad,Rural,40-49,Male,In seeing,1450
28,12,District - Adilabad,Rural,50-59,Male,In seeing,1438
28,12,District - Adilabad,Rural,60-69,Male,In seeing,1685
28,12,District - Adilabad,Rural,70-79,Male,In seeing,826
28,12,District - Adilabad,Rural,80-89,Male,In seeing,190
28,12,District - Adilabad,Rural,90+,Male,In seeing,38
28,12,District - Adilabad,Rural,Age not stated,Male,In seeing,16
28,12,District - Adilabad,Urban,0-4,Male,In seeing,90
28,12,District - Adilabad,Urban,5-9,Male,In seeing,137
28,12,District - Adilabad,Urban,10-19,Male,In seeing,268
28,12,District - Adilabad,Urban,20-29,Male,In seeing,315
28,12,District - Adilabad,Urban,30-39,Male,In seeing,430
28,12,District - Adilabad,Urban,40-49,Male,In seeing,410
28,12,District - Adilabad,Urban,50-59,Male,In seeing,273
28,12,District - Adilabad,Urban,60-69,Male,In seeing,189
28,12,District - Adilabad,Urban,70-79,Male,In seeing,73
28,12,District - Adilabad,Urban,80-89,Male,In seeing,23
28,12,District - Adilabad,Urban,90+,Male,In seeing,2
28,12,District - Adilabad,Urban,Age not stated,Male,In seeing,3
28,13,District - Adilabad,Rural,0-4,Male,In seeing,436
28,13,District - Adilabad,Rural,5-9,Male,In seeing,671
28,13,District - Adilabad,Rural,10-19,Male,In seeing,1255
28,13,District - Adilabad,Rural,20-29,Male,In seeing,1237
28,13,District - Adilabad,Rural,30-39,Male,In seeing,1385
28,13,District - Adilabad,Rural,40-49,Male,In seeing,1391
28,13,District - Adilabad,Rural,50-59,Male,In seeing,1091
28,13,District - Adilabad,Rural,60-69,Male,In seeing,1133
28,13,District - Adilabad,Rural,70-79,Male,In seeing,552
28,13,District - Adilabad,Rural,80-89,Male,In seeing,136
28,13,District - Adilabad,Rural,90+,Male,In seeing,20
28,13,District - Adilabad,Rural,Age not stated,Male,In seeing,34
28,13,District - Adilabad,Urban,0-4,Male,In seeing,465
28,13,District - Adilabad,Urban,5-9,Male,In seeing,599
28,13,District - Adilabad,Urban,10-19,Male,In seeing,1326
28,13,District - Adilabad,Urban,20-29,Male,In seeing,1567
28,13,District - Adilabad,Urban,30-39,Male,In seeing,1827
28,13,District - Adilabad,Urban,40-49,Male,In seeing,1418
28,13,District - Adilabad,Urban,50-59,Male,In seeing,888
28,13,District - Adilabad,Urban,60-69,Male,In seeing,513
28,13,District - Adilabad,Urban,70-79,Male,In seeing,213
28,13,District - Adilabad,Urban,80-89,Male,In seeing,45
28,13,District - Adilabad,Urban,90+,Male,In seeing,10
28,13,District - Adilabad,Urban,Age not stated,Male,In seeing,31
28,14,District - Adilabad,Rural,0-4,Male,In seeing,809
28,14,District - Adilabad,Rural,5-9,Male,In seeing,1159
28,14,District - Adilabad,Rural,10-19,Male,In seeing,2502
28,14,District - Adilabad,Rural,20-29,Male,In seeing,2767
28,14,District - Adilabad,Rural,30-39,Male,In seeing,3646
28,14,District - Adilabad,Rural,40-49,Male,In seeing,3310
28,14,District - Adilabad,Rural,50-59,Male,In seeing,2245
28,14,District - Adilabad,Rural,60-69,Male,In seeing,2129
28,14,District - Adilabad,Rural,70-79,Male,In seeing,1073
28,14,District - Adilabad,Rural,80-89,Male,In seeing,259
28,14,District - Adilabad,Rural,90+,Male,In seeing,46
28,14,District - Adilabad,Rural,Age not stated,Male,In seeing,33
28,14,District - Adilabad,Urban,0-4,Male,In seeing,289
28,14,District - Adilabad,Urban,5-9,Male,In seeing,399
28,14,District - Adilabad,Urban,10-19,Male,In seeing,918
28,14,District - Adilabad,Urban,20-29,Male,In seeing,1003
28,14,District - Adilabad,Urban,30-39,Male,In seeing,1323
28,14,District - Adilabad,Urban,40-49,Male,In seeing,1109
28,14,District - Adilabad,Urban,50-59,Male,In seeing,685
28,14,District - Adilabad,Urban,60-69,Male,In seeing,497
28,14,District - Adilabad,Urban,70-79,Male,In seeing,240
28,14,District - Adilabad,Urban,80-89,Male,In seeing,53
28,14,District - Adilabad,Urban,90+,Male,In seeing,11
28,14,District - Adilabad,Urban,Age not stated,Male,In seeing,14
28,15,District - Adilabad,Rural,0-4,Male,In seeing,253
28,15,District - Adilabad,Rural,5-9,Male,In seeing,417
28,15,District - Adilabad,Rural,10-19,Male,In seeing,876
28,15,District - Adilabad,Rural,20-29,Male,In seeing,796
28,15,District - Adilabad,Rural,30-39,Male,In seeing,1021
28,15,District - Adilabad,Rural,40-49,Male,In seeing,933
28,15,District - Adilabad,Rural,50-59,Male,In seeing,951
28,15,District - Adilabad,Rural,60-69,Male,In seeing,1212
28,15,District - Adilabad,Rural,70-79,Male,In seeing,817
28,15,District - Adilabad,Rural,80-89,Male,In seeing,244
28,15,District - Adilabad,Rural,90+,Male,In seeing,38
28,15,District - Adilabad,Rural,Age not stated,Male,In seeing,20
28,15,District - Adilabad,Urban,0-4,Male,In seeing,61
28,15,District - Adilabad,Urban,5-9,Male,In seeing,104
28,15,District - Adilabad,Urban,10-19,Male,In seeing,289
28,15,District - Adilabad,Urban,20-29,Male,In seeing,241
28,15,District - Adilabad,Urban,30-39,Male,In seeing,285
28,15,District - Adilabad,Urban,40-49,Male,In seeing,256
28,15,District - Adilabad,Urban,50-59,Male,In seeing,227
28,15,District - Adilabad,Urban,60-69,Male,In seeing,201
28,15,District - Adilabad,Urban,70-79,Male,In seeing,115
28,15,District - Adilabad,Urban,80-89,Male,In seeing,36
28,15,District - Adilabad,Urban,90+,Male,In seeing,2
28,15,District - Adilabad,Urban,Age not stated,Male,In seeing,5
28,16,District - Adilabad,Rural,0-4,Male,In seeing,323
28,16,District - Adilabad,Rural,5-9,Male,In seeing,472
28,16,District - Adilabad,Rural,10-19,Male,In seeing,1073
28,16,District - Adilabad,Rural,20-29,Male,In seeing,1039
28,16,District - Adilabad,Rural,30-39,Male,In seeing,1163
28,16,District - Adilabad,Rural,40-49,Male,In seeing,1173
28,16,District - Adilabad,Rural,50-59,Male,In seeing,1175
28,16,District - Adilabad,Rural,60-69,Male,In seeing,1494
28,16,District - Adilabad,Rural,70-79,Male,In seeing,1224
28,16,District - Adilabad,Rural,80-89,Male,In seeing,393
28,16,District - Adilabad,Rural,90+,Male,In seeing,74
28,16,District - Adilabad,Rural,Age not stated,Male,In seeing,19
28,16,District - Adilabad,Urban,0-4,Male,In seeing,157
28,16,District - Adilabad,Urban,5-9,Male,In seeing,237
28,16,District - Adilabad,Urban,10-19,Male,In seeing,527
28,16,District - Adilabad,Urban,20-29,Male,In seeing,464
28,16,District - Adilabad,Urban,30-39,Male,In seeing,510
28,16,District - Adilabad,Urban,40-49,Male,In seeing,450
28,16,District - Adilabad,Urban,50-59,Male,In seeing,403
28,16,District - Adilabad,Urban,60-69,Male,In seeing,384
28,16,District - Adilabad,Urban,70-79,Male,In seeing,211
28,16,District - Adilabad,Urban,80-89,Male,In seeing,80
28,16,District - Adilabad,Urban,90+,Male,In seeing,7
28,16,District - Adilabad,Urban,Age not stated,Male,In seeing,5
28,17,District - Adilabad,Rural,0-4,Male,In seeing,346
28,17,District - Adilabad,Rural,5-9,Male,In seeing,512
28,17,District - Adilabad,Rural,10-19,Male,In seeing,1138
28,17,District - Adilabad,Rural,20-29,Male,In seeing,1316
28,17,District - Adilabad,Rural,30-39,Male,In seeing,1662
28,17,District - Adilabad,Rural,40-49,Male,In seeing,1611
28,17,District - Adilabad,Rural,50-59,Male,In seeing,1299
28,17,District - Adilabad,Rural,60-69,Male,In seeing,1605
28,17,District - Adilabad,Rural,70-79,Male,In seeing,1267
28,17,District - Adilabad,Rural,80-89,Male,In seeing,442
28,17,District - Adilabad,Rural,90+,Male,In seeing,80
28,17,District - Adilabad,Rural,Age not stated,Male,In seeing,43
28,17,District - Adilabad,Urban,0-4,Male,In seeing,183
28,17,District - Adilabad,Urban,5-9,Male,In seeing,212
28,17,District - Adilabad,Urban,10-19,Male,In seeing,626
28,17,District - Adilabad,Urban,20-29,Male,In seeing,678
28,17,District - Adilabad,Urban,30-39,Male,In seeing,707
28,17,District - Adilabad,Urban,40-49,Male,In seeing,851
28,17,District - Adilabad,Urban,50-59,Male,In seeing,706
28,17,District - Adilabad,Urban,60-69,Male,In seeing,650
28,17,District - Adilabad,Urban,70-79,Male,In seeing,319
28,17,District - Adilabad,Urban,80-89,Male,In seeing,97
28,17,District - Adilabad,Urban,90+,Male,In seeing,13
28,17,District - Adilabad,Urban,Age not stated,Male,In seeing,17
28,18,District - Adilabad,Rural,0-4,Male,In seeing,316
28,18,District - Adilabad,Rural,5-9,Male,In seeing,497
28,18,District - Adilabad,Rural,10-19,Male,In seeing,1031
28,18,District - Adilabad,Rural,20-29,Male,In seeing,829
28,18,District - Adilabad,Rural,30-39,Male,In seeing,836
28,18,District - Adilabad,Rural,40-49,Male,In seeing,872
28,18,District - Adilabad,Rural,50-59,Male,In seeing,843
28,18,District - Adilabad,Rural,60-69,Male,In seeing,1058
28,18,District - Adilabad,Rural,70-79,Male,In seeing,872
28,18,District - Adilabad,Rural,80-89,Male,In seeing,300
28,18,District - Adilabad,Rural,90+,Male,In seeing,47
28,18,District - Adilabad,Rural,Age not stated,Male,In seeing,16
28,18,District - Adilabad,Urban,0-4,Male,In seeing,55
28,18,District - Adilabad,Urban,5-9,Male,In seeing,62
28,18,District - Adilabad,Urban,10-19,Male,In seeing,226
28,18,District - Adilabad,Urban,20-29,Male,In seeing,177
28,18,District - Adilabad,Urban,30-39,Male,In seeing,156
28,18,District - Adilabad,Urban,40-49,Male,In seeing,158
28,18,District - Adilabad,Urban,50-59,Male,In seeing,115
28,18,District - Adilabad,Urban,60-69,Male,In seeing,119
28,18,District - Adilabad,Urban,70-79,Male,In seeing,67
28,18,District - Adilabad,Urban,80-89,Male,In seeing,25
28,18,District - Adilabad,Urban,90+,Male,In seeing,1
28,18,District - Adilabad,Urban,Age not stated,Male,In seeing,1
28,19,District - Adilabad,Rural,0-4,Male,In seeing,191
28,19,District - Adilabad,Rural,5-9,Male,In seeing,354
28,19,District - Adilabad,Rural,10-19,Male,In seeing,673
28,19,District - Adilabad,Rural,20-29,Male,In seeing,640
28,19,District - Adilabad,Rural,30-39,Male,In seeing,721
28,19,District - Adilabad,Rural,40-49,Male,In seeing,937
28,19,District - Adilabad,Rural,50-59,Male,In seeing,1000
28,19,District - Adilabad,Rural,60-69,Male,In seeing,1408
28,19,District - Adilabad,Rural,70-79,Male,In seeing,1045
28,19,District - Adilabad,Rural,80-89,Male,In seeing,313
28,19,District - Adilabad,Rural,90+,Male,In seeing,46
28,19,District - Adilabad,Rural,Age not stated,Male,In seeing,12
28,19,District - Adilabad,Urban,0-4,Male,In seeing,66
28,19,District - Adilabad,Urban,5-9,Male,In seeing,90
28,19,District - Adilabad,Urban,10-19,Male,In seeing,206
28,19,District - Adilabad,Urban,20-29,Male,In seeing,157
28,19,District - Adilabad,Urban,30-39,Male,In seeing,194
28,19,District - Adilabad,Urban,40-49,Male,In seeing,232
28,19,District - Adilabad,Urban,50-59,Male,In seeing,194
28,19,District - Adilabad,Urban,60-69,Male,In seeing,223
28,19,District - Adilabad,Urban,70-79,Male,In seeing,105
28,19,District - Adilabad,Urban,80-89,Male,In seeing,39
28,19,District - Adilabad,Urban,90+,Male,In seeing,6
28,19,District - Adilabad,Urban,Age not stated,Male,In seeing,0
28,20,District - Adilabad,Rural,0-4,Male,In seeing,213
28,20,District - Adilabad,Rural,5-9,Male,In seeing,360
