State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,Gender,Type,Rate
17,3,District - West Garo Hills,Urban,60-69,Male,In seeing,2
17,3,District - West Garo Hills,Urban,70-79,Male,In seeing,1
17,3,District - West Garo Hills,Urban,80-89,Male,In seeing,1
17,3,District - West Garo Hills,Urban,90+,Male,In seeing,0
17,3,District - West Garo Hills,Urban,Age not stated,Male,In seeing,0
17,4,District - West Garo Hills,Rural,0-4,Male,In seeing,99
17,4,District - West Garo Hills,Rural,5-9,Male,In seeing,92
17,4,District - West Garo Hills,Rural,10-19,Male,In seeing,159
17,4,District - West Garo Hills,Rural,20-29,Male,In seeing,68
17,4,District - West Garo Hills,Rural,30-39,Male,In seeing,55
17,4,District - West Garo Hills,Rural,40-49,Male,In seeing,53
17,4,District - West Garo Hills,Rural,50-59,Male,In seeing,39
17,4,District - West Garo Hills,Rural,60-69,Male,In seeing,37
17,4,District - West Garo Hills,Rural,70-79,Male,In seeing,32
17,4,District - West Garo Hills,Rural,80-89,Male,In seeing,12
17,4,District - West Garo Hills,Rural,90+,Male,In seeing,2
17,4,District - West Garo Hills,Rural,Age not stated,Male,In seeing,3
17,4,District - West Garo Hills,Urban,0-4,Male,In seeing,17
17,4,District - West Garo Hills,Urban,5-9,Male,In seeing,12
17,4,District - West Garo Hills,Urban,10-19,Male,In seeing,12
17,4,District - West Garo Hills,Urban,20-29,Male,In seeing,10
17,4,District - West Garo Hills,Urban,30-39,Male,In seeing,3
17,4,District - West Garo Hills,Urban,40-49,Male,In seeing,7
17,4,District - West Garo Hills,Urban,50-59,Male,In seeing,1
17,4,District - West Garo Hills,Urban,60-69,Male,In seeing,2
17,4,District - West Garo Hills,Urban,70-79,Male,In seeing,0
17,4,District - West Garo Hills,Urban,80-89,Male,In seeing,0
17,4,District - West Garo Hills,Urban,90+,Male,In seeing,1
17,4,District - West Garo Hills,Urban,Age not stated,Male,In seeing,0
17,5,District - West Garo Hills,Rural,0-4,Male,In seeing,52
17,5,District - West Garo Hills,Rural,5-9,Male,In seeing,52
17,5,District - West Garo Hills,Rural,10-19,Male,In seeing,104
17,5,District - West Garo Hills,Rural,20-29,Male,In seeing,65
17,5,District - West Garo Hills,Rural,30-39,Male,In seeing,64
17,5,District - West Garo Hills,Rural,40-49,Male,In seeing,57
17,5,District - West Garo Hills,Rural,50-59,Male,In seeing,28
17,5,District - West Garo Hills,Rural,60-69,Male,In seeing,34
17,5,District - West Garo Hills,Rural,70-79,Male,In seeing,21
17,5,District - West Garo Hills,Rural,80-89,Male,In seeing,3
17,5,District - West Garo Hills,Rural,90+,Male,In seeing,0
17,5,District - West Garo Hills,Rural,Age not stated,Male,In seeing,0
17,5,District - West Garo Hills,Urban,0-4,Male,In seeing,7
17,5,District - West Garo Hills,Urban,5-9,Male,In seeing,4
17,5,District - West Garo Hills,Urban,10-19,Male,In seeing,8
17,5,District - West Garo Hills,Urban,20-29,Male,In seeing,6
17,5,District - West Garo Hills,Urban,30-39,Male,In seeing,3
17,5,District - West Garo Hills,Urban,40-49,Male,In seeing,6
17,5,District - West Garo Hills,Urban,50-59,Male,In seeing,2
17,5,District - West Garo Hills,Urban,60-69,Male,In seeing,3
17,5,District - West Garo Hills,Urban,70-79,Male,In seeing,1
17,5,District - West Garo Hills,Urban,80-89,Male,In seeing,2
17,5,District - West Garo Hills,Urban,90+,Male,In seeing,0
17,5,District - West Garo Hills,Urban,Age not stated,Male,In seeing,0
17,6,District - West Garo Hills,Rural,0-4,Male,In seeing,93
17,6,District - West Garo Hills,Rural,5-9,Male,In seeing,91
17,6,District - West Garo Hills,Rural,10-19,Male,In seeing,171
17,6,District - West Garo Hills,Rural,20-29,Male,In seeing,179
17,6,District - West Garo Hills,Rural,30-39,Male,In seeing,233
17,6,District - West Garo Hills,Rural,40-49,Male,In seeing,198
17,6,District - West Garo Hills,Rural,50-59,Male,In seeing,145
17,6,District - West Garo Hills,Rural,60-69,Male,In seeing,104
17,6,District - West Garo Hills,Rural,70-79,Male,In seeing,41
17,6,District - West Garo Hills,Rural,80-89,Male,In seeing,11
17,6,District - West Garo Hills,Rural,90+,Male,In seeing,7
17,6,District - West Garo Hills,Rural,Age not stated,Male,In seeing,1
17,6,District - West Garo Hills,Urban,0-4,Male,In seeing,72
17,6,District - West Garo Hills,Urban,5-9,Male,In seeing,82
17,6,District - West Garo Hills,Urban,10-19,Male,In seeing,221
17,6,District - West Garo Hills,Urban,20-29,Male,In seeing,269
17,6,District - West Garo Hills,Urban,30-39,Male,In seeing,324
17,6,District - West Garo Hills,Urban,40-49,Male,In seeing,261
17,6,District - West Garo Hills,Urban,50-59,Male,In seeing,178
17,6,District - West Garo Hills,Urban,60-69,Male,In seeing,94
17,6,District - West Garo Hills,Urban,70-79,Male,In seeing,23
17,6,District - West Garo Hills,Urban,80-89,Male,In seeing,13
17,6,District - West Garo Hills,Urban,90+,Male,In seeing,1
17,6,District - West Garo Hills,Urban,Age not stated,Male,In seeing,1
17,7,District - West Garo Hills,Rural,0-4,Male,In seeing,88
17,7,District - West Garo Hills,Rural,5-9,Male,In seeing,78
17,7,District - West Garo Hills,Rural,10-19,Male,In seeing,125
17,7,District - West Garo Hills,Rural,20-29,Male,In seeing,91
17,7,District - West Garo Hills,Rural,30-39,Male,In seeing,75
17,7,District - West Garo Hills,Rural,40-49,Male,In seeing,59
17,7,District - West Garo Hills,Rural,50-59,Male,In seeing,30
17,7,District - West Garo Hills,Rural,60-69,Male,In seeing,23
17,7,District - West Garo Hills,Rural,70-79,Male,In seeing,8
17,7,District - West Garo Hills,Rural,80-89,Male,In seeing,6
17,7,District - West Garo Hills,Rural,90+,Male,In seeing,1
17,7,District - West Garo Hills,Rural,Age not stated,Male,In seeing,1
17,7,District - West Garo Hills,Urban,0-4,Male,In seeing,8
17,7,District - West Garo Hills,Urban,5-9,Male,In seeing,8
17,7,District - West Garo Hills,Urban,10-19,Male,In seeing,18
17,7,District - West Garo Hills,Urban,20-29,Male,In seeing,11
17,7,District - West Garo Hills,Urban,30-39,Male,In seeing,7
17,7,District - West Garo Hills,Urban,40-49,Male,In seeing,5
17,7,District - West Garo Hills,Urban,50-59,Male,In seeing,2
17,7,District - West Garo Hills,Urban,60-69,Male,In seeing,1
17,7,District - West Garo Hills,Urban,70-79,Male,In seeing,0
17,7,District - West Garo Hills,Urban,80-89,Male,In seeing,2
17,7,District - West Garo Hills,Urban,90+,Male,In seeing,0
17,7,District - West Garo Hills,Urban,Age not stated,Male,In seeing,1
17,1,District - West Garo Hills,Rural,0-4,Female,In seeing,108
17,1,District - West Garo Hills,Rural,5-9,Female,In seeing,107
17,1,District - West Garo Hills,Rural,10-19,Female,In seeing,176
17,1,District - West Garo Hills,Rural,20-29,Female,In seeing,119
17,1,District - West Garo Hills,Rural,30-39,Female,In seeing,112
17,1,District - West Garo Hills,Rural,40-49,Female,In seeing,111
17,1,District - West Garo Hills,Rural,50-59,Female,In seeing,94
17,1,District - West Garo Hills,Rural,60-69,Female,In seeing,144
17,1,District - West Garo Hills,Rural,70-79,Female,In seeing,81
17,1,District - West Garo Hills,Rural,80-89,Female,In seeing,26
17,1,District - West Garo Hills,Rural,90+,Female,In seeing,12
17,1,District - West Garo Hills,Rural,Age not stated,Female,In seeing,4
17,1,District - West Garo Hills,Urban,0-4,Female,In seeing,8
17,1,District - West Garo Hills,Urban,5-9,Female,In seeing,17
17,1,District - West Garo Hills,Urban,10-19,Female,In seeing,34
17,1,District - West Garo Hills,Urban,20-29,Female,In seeing,31
17,1,District - West Garo Hills,Urban,30-39,Female,In seeing,22
17,1,District - West Garo Hills,Urban,40-49,Female,In seeing,10
17,1,District - West Garo Hills,Urban,50-59,Female,In seeing,12
17,1,District - West Garo Hills,Urban,60-69,Female,In seeing,12
17,1,District - West Garo Hills,Urban,70-79,Female,In seeing,5
17,1,District - West Garo Hills,Urban,80-89,Female,In seeing,0
17,1,District - West Garo Hills,Urban,90+,Female,In seeing,0
17,1,District - West Garo Hills,Urban,Age not stated,Female,In seeing,0
17,2,District - West Garo Hills,Rural,0-4,Female,In seeing,51
17,2,District - West Garo Hills,Rural,5-9,Female,In seeing,47
17,2,District - West Garo Hills,Rural,10-19,Female,In seeing,83
17,2,District - West Garo Hills,Rural,20-29,Female,In seeing,62
17,2,District - West Garo Hills,Rural,30-39,Female,In seeing,49
17,2,District - West Garo Hills,Rural,40-49,Female,In seeing,47
17,2,District - West Garo Hills,Rural,50-59,Female,In seeing,33
17,2,District - West Garo Hills,Rural,60-69,Female,In seeing,36
17,2,District - West Garo Hills,Rural,70-79,Female,In seeing,25
17,2,District - West Garo Hills,Rural,80-89,Female,In seeing,4
17,2,District - West Garo Hills,Rural,90+,Female,In seeing,0
17,2,District - West Garo Hills,Rural,Age not stated,Female,In seeing,0
17,2,District - West Garo Hills,Urban,0-4,Female,In seeing,7
17,2,District - West Garo Hills,Urban,5-9,Female,In seeing,5
17,2,District - West Garo Hills,Urban,10-19,Female,In seeing,23
17,2,District - West Garo Hills,Urban,20-29,Female,In seeing,13
17,2,District - West Garo Hills,Urban,30-39,Female,In seeing,9
17,2,District - West Garo Hills,Urban,40-49,Female,In seeing,9
17,2,District - West Garo Hills,Urban,50-59,Female,In seeing,6
17,2,District - West Garo Hills,Urban,60-69,Female,In seeing,3
17,2,District - West Garo Hills,Urban,70-79,Female,In seeing,4
17,2,District - West Garo Hills,Urban,80-89,Female,In seeing,1
17,2,District - West Garo Hills,Urban,90+,Female,In seeing,0
17,2,District - West Garo Hills,Urban,Age not stated,Female,In seeing,0
17,3,District - West Garo Hills,Rural,0-4,Female,In seeing,21
17,3,District - West Garo Hills,Rural,5-9,Female,In seeing,25
17,3,District - West Garo Hills,Rural,10-19,Female,In seeing,45
17,3,District - West Garo Hills,Rural,20-29,Female,In seeing,26
17,3,District - West Garo Hills,Rural,30-39,Female,In seeing,30
17,3,District - West Garo Hills,Rural,40-49,Female,In seeing,25
17,3,District - West Garo Hills,Rural,50-59,Female,In seeing,30
17,3,District - West Garo Hills,Rural,60-69,Female,In seeing,46
17,3,District - West Garo Hills,Rural,70-79,Female,In seeing,26
17,3,District - West Garo Hills,Rural,80-89,Female,In seeing,7
17,3,District - West Garo Hills,Rural,90+,Female,In seeing,1
17,3,District - West Garo Hills,Rural,Age not stated,Female,In seeing,2
17,3,District - West Garo Hills,Urban,0-4,Female,In seeing,2
17,3,District - West Garo Hills,Urban,5-9,Female,In seeing,3
17,3,District - West Garo Hills,Urban,10-19,Female,In seeing,8
17,3,District - West Garo Hills,Urban,20-29,Female,In seeing,3
17,3,District - West Garo Hills,Urban,30-39,Female,In seeing,3
17,3,District - West Garo Hills,Urban,40-49,Female,In seeing,1
17,3,District - West Garo Hills,Urban,50-59,Female,In seeing,2
17,3,District - West Garo Hills,Urban,60-69,Female,In seeing,2
17,3,District - West Garo Hills,Urban,70-79,Female,In seeing,1
17,3,District - West Garo Hills,Urban,80-89,Female,In seeing,0
17,3,District - West Garo Hills,Urban,90+,Female,In seeing,0
17,3,District - West Garo Hills,Urban,Age not stated,Female,In seeing,0
17,4,District - West Garo Hills,Rural,0-4,Female,In seeing,97
17,4,District - West Garo Hills,Rural,5-9,Female,In seeing,74
17,4,District - West Garo Hills,Rural,10-19,Female,In seeing,142
17,4,District - West Garo Hills,Rural,20-29,Female,In seeing,77
17,4,District - West Garo Hills,Rural,30-39,Female,In seeing,68
17,4,District - West Garo Hills,Rural,40-49,Female,In seeing,50
17,4,District - West Garo Hills,Rural,50-59,Female,In seeing,46
17,4,District - West Garo Hills,Rural,60-69,Female,In seeing,56
17,4,District - West Garo Hills,Rural,70-79,Female,In seeing,43
17,4,District - West Garo Hills,Rural,80-89,Female,In seeing,16
17,4,District - West Garo Hills,Rural,90+,Female,In seeing,6
17,4,District - West Garo Hills,Rural,Age not stated,Female,In seeing,0
17,4,District - West Garo Hills,Urban,0-4,Female,In seeing,9
17,4,District - West Garo Hills,Urban,5-9,Female,In seeing,10
17,4,District - West Garo Hills,Urban,10-19,Female,In seeing,14
17,4,District - West Garo Hills,Urban,20-29,Female,In seeing,7
17,4,District - West Garo Hills,Urban,30-39,Female,In seeing,7
17,4,District - West Garo Hills,Urban,40-49,Female,In seeing,3
17,4,District - West Garo Hills,Urban,50-59,Female,In seeing,2
17,4,District - West Garo Hills,Urban,60-69,Female,In seeing,2
17,4,District - West Garo Hills,Urban,70-79,Female,In seeing,2
17,4,District - West Garo Hills,Urban,80-89,Female,In seeing,0
17,4,District - West Garo Hills,Urban,90+,Female,In seeing,0
17,4,District - West Garo Hills,Urban,Age not stated,Female,In seeing,0
17,5,District - West Garo Hills,Rural,0-4,Female,In seeing,49
17,5,District - West Garo Hills,Rural,5-9,Female,In seeing,49
17,5,District - West Garo Hills,Rural,10-19,Female,In seeing,64
17,5,District - West Garo Hills,Rural,20-29,Female,In seeing,57
17,5,District - West Garo Hills,Rural,30-39,Female,In seeing,39
17,5,District - West Garo Hills,Rural,40-49,Female,In seeing,32
17,5,District - West Garo Hills,Rural,50-59,Female,In seeing,21
17,5,District - West Garo Hills,Rural,60-69,Female,In seeing,23
17,5,District - West Garo Hills,Rural,70-79,Female,In seeing,16
17,5,District - West Garo Hills,Rural,80-89,Female,In seeing,8
17,5,District - West Garo Hills,Rural,90+,Female,In seeing,5
17,5,District - West Garo Hills,Rural,Age not stated,Female,In seeing,0
17,5,District - West Garo Hills,Urban,0-4,Female,In seeing,4
17,5,District - West Garo Hills,Urban,5-9,Female,In seeing,2
17,5,District - West Garo Hills,Urban,10-19,Female,In seeing,4
17,5,District - West Garo Hills,Urban,20-29,Female,In seeing,3
17,5,District - West Garo Hills,Urban,30-39,Female,In seeing,2
17,5,District - West Garo Hills,Urban,40-49,Female,In seeing,5
17,5,District - West Garo Hills,Urban,50-59,Female,In seeing,2
17,5,District - West Garo Hills,Urban,60-69,Female,In seeing,2
17,5,District - West Garo Hills,Urban,70-79,Female,In seeing,2
17,5,District - West Garo Hills,Urban,80-89,Female,In seeing,1
17,5,District - West Garo Hills,Urban,90+,Female,In seeing,0
17,5,District - West Garo Hills,Urban,Age not stated,Female,In seeing,0
17,6,District - West Garo Hills,Rural,0-4,Female,In seeing,95
17,6,District - West Garo Hills,Rural,5-9,Female,In seeing,102
17,6,District - West Garo Hills,Rural,10-19,Female,In seeing,160
17,6,District - West Garo Hills,Rural,20-29,Female,In seeing,158
17,6,District - West Garo Hills,Rural,30-39,Female,In seeing,163
17,6,District - West Garo Hills,Rural,40-49,Female,In seeing,141
17,6,District - West Garo Hills,Rural,50-59,Female,In seeing,98
17,6,District - West Garo Hills,Rural,60-69,Female,In seeing,97
17,6,District - West Garo Hills,Rural,70-79,Female,In seeing,49
17,6,District - West Garo Hills,Rural,80-89,Female,In seeing,25
17,6,District - West Garo Hills,Rural,90+,Female,In seeing,3
17,6,District - West Garo Hills,Rural,Age not stated,Female,In seeing,2
17,6,District - West Garo Hills,Urban,0-4,Female,In seeing,65
17,6,District - West Garo Hills,Urban,5-9,Female,In seeing,102
17,6,District - West Garo Hills,Urban,10-19,Female,In seeing,259
17,6,District - West Garo Hills,Urban,20-29,Female,In seeing,244
17,6,District - West Garo Hills,Urban,30-39,Female,In seeing,167
17,6,District - West Garo Hills,Urban,40-49,Female,In seeing,171
17,6,District - West Garo Hills,Urban,50-59,Female,In seeing,104
17,6,District - West Garo Hills,Urban,60-69,Female,In seeing,84
17,6,District - West Garo Hills,Urban,70-79,Female,In seeing,57
17,6,District - West Garo Hills,Urban,80-89,Female,In seeing,19
17,6,District - West Garo Hills,Urban,90+,Female,In seeing,3
17,6,District - West Garo Hills,Urban,Age not stated,Female,In seeing,2
17,7,District - West Garo Hills,Rural,0-4,Female,In seeing,82
17,7,District - West Garo Hills,Rural,5-9,Female,In seeing,81
17,7,District - West Garo Hills,Rural,10-19,Female,In seeing,134
17,7,District - West Garo Hills,Rural,20-29,Female,In seeing,87
17,7,District - West Garo Hills,Rural,30-39,Female,In seeing,54
17,7,District - West Garo Hills,Rural,40-49,Female,In seeing,33
17,7,District - West Garo Hills,Rural,50-59,Female,In seeing,42
17,7,District - West Garo Hills,Rural,60-69,Female,In seeing,36
17,7,District - West Garo Hills,Rural,70-79,Female,In seeing,21
17,7,District - West Garo Hills,Rural,80-89,Female,In seeing,6
17,7,District - West Garo Hills,Rural,90+,Female,In seeing,7
17,7,District - West Garo Hills,Rural,Age not stated,Female,In seeing,0
17,7,District - West Garo Hills,Urban,0-4,Female,In seeing,7
17,7,District - West Garo Hills,Urban,5-9,Female,In seeing,11
17,7,District - West Garo Hills,Urban,10-19,Female,In seeing,22
17,7,District - West Garo Hills,Urban,20-29,Female,In seeing,12
17,7,District - West Garo Hills,Urban,30-39,Female,In seeing,6
17,7,District - West Garo Hills,Urban,40-49,Female,In seeing,2
17,7,District - West Garo Hills,Urban,50-59,Female,In seeing,2
17,7,District - West Garo Hills,Urban,60-69,Female,In seeing,1
17,7,District - West Garo Hills,Urban,70-79,Female,In seeing,2
17,7,District - West Garo Hills,Urban,80-89,Female,In seeing,1
17,7,District - West Garo Hills,Urban,90+,Female,In seeing,0
17,7,District - West Garo Hills,Urban,Age not stated,Female,In seeing,0
17,1,District - West Garo Hills,Rural,0-4,Male,In speech,15
17,1,District - West Garo Hills,Rural,5-9,Male,In speech,84
17,1,District - West Garo Hills,Rural,10-19,Male,In speech,174
17,1,District - West Garo Hills,Rural,20-29,Male,In speech,88
17,1,District - West Garo Hills,Rural,30-39,Male,In speech,93
17,1,District - West Garo Hills,Rural,40-49,Male,In speech,50
17,1,District - West Garo Hills,Rural,50-59,Male,In speech,36
17,1,District - West Garo Hills,Rural,60-69,Male,In speech,22
17,1,District - West Garo Hills,Rural,70-79,Male,In speech,11
17,1,District - West Garo Hills,Rural,80-89,Male,In speech,0
17,1,District - West Garo Hills,Rural,90+,Male,In speech,0
17,1,District - West Garo Hills,Rural,Age not stated,Male,In speech,0
17,1,District - West Garo Hills,Urban,0-4,Male,In speech,1
17,1,District - West Garo Hills,Urban,5-9,Male,In speech,2
17,1,District - West Garo Hills,Urban,10-19,Male,In speech,12
17,1,District - West Garo Hills,Urban,20-29,Male,In speech,5
17,1,District - West Garo Hills,Urban,30-39,Male,In speech,4
17,1,District - West Garo Hills,Urban,40-49,Male,In speech,1
17,1,District - West Garo Hills,Urban,50-59,Male,In speech,3
17,1,District - West Garo Hills,Urban,60-69,Male,In speech,1
17,1,District - West Garo Hills,Urban,70-79,Male,In speech,0
17,1,District - West Garo Hills,Urban,80-89,Male,In speech,0
17,1,District - West Garo Hills,Urban,90+,Male,In speech,0
17,1,District - West Garo Hills,Urban,Age not stated,Male,In speech,0
17,2,District - West Garo Hills,Rural,0-4,Male,In speech,4
17,2,District - West Garo Hills,Rural,5-9,Male,In speech,15
17,2,District - West Garo Hills,Rural,10-19,Male,In speech,36
17,2,District - West Garo Hills,Rural,20-29,Male,In speech,45
17,2,District - West Garo Hills,Rural,30-39,Male,In speech,28
17,2,District - West Garo Hills,Rural,40-49,Male,In speech,11
17,2,District - West Garo Hills,Rural,50-59,Male,In speech,8
17,2,District - West Garo Hills,Rural,60-69,Male,In speech,10
17,2,District - West Garo Hills,Rural,70-79,Male,In speech,0
17,2,District - West Garo Hills,Rural,80-89,Male,In speech,1
17,2,District - West Garo Hills,Rural,90+,Male,In speech,0
17,2,District - West Garo Hills,Rural,Age not stated,Male,In speech,0
17,2,District - West Garo Hills,Urban,0-4,Male,In speech,1
17,2,District - West Garo Hills,Urban,5-9,Male,In speech,4
17,2,District - West Garo Hills,Urban,10-19,Male,In speech,6
17,2,District - West Garo Hills,Urban,20-29,Male,In speech,1
17,2,District - West Garo Hills,Urban,30-39,Male,In speech,1
17,2,District - West Garo Hills,Urban,40-49,Male,In speech,1
17,2,District - West Garo Hills,Urban,50-59,Male,In speech,3
17,2,District - West Garo Hills,Urban,60-69,Male,In speech,0
17,2,District - West Garo Hills,Urban,70-79,Male,In speech,0
17,2,District - West Garo Hills,Urban,80-89,Male,In speech,0
17,2,District - West Garo Hills,Urban,90+,Male,In speech,0
17,2,District - West Garo Hills,Urban,Age not stated,Male,In speech,0
17,3,District - West Garo Hills,Rural,0-4,Male,In speech,0
17,3,District - West Garo Hills,Rural,5-9,Male,In speech,10
17,3,District - West Garo Hills,Rural,10-19,Male,In speech,21
17,3,District - West Garo Hills,Rural,20-29,Male,In speech,17
17,3,District - West Garo Hills,Rural,30-39,Male,In speech,13
17,3,District - West Garo Hills,Rural,40-49,Male,In speech,5
17,3,District - West Garo Hills,Rural,50-59,Male,In speech,5
17,3,District - West Garo Hills,Rural,60-69,Male,In speech,0
17,3,District - West Garo Hills,Rural,70-79,Male,In speech,1
17,3,District - West Garo Hills,Rural,80-89,Male,In speech,1
17,3,District - West Garo Hills,Rural,90+,Male,In speech,2
17,3,District - West Garo Hills,Rural,Age not stated,Male,In speech,0
17,3,District - West Garo Hills,Urban,0-4,Male,In speech,0
17,3,District - West Garo Hills,Urban,5-9,Male,In speech,1
17,3,District - West Garo Hills,Urban,10-19,Male,In speech,0
17,3,District - West Garo Hills,Urban,20-29,Male,In speech,1
17,3,District - West Garo Hills,Urban,30-39,Male,In speech,1
17,3,District - West Garo Hills,Urban,40-49,Male,In speech,0
17,3,District - West Garo Hills,Urban,50-59,Male,In speech,1
17,3,District - West Garo Hills,Urban,60-69,Male,In speech,0
17,3,District - West Garo Hills,Urban,70-79,Male,In speech,0
17,3,District - West Garo Hills,Urban,80-89,Male,In speech,0
17,3,District - West Garo Hills,Urban,90+,Male,In speech,0
17,3,District - West Garo Hills,Urban,Age not stated,Male,In speech,0
17,4,District - West Garo Hills,Rural,0-4,Male,In speech,6
17,4,District - West Garo Hills,Rural,5-9,Male,In speech,30
17,4,District - West Garo Hills,Rural,10-19,Male,In speech,68
17,4,District - West Garo Hills,Rural,20-29,Male,In speech,37
17,4,District - West Garo Hills,Rural,30-39,Male,In speech,32
17,4,District - West Garo Hills,Rural,40-49,Male,In speech,19
17,4,District - West Garo Hills,Rural,50-59,Male,In speech,8
17,4,District - West Garo Hills,Rural,60-69,Male,In speech,9
17,4,District - West Garo Hills,Rural,70-79,Male,In speech,0
17,4,District - West Garo Hills,Rural,80-89,Male,In speech,1
17,4,District - West Garo Hills,Rural,90+,Male,In speech,0
17,4,District - West Garo Hills,Rural,Age not stated,Male,In speech,0
17,4,District - West Garo Hills,Urban,0-4,Male,In speech,1
17,4,District - West Garo Hills,Urban,5-9,Male,In speech,1
17,4,District - West Garo Hills,Urban,10-19,Male,In speech,5
17,4,District - West Garo Hills,Urban,20-29,Male,In speech,1
17,4,District - West Garo Hills,Urban,30-39,Male,In speech,1
17,4,District - West Garo Hills,Urban,40-49,Male,In speech,2
17,4,District - West Garo Hills,Urban,50-59,Male,In speech,0
17,4,District - West Garo Hills,Urban,60-69,Male,In speech,0
17,4,District - West Garo Hills,Urban,70-79,Male,In speech,0
17,4,District - West Garo Hills,Urban,80-89,Male,In speech,0
17,4,District - West Garo Hills,Urban,90+,Male,In speech,0
17,4,District - West Garo Hills,Urban,Age not stated,Male,In speech,0
17,5,District - West Garo Hills,Rural,0-4,Male,In speech,4
17,5,District - West Garo Hills,Rural,5-9,Male,In speech,18
17,5,District - West Garo Hills,Rural,10-19,Male,In speech,37
17,5,District - West Garo Hills,Rural,20-29,Male,In speech,19
