State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,Gender,Type,Rate
3,8,District - Gurdaspur,Rural,40-49,Male,In seeing,269
3,8,District - Gurdaspur,Rural,50-59,Male,In seeing,190
3,8,District - Gurdaspur,Rural,60-69,Male,In seeing,230
3,8,District - Gurdaspur,Rural,70-79,Male,In seeing,178
3,8,District - Gurdaspur,Rural,80-89,Male,In seeing,111
3,8,District - Gurdaspur,Rural,90+,Male,In seeing,37
3,8,District - Gurdaspur,Rural,Age not stated,Male,In seeing,11
3,8,District - Gurdaspur,Urban,0-4,Male,In seeing,133
3,8,District - Gurdaspur,Urban,5-9,Male,In seeing,151
3,8,District - Gurdaspur,Urban,10-19,Male,In seeing,205
3,8,District - Gurdaspur,Urban,20-29,Male,In seeing,209
3,8,District - Gurdaspur,Urban,30-39,Male,In seeing,121
3,8,District - Gurdaspur,Urban,40-49,Male,In seeing,102
3,8,District - Gurdaspur,Urban,50-59,Male,In seeing,57
3,8,District - Gurdaspur,Urban,60-69,Male,In seeing,49
3,8,District - Gurdaspur,Urban,70-79,Male,In seeing,29
3,8,District - Gurdaspur,Urban,80-89,Male,In seeing,15
3,8,District - Gurdaspur,Urban,90+,Male,In seeing,2
3,8,District - Gurdaspur,Urban,Age not stated,Male,In seeing,5
3,9,District - Gurdaspur,Rural,0-4,Male,In seeing,721
3,9,District - Gurdaspur,Rural,5-9,Male,In seeing,801
3,9,District - Gurdaspur,Rural,10-19,Male,In seeing,1268
3,9,District - Gurdaspur,Rural,20-29,Male,In seeing,885
3,9,District - Gurdaspur,Rural,30-39,Male,In seeing,639
3,9,District - Gurdaspur,Rural,40-49,Male,In seeing,567
3,9,District - Gurdaspur,Rural,50-59,Male,In seeing,414
3,9,District - Gurdaspur,Rural,60-69,Male,In seeing,504
3,9,District - Gurdaspur,Rural,70-79,Male,In seeing,411
3,9,District - Gurdaspur,Rural,80-89,Male,In seeing,177
3,9,District - Gurdaspur,Rural,90+,Male,In seeing,68
3,9,District - Gurdaspur,Rural,Age not stated,Male,In seeing,47
3,9,District - Gurdaspur,Urban,0-4,Male,In seeing,1013
3,9,District - Gurdaspur,Urban,5-9,Male,In seeing,1122
3,9,District - Gurdaspur,Urban,10-19,Male,In seeing,2382
3,9,District - Gurdaspur,Urban,20-29,Male,In seeing,2155
3,9,District - Gurdaspur,Urban,30-39,Male,In seeing,1408
3,9,District - Gurdaspur,Urban,40-49,Male,In seeing,1045
3,9,District - Gurdaspur,Urban,50-59,Male,In seeing,597
3,9,District - Gurdaspur,Urban,60-69,Male,In seeing,408
3,9,District - Gurdaspur,Urban,70-79,Male,In seeing,257
3,9,District - Gurdaspur,Urban,80-89,Male,In seeing,101
3,9,District - Gurdaspur,Urban,90+,Male,In seeing,39
3,9,District - Gurdaspur,Urban,Age not stated,Male,In seeing,84
3,10,District - Gurdaspur,Rural,0-4,Male,In seeing,318
3,10,District - Gurdaspur,Rural,5-9,Male,In seeing,403
3,10,District - Gurdaspur,Rural,10-19,Male,In seeing,620
3,10,District - Gurdaspur,Rural,20-29,Male,In seeing,405
3,10,District - Gurdaspur,Rural,30-39,Male,In seeing,340
3,10,District - Gurdaspur,Rural,40-49,Male,In seeing,286
3,10,District - Gurdaspur,Rural,50-59,Male,In seeing,254
3,10,District - Gurdaspur,Rural,60-69,Male,In seeing,312
3,10,District - Gurdaspur,Rural,70-79,Male,In seeing,306
3,10,District - Gurdaspur,Rural,80-89,Male,In seeing,129
3,10,District - Gurdaspur,Rural,90+,Male,In seeing,42
3,10,District - Gurdaspur,Rural,Age not stated,Male,In seeing,16
3,10,District - Gurdaspur,Urban,0-4,Male,In seeing,162
3,10,District - Gurdaspur,Urban,5-9,Male,In seeing,176
3,10,District - Gurdaspur,Urban,10-19,Male,In seeing,296
3,10,District - Gurdaspur,Urban,20-29,Male,In seeing,193
3,10,District - Gurdaspur,Urban,30-39,Male,In seeing,133
3,10,District - Gurdaspur,Urban,40-49,Male,In seeing,124
3,10,District - Gurdaspur,Urban,50-59,Male,In seeing,73
3,10,District - Gurdaspur,Urban,60-69,Male,In seeing,69
3,10,District - Gurdaspur,Urban,70-79,Male,In seeing,64
3,10,District - Gurdaspur,Urban,80-89,Male,In seeing,25
3,10,District - Gurdaspur,Urban,90+,Male,In seeing,5
3,10,District - Gurdaspur,Urban,Age not stated,Male,In seeing,5
3,11,District - Gurdaspur,Rural,0-4,Male,In seeing,224
3,11,District - Gurdaspur,Rural,5-9,Male,In seeing,264
3,11,District - Gurdaspur,Rural,10-19,Male,In seeing,468
3,11,District - Gurdaspur,Rural,20-29,Male,In seeing,316
3,11,District - Gurdaspur,Rural,30-39,Male,In seeing,299
3,11,District - Gurdaspur,Rural,40-49,Male,In seeing,270
3,11,District - Gurdaspur,Rural,50-59,Male,In seeing,186
3,11,District - Gurdaspur,Rural,60-69,Male,In seeing,288
3,11,District - Gurdaspur,Rural,70-79,Male,In seeing,271
3,11,District - Gurdaspur,Rural,80-89,Male,In seeing,135
3,11,District - Gurdaspur,Rural,90+,Male,In seeing,54
3,11,District - Gurdaspur,Rural,Age not stated,Male,In seeing,17
3,11,District - Gurdaspur,Urban,0-4,Male,In seeing,70
3,11,District - Gurdaspur,Urban,5-9,Male,In seeing,96
3,11,District - Gurdaspur,Urban,10-19,Male,In seeing,205
3,11,District - Gurdaspur,Urban,20-29,Male,In seeing,176
3,11,District - Gurdaspur,Urban,30-39,Male,In seeing,122
3,11,District - Gurdaspur,Urban,40-49,Male,In seeing,111
3,11,District - Gurdaspur,Urban,50-59,Male,In seeing,87
3,11,District - Gurdaspur,Urban,60-69,Male,In seeing,80
3,11,District - Gurdaspur,Urban,70-79,Male,In seeing,58
3,11,District - Gurdaspur,Urban,80-89,Male,In seeing,20
3,11,District - Gurdaspur,Urban,90+,Male,In seeing,4
3,11,District - Gurdaspur,Urban,Age not stated,Male,In seeing,5
3,12,District - Gurdaspur,Rural,0-4,Male,In seeing,145
3,12,District - Gurdaspur,Rural,5-9,Male,In seeing,197
3,12,District - Gurdaspur,Rural,10-19,Male,In seeing,391
3,12,District - Gurdaspur,Rural,20-29,Male,In seeing,315
3,12,District - Gurdaspur,Rural,30-39,Male,In seeing,246
3,12,District - Gurdaspur,Rural,40-49,Male,In seeing,276
3,12,District - Gurdaspur,Rural,50-59,Male,In seeing,175
3,12,District - Gurdaspur,Rural,60-69,Male,In seeing,258
3,12,District - Gurdaspur,Rural,70-79,Male,In seeing,205
3,12,District - Gurdaspur,Rural,80-89,Male,In seeing,89
3,12,District - Gurdaspur,Rural,90+,Male,In seeing,30
3,12,District - Gurdaspur,Rural,Age not stated,Male,In seeing,9
3,12,District - Gurdaspur,Urban,0-4,Male,In seeing,44
3,12,District - Gurdaspur,Urban,5-9,Male,In seeing,52
3,12,District - Gurdaspur,Urban,10-19,Male,In seeing,97
3,12,District - Gurdaspur,Urban,20-29,Male,In seeing,107
3,12,District - Gurdaspur,Urban,30-39,Male,In seeing,95
3,12,District - Gurdaspur,Urban,40-49,Male,In seeing,65
3,12,District - Gurdaspur,Urban,50-59,Male,In seeing,58
3,12,District - Gurdaspur,Urban,60-69,Male,In seeing,56
3,12,District - Gurdaspur,Urban,70-79,Male,In seeing,46
3,12,District - Gurdaspur,Urban,80-89,Male,In seeing,7
3,12,District - Gurdaspur,Urban,90+,Male,In seeing,1
3,12,District - Gurdaspur,Urban,Age not stated,Male,In seeing,2
3,13,District - Gurdaspur,Rural,0-4,Male,In seeing,86
3,13,District - Gurdaspur,Rural,5-9,Male,In seeing,98
3,13,District - Gurdaspur,Rural,10-19,Male,In seeing,178
3,13,District - Gurdaspur,Rural,20-29,Male,In seeing,162
3,13,District - Gurdaspur,Rural,30-39,Male,In seeing,135
3,13,District - Gurdaspur,Rural,40-49,Male,In seeing,127
3,13,District - Gurdaspur,Rural,50-59,Male,In seeing,92
3,13,District - Gurdaspur,Rural,60-69,Male,In seeing,139
3,13,District - Gurdaspur,Rural,70-79,Male,In seeing,120
3,13,District - Gurdaspur,Rural,80-89,Male,In seeing,39
3,13,District - Gurdaspur,Rural,90+,Male,In seeing,9
3,13,District - Gurdaspur,Rural,Age not stated,Male,In seeing,4
3,13,District - Gurdaspur,Urban,0-4,Male,In seeing,50
3,13,District - Gurdaspur,Urban,5-9,Male,In seeing,50
3,13,District - Gurdaspur,Urban,10-19,Male,In seeing,117
3,13,District - Gurdaspur,Urban,20-29,Male,In seeing,166
3,13,District - Gurdaspur,Urban,30-39,Male,In seeing,171
3,13,District - Gurdaspur,Urban,40-49,Male,In seeing,100
3,13,District - Gurdaspur,Urban,50-59,Male,In seeing,38
3,13,District - Gurdaspur,Urban,60-69,Male,In seeing,43
3,13,District - Gurdaspur,Urban,70-79,Male,In seeing,35
3,13,District - Gurdaspur,Urban,80-89,Male,In seeing,9
3,13,District - Gurdaspur,Urban,90+,Male,In seeing,1
3,13,District - Gurdaspur,Urban,Age not stated,Male,In seeing,4
3,14,District - Gurdaspur,Rural,0-4,Male,In seeing,281
3,14,District - Gurdaspur,Rural,5-9,Male,In seeing,283
3,14,District - Gurdaspur,Rural,10-19,Male,In seeing,536
3,14,District - Gurdaspur,Rural,20-29,Male,In seeing,411
3,14,District - Gurdaspur,Rural,30-39,Male,In seeing,469
3,14,District - Gurdaspur,Rural,40-49,Male,In seeing,362
3,14,District - Gurdaspur,Rural,50-59,Male,In seeing,297
3,14,District - Gurdaspur,Rural,60-69,Male,In seeing,382
3,14,District - Gurdaspur,Rural,70-79,Male,In seeing,294
3,14,District - Gurdaspur,Rural,80-89,Male,In seeing,145
3,14,District - Gurdaspur,Rural,90+,Male,In seeing,33
3,14,District - Gurdaspur,Rural,Age not stated,Male,In seeing,22
3,14,District - Gurdaspur,Urban,0-4,Male,In seeing,78
3,14,District - Gurdaspur,Urban,5-9,Male,In seeing,105
3,14,District - Gurdaspur,Urban,10-19,Male,In seeing,214
3,14,District - Gurdaspur,Urban,20-29,Male,In seeing,142
3,14,District - Gurdaspur,Urban,30-39,Male,In seeing,120
3,14,District - Gurdaspur,Urban,40-49,Male,In seeing,146
3,14,District - Gurdaspur,Urban,50-59,Male,In seeing,104
3,14,District - Gurdaspur,Urban,60-69,Male,In seeing,65
3,14,District - Gurdaspur,Urban,70-79,Male,In seeing,48
3,14,District - Gurdaspur,Urban,80-89,Male,In seeing,18
3,14,District - Gurdaspur,Urban,90+,Male,In seeing,3
3,14,District - Gurdaspur,Urban,Age not stated,Male,In seeing,12
3,15,District - Gurdaspur,Rural,0-4,Male,In seeing,152
3,15,District - Gurdaspur,Rural,5-9,Male,In seeing,176
3,15,District - Gurdaspur,Rural,10-19,Male,In seeing,285
3,15,District - Gurdaspur,Rural,20-29,Male,In seeing,215
3,15,District - Gurdaspur,Rural,30-39,Male,In seeing,203
3,15,District - Gurdaspur,Rural,40-49,Male,In seeing,178
3,15,District - Gurdaspur,Rural,50-59,Male,In seeing,176
3,15,District - Gurdaspur,Rural,60-69,Male,In seeing,273
3,15,District - Gurdaspur,Rural,70-79,Male,In seeing,208
3,15,District - Gurdaspur,Rural,80-89,Male,In seeing,86
3,15,District - Gurdaspur,Rural,90+,Male,In seeing,27
3,15,District - Gurdaspur,Rural,Age not stated,Male,In seeing,14
3,15,District - Gurdaspur,Urban,0-4,Male,In seeing,44
3,15,District - Gurdaspur,Urban,5-9,Male,In seeing,36
3,15,District - Gurdaspur,Urban,10-19,Male,In seeing,79
3,15,District - Gurdaspur,Urban,20-29,Male,In seeing,57
3,15,District - Gurdaspur,Urban,30-39,Male,In seeing,66
3,15,District - Gurdaspur,Urban,40-49,Male,In seeing,45
3,15,District - Gurdaspur,Urban,50-59,Male,In seeing,38
3,15,District - Gurdaspur,Urban,60-69,Male,In seeing,28
3,15,District - Gurdaspur,Urban,70-79,Male,In seeing,30
3,15,District - Gurdaspur,Urban,80-89,Male,In seeing,10
3,15,District - Gurdaspur,Urban,90+,Male,In seeing,4
3,15,District - Gurdaspur,Urban,Age not stated,Male,In seeing,4
3,16,District - Gurdaspur,Rural,0-4,Male,In seeing,611
3,16,District - Gurdaspur,Rural,5-9,Male,In seeing,672
3,16,District - Gurdaspur,Rural,10-19,Male,In seeing,1216
3,16,District - Gurdaspur,Rural,20-29,Male,In seeing,955
3,16,District - Gurdaspur,Rural,30-39,Male,In seeing,854
3,16,District - Gurdaspur,Rural,40-49,Male,In seeing,778
3,16,District - Gurdaspur,Rural,50-59,Male,In seeing,633
3,16,District - Gurdaspur,Rural,60-69,Male,In seeing,672
3,16,District - Gurdaspur,Rural,70-79,Male,In seeing,609
3,16,District - Gurdaspur,Rural,80-89,Male,In seeing,254
3,16,District - Gurdaspur,Rural,90+,Male,In seeing,107
3,16,District - Gurdaspur,Rural,Age not stated,Male,In seeing,11
3,16,District - Gurdaspur,Urban,0-4,Male,In seeing,272
3,16,District - Gurdaspur,Urban,5-9,Male,In seeing,354
3,16,District - Gurdaspur,Urban,10-19,Male,In seeing,623
3,16,District - Gurdaspur,Urban,20-29,Male,In seeing,534
3,16,District - Gurdaspur,Urban,30-39,Male,In seeing,487
3,16,District - Gurdaspur,Urban,40-49,Male,In seeing,398
3,16,District - Gurdaspur,Urban,50-59,Male,In seeing,286
3,16,District - Gurdaspur,Urban,60-69,Male,In seeing,234
3,16,District - Gurdaspur,Urban,70-79,Male,In seeing,123
3,16,District - Gurdaspur,Urban,80-89,Male,In seeing,47
3,16,District - Gurdaspur,Urban,90+,Male,In seeing,10
3,16,District - Gurdaspur,Urban,Age not stated,Male,In seeing,35
3,17,District - Gurdaspur,Rural,0-4,Male,In seeing,213
3,17,District - Gurdaspur,Rural,5-9,Male,In seeing,236
3,17,District - Gurdaspur,Rural,10-19,Male,In seeing,511
3,17,District - Gurdaspur,Rural,20-29,Male,In seeing,395
3,17,District - Gurdaspur,Rural,30-39,Male,In seeing,345
3,17,District - Gurdaspur,Rural,40-49,Male,In seeing,361
3,17,District - Gurdaspur,Rural,50-59,Male,In seeing,270
3,17,District - Gurdaspur,Rural,60-69,Male,In seeing,375
3,17,District - Gurdaspur,Rural,70-79,Male,In seeing,302
3,17,District - Gurdaspur,Rural,80-89,Male,In seeing,142
3,17,District - Gurdaspur,Rural,90+,Male,In seeing,47
3,17,District - Gurdaspur,Rural,Age not stated,Male,In seeing,12
3,17,District - Gurdaspur,Urban,0-4,Male,In seeing,133
3,17,District - Gurdaspur,Urban,5-9,Male,In seeing,161
3,17,District - Gurdaspur,Urban,10-19,Male,In seeing,353
3,17,District - Gurdaspur,Urban,20-29,Male,In seeing,275
3,17,District - Gurdaspur,Urban,30-39,Male,In seeing,225
3,17,District - Gurdaspur,Urban,40-49,Male,In seeing,186
3,17,District - Gurdaspur,Urban,50-59,Male,In seeing,86
3,17,District - Gurdaspur,Urban,60-69,Male,In seeing,109
3,17,District - Gurdaspur,Urban,70-79,Male,In seeing,89
3,17,District - Gurdaspur,Urban,80-89,Male,In seeing,33
3,17,District - Gurdaspur,Urban,90+,Male,In seeing,6
3,17,District - Gurdaspur,Urban,Age not stated,Male,In seeing,5
3,1,District - Gurdaspur,Rural,0-4,Female,In seeing,301
3,1,District - Gurdaspur,Rural,5-9,Female,In seeing,344
3,1,District - Gurdaspur,Rural,10-19,Female,In seeing,745
3,1,District - Gurdaspur,Rural,20-29,Female,In seeing,582
3,1,District - Gurdaspur,Rural,30-39,Female,In seeing,490
3,1,District - Gurdaspur,Rural,40-49,Female,In seeing,329
3,1,District - Gurdaspur,Rural,50-59,Female,In seeing,274
3,1,District - Gurdaspur,Rural,60-69,Female,In seeing,409
3,1,District - Gurdaspur,Rural,70-79,Female,In seeing,269
3,1,District - Gurdaspur,Rural,80-89,Female,In seeing,141
3,1,District - Gurdaspur,Rural,90+,Female,In seeing,71
3,1,District - Gurdaspur,Rural,Age not stated,Female,In seeing,31
3,1,District - Gurdaspur,Urban,0-4,Female,In seeing,89
3,1,District - Gurdaspur,Urban,5-9,Female,In seeing,102
3,1,District - Gurdaspur,Urban,10-19,Female,In seeing,240
3,1,District - Gurdaspur,Urban,20-29,Female,In seeing,190
3,1,District - Gurdaspur,Urban,30-39,Female,In seeing,153
3,1,District - Gurdaspur,Urban,40-49,Female,In seeing,123
3,1,District - Gurdaspur,Urban,50-59,Female,In seeing,70
3,1,District - Gurdaspur,Urban,60-69,Female,In seeing,85
3,1,District - Gurdaspur,Urban,70-79,Female,In seeing,60
3,1,District - Gurdaspur,Urban,80-89,Female,In seeing,36
3,1,District - Gurdaspur,Urban,90+,Female,In seeing,10
3,1,District - Gurdaspur,Urban,Age not stated,Female,In seeing,5
3,2,District - Gurdaspur,Rural,0-4,Female,In seeing,319
