State Code,District Code,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
6,8,Rural,20-29, HARYANA, Sonipat,Male,In seeing,988
6,8,Rural,30-39, HARYANA, Sonipat,Male,In seeing,774
6,8,Rural,40-49, HARYANA, Sonipat,Male,In seeing,656
6,8,Rural,50-59, HARYANA, Sonipat,Male,In seeing,459
6,8,Rural,60-69, HARYANA, Sonipat,Male,In seeing,537
6,8,Rural,70-79, HARYANA, Sonipat,Male,In seeing,450
6,8,Rural,80-89, HARYANA, Sonipat,Male,In seeing,193
6,8,Rural,90+, HARYANA, Sonipat,Male,In seeing,49
6,8,Rural,Age not stated, HARYANA, Sonipat,Male,In seeing,22
6,8,Urban,0-4, HARYANA, Sonipat,Male,In seeing,229
6,8,Urban,5-9, HARYANA, Sonipat,Male,In seeing,232
6,8,Urban,10-19, HARYANA, Sonipat,Male,In seeing,589
6,8,Urban,20-29, HARYANA, Sonipat,Male,In seeing,338
6,8,Urban,30-39, HARYANA, Sonipat,Male,In seeing,329
6,8,Urban,40-49, HARYANA, Sonipat,Male,In seeing,285
6,8,Urban,50-59, HARYANA, Sonipat,Male,In seeing,218
6,8,Urban,60-69, HARYANA, Sonipat,Male,In seeing,194
6,8,Urban,70-79, HARYANA, Sonipat,Male,In seeing,136
6,8,Urban,80-89, HARYANA, Sonipat,Male,In seeing,49
6,8,Urban,90+, HARYANA, Sonipat,Male,In seeing,12
6,8,Urban,Age not stated, HARYANA, Sonipat,Male,In seeing,3
6,9,Rural,0-4, HARYANA, Jind,Male,In seeing,648
6,9,Rural,5-9, HARYANA, Jind,Male,In seeing,679
6,9,Rural,10-19, HARYANA, Jind,Male,In seeing,1143
6,9,Rural,20-29, HARYANA, Jind,Male,In seeing,940
6,9,Rural,30-39, HARYANA, Jind,Male,In seeing,772
6,9,Rural,40-49, HARYANA, Jind,Male,In seeing,663
6,9,Rural,50-59, HARYANA, Jind,Male,In seeing,499
6,9,Rural,60-69, HARYANA, Jind,Male,In seeing,711
6,9,Rural,70-79, HARYANA, Jind,Male,In seeing,574
6,9,Rural,80-89, HARYANA, Jind,Male,In seeing,246
6,9,Rural,90+, HARYANA, Jind,Male,In seeing,50
6,9,Rural,Age not stated, HARYANA, Jind,Male,In seeing,26
6,9,Urban,0-4, HARYANA, Jind,Male,In seeing,121
6,9,Urban,5-9, HARYANA, Jind,Male,In seeing,164
6,9,Urban,10-19, HARYANA, Jind,Male,In seeing,267
6,9,Urban,20-29, HARYANA, Jind,Male,In seeing,249
6,9,Urban,30-39, HARYANA, Jind,Male,In seeing,220
6,9,Urban,40-49, HARYANA, Jind,Male,In seeing,201
6,9,Urban,50-59, HARYANA, Jind,Male,In seeing,105
6,9,Urban,60-69, HARYANA, Jind,Male,In seeing,99
6,9,Urban,70-79, HARYANA, Jind,Male,In seeing,69
6,9,Urban,80-89, HARYANA, Jind,Male,In seeing,20
6,9,Urban,90+, HARYANA, Jind,Male,In seeing,6
6,9,Urban,Age not stated, HARYANA, Jind,Male,In seeing,6
6,10,Rural,0-4, HARYANA, Fatehabad *,Male,In seeing,591
6,10,Rural,5-9, HARYANA, Fatehabad *,Male,In seeing,676
6,10,Rural,10-19, HARYANA, Fatehabad *,Male,In seeing,1219
6,10,Rural,20-29, HARYANA, Fatehabad *,Male,In seeing,923
6,10,Rural,30-39, HARYANA, Fatehabad *,Male,In seeing,830
6,10,Rural,40-49, HARYANA, Fatehabad *,Male,In seeing,659
6,10,Rural,50-59, HARYANA, Fatehabad *,Male,In seeing,363
6,10,Rural,60-69, HARYANA, Fatehabad *,Male,In seeing,524
6,10,Rural,70-79, HARYANA, Fatehabad *,Male,In seeing,382
6,10,Rural,80-89, HARYANA, Fatehabad *,Male,In seeing,130
6,10,Rural,90+, HARYANA, Fatehabad *,Male,In seeing,49
6,10,Rural,Age not stated, HARYANA, Fatehabad *,Male,In seeing,48
6,10,Urban,0-4, HARYANA, Fatehabad *,Male,In seeing,88
6,10,Urban,5-9, HARYANA, Fatehabad *,Male,In seeing,137
6,10,Urban,10-19, HARYANA, Fatehabad *,Male,In seeing,229
6,10,Urban,20-29, HARYANA, Fatehabad *,Male,In seeing,160
6,10,Urban,30-39, HARYANA, Fatehabad *,Male,In seeing,192
6,10,Urban,40-49, HARYANA, Fatehabad *,Male,In seeing,146
6,10,Urban,50-59, HARYANA, Fatehabad *,Male,In seeing,70
6,10,Urban,60-69, HARYANA, Fatehabad *,Male,In seeing,83
6,10,Urban,70-79, HARYANA, Fatehabad *,Male,In seeing,64
6,10,Urban,80-89, HARYANA, Fatehabad *,Male,In seeing,21
6,10,Urban,90+, HARYANA, Fatehabad *,Male,In seeing,3
6,10,Urban,Age not stated, HARYANA, Fatehabad *,Male,In seeing,6
6,11,Rural,0-4, HARYANA, Sirsa,Male,In seeing,738
6,11,Rural,5-9, HARYANA, Sirsa,Male,In seeing,731
6,11,Rural,10-19, HARYANA, Sirsa,Male,In seeing,1417
6,11,Rural,20-29, HARYANA, Sirsa,Male,In seeing,1084
6,11,Rural,30-39, HARYANA, Sirsa,Male,In seeing,1104
6,11,Rural,40-49, HARYANA, Sirsa,Male,In seeing,821
6,11,Rural,50-59, HARYANA, Sirsa,Male,In seeing,548
6,11,Rural,60-69, HARYANA, Sirsa,Male,In seeing,606
6,11,Rural,70-79, HARYANA, Sirsa,Male,In seeing,458
6,11,Rural,80-89, HARYANA, Sirsa,Male,In seeing,208
6,11,Rural,90+, HARYANA, Sirsa,Male,In seeing,38
6,11,Rural,Age not stated, HARYANA, Sirsa,Male,In seeing,58
6,11,Urban,0-4, HARYANA, Sirsa,Male,In seeing,194
6,11,Urban,5-9, HARYANA, Sirsa,Male,In seeing,259
6,11,Urban,10-19, HARYANA, Sirsa,Male,In seeing,501
6,11,Urban,20-29, HARYANA, Sirsa,Male,In seeing,364
6,11,Urban,30-39, HARYANA, Sirsa,Male,In seeing,365
6,11,Urban,40-49, HARYANA, Sirsa,Male,In seeing,376
6,11,Urban,50-59, HARYANA, Sirsa,Male,In seeing,195
6,11,Urban,60-69, HARYANA, Sirsa,Male,In seeing,175
6,11,Urban,70-79, HARYANA, Sirsa,Male,In seeing,103
6,11,Urban,80-89, HARYANA, Sirsa,Male,In seeing,31
6,11,Urban,90+, HARYANA, Sirsa,Male,In seeing,9
6,11,Urban,Age not stated, HARYANA, Sirsa,Male,In seeing,23
6,12,Rural,0-4, HARYANA, Hisar,Male,In seeing,512
6,12,Rural,5-9, HARYANA, Hisar,Male,In seeing,497
6,12,Rural,10-19, HARYANA, Hisar,Male,In seeing,994
6,12,Rural,20-29, HARYANA, Hisar,Male,In seeing,793
6,12,Rural,30-39, HARYANA, Hisar,Male,In seeing,697
6,12,Rural,40-49, HARYANA, Hisar,Male,In seeing,548
6,12,Rural,50-59, HARYANA, Hisar,Male,In seeing,408
6,12,Rural,60-69, HARYANA, Hisar,Male,In seeing,580
6,12,Rural,70-79, HARYANA, Hisar,Male,In seeing,421
6,12,Rural,80-89, HARYANA, Hisar,Male,In seeing,136
6,12,Rural,90+, HARYANA, Hisar,Male,In seeing,24
6,12,Rural,Age not stated, HARYANA, Hisar,Male,In seeing,28
6,12,Urban,0-4, HARYANA, Hisar,Male,In seeing,127
6,12,Urban,5-9, HARYANA, Hisar,Male,In seeing,166
6,12,Urban,10-19, HARYANA, Hisar,Male,In seeing,384
6,12,Urban,20-29, HARYANA, Hisar,Male,In seeing,359
6,12,Urban,30-39, HARYANA, Hisar,Male,In seeing,307
6,12,Urban,40-49, HARYANA, Hisar,Male,In seeing,318
6,12,Urban,50-59, HARYANA, Hisar,Male,In seeing,191
6,12,Urban,60-69, HARYANA, Hisar,Male,In seeing,147
6,12,Urban,70-79, HARYANA, Hisar,Male,In seeing,90
6,12,Urban,80-89, HARYANA, Hisar,Male,In seeing,24
6,12,Urban,90+, HARYANA, Hisar,Male,In seeing,5
6,12,Urban,Age not stated, HARYANA, Hisar,Male,In seeing,15
6,13,Rural,0-4, HARYANA, Bhiwani,Male,In seeing,404
6,13,Rural,5-9, HARYANA, Bhiwani,Male,In seeing,481
6,13,Rural,10-19, HARYANA, Bhiwani,Male,In seeing,731
6,13,Rural,20-29, HARYANA, Bhiwani,Male,In seeing,577
6,13,Rural,30-39, HARYANA, Bhiwani,Male,In seeing,395
6,13,Rural,40-49, HARYANA, Bhiwani,Male,In seeing,439
6,13,Rural,50-59, HARYANA, Bhiwani,Male,In seeing,364
6,13,Rural,60-69, HARYANA, Bhiwani,Male,In seeing,594
6,13,Rural,70-79, HARYANA, Bhiwani,Male,In seeing,549
6,13,Rural,80-89, HARYANA, Bhiwani,Male,In seeing,265
6,13,Rural,90+, HARYANA, Bhiwani,Male,In seeing,49
6,13,Rural,Age not stated, HARYANA, Bhiwani,Male,In seeing,49
6,13,Urban,0-4, HARYANA, Bhiwani,Male,In seeing,54
6,13,Urban,5-9, HARYANA, Bhiwani,Male,In seeing,84
6,13,Urban,10-19, HARYANA, Bhiwani,Male,In seeing,163
6,13,Urban,20-29, HARYANA, Bhiwani,Male,In seeing,130
6,13,Urban,30-39, HARYANA, Bhiwani,Male,In seeing,66
6,13,Urban,40-49, HARYANA, Bhiwani,Male,In seeing,72
6,13,Urban,50-59, HARYANA, Bhiwani,Male,In seeing,64
6,13,Urban,60-69, HARYANA, Bhiwani,Male,In seeing,93
6,13,Urban,70-79, HARYANA, Bhiwani,Male,In seeing,61
6,13,Urban,80-89, HARYANA, Bhiwani,Male,In seeing,28
6,13,Urban,90+, HARYANA, Bhiwani,Male,In seeing,5
6,13,Urban,Age not stated, HARYANA, Bhiwani,Male,In seeing,10
6,14,Rural,0-4, HARYANA, Rohtak,Male,In seeing,113
6,14,Rural,5-9, HARYANA, Rohtak,Male,In seeing,157
6,14,Rural,10-19, HARYANA, Rohtak,Male,In seeing,299
6,14,Rural,20-29, HARYANA, Rohtak,Male,In seeing,224
6,14,Rural,30-39, HARYANA, Rohtak,Male,In seeing,173
6,14,Rural,40-49, HARYANA, Rohtak,Male,In seeing,192
6,14,Rural,50-59, HARYANA, Rohtak,Male,In seeing,156
6,14,Rural,60-69, HARYANA, Rohtak,Male,In seeing,215
6,14,Rural,70-79, HARYANA, Rohtak,Male,In seeing,208
6,14,Rural,80-89, HARYANA, Rohtak,Male,In seeing,90
6,14,Rural,90+, HARYANA, Rohtak,Male,In seeing,21
6,14,Rural,Age not stated, HARYANA, Rohtak,Male,In seeing,18
6,14,Urban,0-4, HARYANA, Rohtak,Male,In seeing,86
6,14,Urban,5-9, HARYANA, Rohtak,Male,In seeing,81
6,14,Urban,10-19, HARYANA, Rohtak,Male,In seeing,203
6,14,Urban,20-29, HARYANA, Rohtak,Male,In seeing,168
6,14,Urban,30-39, HARYANA, Rohtak,Male,In seeing,161
6,14,Urban,40-49, HARYANA, Rohtak,Male,In seeing,147
6,14,Urban,50-59, HARYANA, Rohtak,Male,In seeing,98
6,14,Urban,60-69, HARYANA, Rohtak,Male,In seeing,97
6,14,Urban,70-79, HARYANA, Rohtak,Male,In seeing,64
6,14,Urban,80-89, HARYANA, Rohtak,Male,In seeing,23
6,14,Urban,90+, HARYANA, Rohtak,Male,In seeing,7
6,14,Urban,Age not stated, HARYANA, Rohtak,Male,In seeing,7
6,15,Rural,0-4, HARYANA, Jhajjar *,Male,In seeing,188
6,15,Rural,5-9, HARYANA, Jhajjar *,Male,In seeing,191
6,15,Rural,10-19, HARYANA, Jhajjar *,Male,In seeing,411
6,15,Rural,20-29, HARYANA, Jhajjar *,Male,In seeing,306
6,15,Rural,30-39, HARYANA, Jhajjar *,Male,In seeing,250
6,15,Rural,40-49, HARYANA, Jhajjar *,Male,In seeing,253
6,15,Rural,50-59, HARYANA, Jhajjar *,Male,In seeing,212
6,15,Rural,60-69, HARYANA, Jhajjar *,Male,In seeing,364
6,15,Rural,70-79, HARYANA, Jhajjar *,Male,In seeing,291
6,15,Rural,80-89, HARYANA, Jhajjar *,Male,In seeing,145
6,15,Rural,90+, HARYANA, Jhajjar *,Male,In seeing,22
6,15,Rural,Age not stated, HARYANA, Jhajjar *,Male,In seeing,11
6,15,Urban,0-4, HARYANA, Jhajjar *,Male,In seeing,56
6,15,Urban,5-9, HARYANA, Jhajjar *,Male,In seeing,64
6,15,Urban,10-19, HARYANA, Jhajjar *,Male,In seeing,137
6,15,Urban,20-29, HARYANA, Jhajjar *,Male,In seeing,101
6,15,Urban,30-39, HARYANA, Jhajjar *,Male,In seeing,79
6,15,Urban,40-49, HARYANA, Jhajjar *,Male,In seeing,80
6,15,Urban,50-59, HARYANA, Jhajjar *,Male,In seeing,46
6,15,Urban,60-69, HARYANA, Jhajjar *,Male,In seeing,46
6,15,Urban,70-79, HARYANA, Jhajjar *,Male,In seeing,27
6,15,Urban,80-89, HARYANA, Jhajjar *,Male,In seeing,7
6,15,Urban,90+, HARYANA, Jhajjar *,Male,In seeing,3
6,15,Urban,Age not stated, HARYANA, Jhajjar *,Male,In seeing,4
6,16,Rural,0-4, HARYANA, Mahendragarh,Male,In seeing,199
6,16,Rural,5-9, HARYANA, Mahendragarh,Male,In seeing,235
6,16,Rural,10-19, HARYANA, Mahendragarh,Male,In seeing,527
6,16,Rural,20-29, HARYANA, Mahendragarh,Male,In seeing,315
6,16,Rural,30-39, HARYANA, Mahendragarh,Male,In seeing,352
6,16,Rural,40-49, HARYANA, Mahendragarh,Male,In seeing,366
6,16,Rural,50-59, HARYANA, Mahendragarh,Male,In seeing,346
6,16,Rural,60-69, HARYANA, Mahendragarh,Male,In seeing,517
6,16,Rural,70-79, HARYANA, Mahendragarh,Male,In seeing,477
6,16,Rural,80-89, HARYANA, Mahendragarh,Male,In seeing,201
6,16,Rural,90+, HARYANA, Mahendragarh,Male,In seeing,34
6,16,Rural,Age not stated, HARYANA, Mahendragarh,Male,In seeing,26
6,16,Urban,0-4, HARYANA, Mahendragarh,Male,In seeing,28
6,16,Urban,5-9, HARYANA, Mahendragarh,Male,In seeing,39
6,16,Urban,10-19, HARYANA, Mahendragarh,Male,In seeing,61
6,16,Urban,20-29, HARYANA, Mahendragarh,Male,In seeing,40
6,16,Urban,30-39, HARYANA, Mahendragarh,Male,In seeing,66
6,16,Urban,40-49, HARYANA, Mahendragarh,Male,In seeing,48
6,16,Urban,50-59, HARYANA, Mahendragarh,Male,In seeing,48
6,16,Urban,60-69, HARYANA, Mahendragarh,Male,In seeing,35
6,16,Urban,70-79, HARYANA, Mahendragarh,Male,In seeing,32
6,16,Urban,80-89, HARYANA, Mahendragarh,Male,In seeing,9
6,16,Urban,90+, HARYANA, Mahendragarh,Male,In seeing,2
6,16,Urban,Age not stated, HARYANA, Mahendragarh,Male,In seeing,11
6,17,Rural,0-4, HARYANA, Rewari,Male,In seeing,237
6,17,Rural,5-9, HARYANA, Rewari,Male,In seeing,206
6,17,Rural,10-19, HARYANA, Rewari,Male,In seeing,440
6,17,Rural,20-29, HARYANA, Rewari,Male,In seeing,364
6,17,Rural,30-39, HARYANA, Rewari,Male,In seeing,320
6,17,Rural,40-49, HARYANA, Rewari,Male,In seeing,292
6,17,Rural,50-59, HARYANA, Rewari,Male,In seeing,226
6,17,Rural,60-69, HARYANA, Rewari,Male,In seeing,287
6,17,Rural,70-79, HARYANA, Rewari,Male,In seeing,246
6,17,Rural,80-89, HARYANA, Rewari,Male,In seeing,150
6,17,Rural,90+, HARYANA, Rewari,Male,In seeing,42
6,17,Rural,Age not stated, HARYANA, Rewari,Male,In seeing,1
6,17,Urban,0-4, HARYANA, Rewari,Male,In seeing,50
6,17,Urban,5-9, HARYANA, Rewari,Male,In seeing,50
6,17,Urban,10-19, HARYANA, Rewari,Male,In seeing,111
6,17,Urban,20-29, HARYANA, Rewari,Male,In seeing,118
6,17,Urban,30-39, HARYANA, Rewari,Male,In seeing,94
6,17,Urban,40-49, HARYANA, Rewari,Male,In seeing,71
6,17,Urban,50-59, HARYANA, Rewari,Male,In seeing,43
6,17,Urban,60-69, HARYANA, Rewari,Male,In seeing,43
