State Code,District Code,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
23,3,Rural,10-19, MADHYA PRADESH, Bhind,Male,In seeing,1137
23,3,Rural,20-29, MADHYA PRADESH, Bhind,Male,In seeing,825
23,3,Rural,30-39, MADHYA PRADESH, Bhind,Male,In seeing,785
23,3,Rural,40-49, MADHYA PRADESH, Bhind,Male,In seeing,703
23,3,Rural,50-59, MADHYA PRADESH, Bhind,Male,In seeing,629
23,3,Rural,60-69, MADHYA PRADESH, Bhind,Male,In seeing,632
23,3,Rural,70-79, MADHYA PRADESH, Bhind,Male,In seeing,492
23,3,Rural,80-89, MADHYA PRADESH, Bhind,Male,In seeing,177
23,3,Rural,90+, MADHYA PRADESH, Bhind,Male,In seeing,37
23,3,Rural,Age not stated, MADHYA PRADESH, Bhind,Male,In seeing,18
23,3,Urban,0-4, MADHYA PRADESH, Bhind,Male,In seeing,159
23,3,Urban,5-9, MADHYA PRADESH, Bhind,Male,In seeing,187
23,3,Urban,10-19, MADHYA PRADESH, Bhind,Male,In seeing,418
23,3,Urban,20-29, MADHYA PRADESH, Bhind,Male,In seeing,343
23,3,Urban,30-39, MADHYA PRADESH, Bhind,Male,In seeing,342
23,3,Urban,40-49, MADHYA PRADESH, Bhind,Male,In seeing,276
23,3,Urban,50-59, MADHYA PRADESH, Bhind,Male,In seeing,210
23,3,Urban,60-69, MADHYA PRADESH, Bhind,Male,In seeing,172
23,3,Urban,70-79, MADHYA PRADESH, Bhind,Male,In seeing,115
23,3,Urban,80-89, MADHYA PRADESH, Bhind,Male,In seeing,33
23,3,Urban,90+, MADHYA PRADESH, Bhind,Male,In seeing,6
23,3,Urban,Age not stated, MADHYA PRADESH, Bhind,Male,In seeing,4
23,4,Rural,0-4, MADHYA PRADESH, Gwalior,Male,In seeing,328
23,4,Rural,5-9, MADHYA PRADESH, Gwalior,Male,In seeing,383
23,4,Rural,10-19, MADHYA PRADESH, Gwalior,Male,In seeing,695
23,4,Rural,20-29, MADHYA PRADESH, Gwalior,Male,In seeing,573
23,4,Rural,30-39, MADHYA PRADESH, Gwalior,Male,In seeing,512
23,4,Rural,40-49, MADHYA PRADESH, Gwalior,Male,In seeing,447
23,4,Rural,50-59, MADHYA PRADESH, Gwalior,Male,In seeing,351
23,4,Rural,60-69, MADHYA PRADESH, Gwalior,Male,In seeing,379
23,4,Rural,70-79, MADHYA PRADESH, Gwalior,Male,In seeing,245
23,4,Rural,80-89, MADHYA PRADESH, Gwalior,Male,In seeing,94
23,4,Rural,90+, MADHYA PRADESH, Gwalior,Male,In seeing,38
23,4,Rural,Age not stated, MADHYA PRADESH, Gwalior,Male,In seeing,3
23,4,Urban,0-4, MADHYA PRADESH, Gwalior,Male,In seeing,377
23,4,Urban,5-9, MADHYA PRADESH, Gwalior,Male,In seeing,463
23,4,Urban,10-19, MADHYA PRADESH, Gwalior,Male,In seeing,1107
23,4,Urban,20-29, MADHYA PRADESH, Gwalior,Male,In seeing,1028
23,4,Urban,30-39, MADHYA PRADESH, Gwalior,Male,In seeing,941
23,4,Urban,40-49, MADHYA PRADESH, Gwalior,Male,In seeing,803
23,4,Urban,50-59, MADHYA PRADESH, Gwalior,Male,In seeing,501
23,4,Urban,60-69, MADHYA PRADESH, Gwalior,Male,In seeing,390
23,4,Urban,70-79, MADHYA PRADESH, Gwalior,Male,In seeing,233
23,4,Urban,80-89, MADHYA PRADESH, Gwalior,Male,In seeing,72
23,4,Urban,90+, MADHYA PRADESH, Gwalior,Male,In seeing,15
23,4,Urban,Age not stated, MADHYA PRADESH, Gwalior,Male,In seeing,30
23,5,Rural,0-4, MADHYA PRADESH, Datia,Male,In seeing,236
23,5,Rural,5-9, MADHYA PRADESH, Datia,Male,In seeing,289
23,5,Rural,10-19, MADHYA PRADESH, Datia,Male,In seeing,561
23,5,Rural,20-29, MADHYA PRADESH, Datia,Male,In seeing,374
23,5,Rural,30-39, MADHYA PRADESH, Datia,Male,In seeing,341
23,5,Rural,40-49, MADHYA PRADESH, Datia,Male,In seeing,269
23,5,Rural,50-59, MADHYA PRADESH, Datia,Male,In seeing,253
23,5,Rural,60-69, MADHYA PRADESH, Datia,Male,In seeing,240
23,5,Rural,70-79, MADHYA PRADESH, Datia,Male,In seeing,224
23,5,Rural,80-89, MADHYA PRADESH, Datia,Male,In seeing,64
23,5,Rural,90+, MADHYA PRADESH, Datia,Male,In seeing,13
23,5,Rural,Age not stated, MADHYA PRADESH, Datia,Male,In seeing,71
23,5,Urban,0-4, MADHYA PRADESH, Datia,Male,In seeing,46
23,5,Urban,5-9, MADHYA PRADESH, Datia,Male,In seeing,52
23,5,Urban,10-19, MADHYA PRADESH, Datia,Male,In seeing,122
23,5,Urban,20-29, MADHYA PRADESH, Datia,Male,In seeing,101
23,5,Urban,30-39, MADHYA PRADESH, Datia,Male,In seeing,87
23,5,Urban,40-49, MADHYA PRADESH, Datia,Male,In seeing,83
23,5,Urban,50-59, MADHYA PRADESH, Datia,Male,In seeing,42
23,5,Urban,60-69, MADHYA PRADESH, Datia,Male,In seeing,53
23,5,Urban,70-79, MADHYA PRADESH, Datia,Male,In seeing,26
23,5,Urban,80-89, MADHYA PRADESH, Datia,Male,In seeing,7
23,5,Urban,90+, MADHYA PRADESH, Datia,Male,In seeing,1
23,5,Urban,Age not stated, MADHYA PRADESH, Datia,Male,In seeing,3
23,6,Rural,0-4, MADHYA PRADESH, Shivpuri,Male,In seeing,850
23,6,Rural,5-9, MADHYA PRADESH, Shivpuri,Male,In seeing,945
23,6,Rural,10-19, MADHYA PRADESH, Shivpuri,Male,In seeing,1447
23,6,Rural,20-29, MADHYA PRADESH, Shivpuri,Male,In seeing,1233
23,6,Rural,30-39, MADHYA PRADESH, Shivpuri,Male,In seeing,1183
23,6,Rural,40-49, MADHYA PRADESH, Shivpuri,Male,In seeing,918
23,6,Rural,50-59, MADHYA PRADESH, Shivpuri,Male,In seeing,775
23,6,Rural,60-69, MADHYA PRADESH, Shivpuri,Male,In seeing,752
23,6,Rural,70-79, MADHYA PRADESH, Shivpuri,Male,In seeing,408
23,6,Rural,80-89, MADHYA PRADESH, Shivpuri,Male,In seeing,146
23,6,Rural,90+, MADHYA PRADESH, Shivpuri,Male,In seeing,39
23,6,Rural,Age not stated, MADHYA PRADESH, Shivpuri,Male,In seeing,38
23,6,Urban,0-4, MADHYA PRADESH, Shivpuri,Male,In seeing,80
23,6,Urban,5-9, MADHYA PRADESH, Shivpuri,Male,In seeing,122
23,6,Urban,10-19, MADHYA PRADESH, Shivpuri,Male,In seeing,240
23,6,Urban,20-29, MADHYA PRADESH, Shivpuri,Male,In seeing,164
23,6,Urban,30-39, MADHYA PRADESH, Shivpuri,Male,In seeing,180
23,6,Urban,40-49, MADHYA PRADESH, Shivpuri,Male,In seeing,143
23,6,Urban,50-59, MADHYA PRADESH, Shivpuri,Male,In seeing,98
23,6,Urban,60-69, MADHYA PRADESH, Shivpuri,Male,In seeing,74
23,6,Urban,70-79, MADHYA PRADESH, Shivpuri,Male,In seeing,39
23,6,Urban,80-89, MADHYA PRADESH, Shivpuri,Male,In seeing,14
23,6,Urban,90+, MADHYA PRADESH, Shivpuri,Male,In seeing,8
23,6,Urban,Age not stated, MADHYA PRADESH, Shivpuri,Male,In seeing,6
23,7,Rural,0-4, MADHYA PRADESH, Guna,Male,In seeing,448
23,7,Rural,5-9, MADHYA PRADESH, Guna,Male,In seeing,522
23,7,Rural,10-19, MADHYA PRADESH, Guna,Male,In seeing,879
23,7,Rural,20-29, MADHYA PRADESH, Guna,Male,In seeing,699
23,7,Rural,30-39, MADHYA PRADESH, Guna,Male,In seeing,752
23,7,Rural,40-49, MADHYA PRADESH, Guna,Male,In seeing,701
23,7,Rural,50-59, MADHYA PRADESH, Guna,Male,In seeing,621
23,7,Rural,60-69, MADHYA PRADESH, Guna,Male,In seeing,819
23,7,Rural,70-79, MADHYA PRADESH, Guna,Male,In seeing,575
23,7,Rural,80-89, MADHYA PRADESH, Guna,Male,In seeing,202
23,7,Rural,90+, MADHYA PRADESH, Guna,Male,In seeing,47
23,7,Rural,Age not stated, MADHYA PRADESH, Guna,Male,In seeing,23
23,7,Urban,0-4, MADHYA PRADESH, Guna,Male,In seeing,67
23,7,Urban,5-9, MADHYA PRADESH, Guna,Male,In seeing,95
23,7,Urban,10-19, MADHYA PRADESH, Guna,Male,In seeing,164
23,7,Urban,20-29, MADHYA PRADESH, Guna,Male,In seeing,110
23,7,Urban,30-39, MADHYA PRADESH, Guna,Male,In seeing,99
23,7,Urban,40-49, MADHYA PRADESH, Guna,Male,In seeing,97
23,7,Urban,50-59, MADHYA PRADESH, Guna,Male,In seeing,72
23,7,Urban,60-69, MADHYA PRADESH, Guna,Male,In seeing,87
23,7,Urban,70-79, MADHYA PRADESH, Guna,Male,In seeing,64
23,7,Urban,80-89, MADHYA PRADESH, Guna,Male,In seeing,22
23,7,Urban,90+, MADHYA PRADESH, Guna,Male,In seeing,7
23,7,Urban,Age not stated, MADHYA PRADESH, Guna,Male,In seeing,5
23,8,Rural,0-4, MADHYA PRADESH, Tikamgarh,Male,In seeing,397
23,8,Rural,5-9, MADHYA PRADESH, Tikamgarh,Male,In seeing,405
23,8,Rural,10-19, MADHYA PRADESH, Tikamgarh,Male,In seeing,843
23,8,Rural,20-29, MADHYA PRADESH, Tikamgarh,Male,In seeing,697
23,8,Rural,30-39, MADHYA PRADESH, Tikamgarh,Male,In seeing,646
23,8,Rural,40-49, MADHYA PRADESH, Tikamgarh,Male,In seeing,563
23,8,Rural,50-59, MADHYA PRADESH, Tikamgarh,Male,In seeing,489
23,8,Rural,60-69, MADHYA PRADESH, Tikamgarh,Male,In seeing,576
23,8,Rural,70-79, MADHYA PRADESH, Tikamgarh,Male,In seeing,379
23,8,Rural,80-89, MADHYA PRADESH, Tikamgarh,Male,In seeing,132
23,8,Rural,90+, MADHYA PRADESH, Tikamgarh,Male,In seeing,37
23,8,Rural,Age not stated, MADHYA PRADESH, Tikamgarh,Male,In seeing,12
23,8,Urban,0-4, MADHYA PRADESH, Tikamgarh,Male,In seeing,82
23,8,Urban,5-9, MADHYA PRADESH, Tikamgarh,Male,In seeing,97
23,8,Urban,10-19, MADHYA PRADESH, Tikamgarh,Male,In seeing,186
23,8,Urban,20-29, MADHYA PRADESH, Tikamgarh,Male,In seeing,143
23,8,Urban,30-39, MADHYA PRADESH, Tikamgarh,Male,In seeing,122
23,8,Urban,40-49, MADHYA PRADESH, Tikamgarh,Male,In seeing,108
23,8,Urban,50-59, MADHYA PRADESH, Tikamgarh,Male,In seeing,70
23,8,Urban,60-69, MADHYA PRADESH, Tikamgarh,Male,In seeing,101
23,8,Urban,70-79, MADHYA PRADESH, Tikamgarh,Male,In seeing,58
23,8,Urban,80-89, MADHYA PRADESH, Tikamgarh,Male,In seeing,26
23,8,Urban,90+, MADHYA PRADESH, Tikamgarh,Male,In seeing,8
23,8,Urban,Age not stated, MADHYA PRADESH, Tikamgarh,Male,In seeing,3
23,9,Rural,0-4, MADHYA PRADESH, Chhatarpur,Male,In seeing,589
23,9,Rural,5-9, MADHYA PRADESH, Chhatarpur,Male,In seeing,666
23,9,Rural,10-19, MADHYA PRADESH, Chhatarpur,Male,In seeing,1121
23,9,Rural,20-29, MADHYA PRADESH, Chhatarpur,Male,In seeing,725
23,9,Rural,30-39, MADHYA PRADESH, Chhatarpur,Male,In seeing,578
23,9,Rural,40-49, MADHYA PRADESH, Chhatarpur,Male,In seeing,470
23,9,Rural,50-59, MADHYA PRADESH, Chhatarpur,Male,In seeing,520
23,9,Rural,60-69, MADHYA PRADESH, Chhatarpur,Male,In seeing,686
23,9,Rural,70-79, MADHYA PRADESH, Chhatarpur,Male,In seeing,456
23,9,Rural,80-89, MADHYA PRADESH, Chhatarpur,Male,In seeing,222
23,9,Rural,90+, MADHYA PRADESH, Chhatarpur,Male,In seeing,39
23,9,Rural,Age not stated, MADHYA PRADESH, Chhatarpur,Male,In seeing,8
23,9,Urban,0-4, MADHYA PRADESH, Chhatarpur,Male,In seeing,76
23,9,Urban,5-9, MADHYA PRADESH, Chhatarpur,Male,In seeing,107
23,9,Urban,10-19, MADHYA PRADESH, Chhatarpur,Male,In seeing,225
23,9,Urban,20-29, MADHYA PRADESH, Chhatarpur,Male,In seeing,185
23,9,Urban,30-39, MADHYA PRADESH, Chhatarpur,Male,In seeing,153
23,9,Urban,40-49, MADHYA PRADESH, Chhatarpur,Male,In seeing,123
23,9,Urban,50-59, MADHYA PRADESH, Chhatarpur,Male,In seeing,99
23,9,Urban,60-69, MADHYA PRADESH, Chhatarpur,Male,In seeing,90
23,9,Urban,70-79, MADHYA PRADESH, Chhatarpur,Male,In seeing,71
23,9,Urban,80-89, MADHYA PRADESH, Chhatarpur,Male,In seeing,22
23,9,Urban,90+, MADHYA PRADESH, Chhatarpur,Male,In seeing,3
23,9,Urban,Age not stated, MADHYA PRADESH, Chhatarpur,Male,In seeing,0
23,10,Rural,0-4, MADHYA PRADESH, Panna,Male,In seeing,409
23,10,Rural,5-9, MADHYA PRADESH, Panna,Male,In seeing,420
23,10,Rural,10-19, MADHYA PRADESH, Panna,Male,In seeing,818
23,10,Rural,20-29, MADHYA PRADESH, Panna,Male,In seeing,613
23,10,Rural,30-39, MADHYA PRADESH, Panna,Male,In seeing,582
23,10,Rural,40-49, MADHYA PRADESH, Panna,Male,In seeing,465
23,10,Rural,50-59, MADHYA PRADESH, Panna,Male,In seeing,421
23,10,Rural,60-69, MADHYA PRADESH, Panna,Male,In seeing,493
23,10,Rural,70-79, MADHYA PRADESH, Panna,Male,In seeing,311
23,10,Rural,80-89, MADHYA PRADESH, Panna,Male,In seeing,103
23,10,Rural,90+, MADHYA PRADESH, Panna,Male,In seeing,25
23,10,Rural,Age not stated, MADHYA PRADESH, Panna,Male,In seeing,8
23,10,Urban,0-4, MADHYA PRADESH, Panna,Male,In seeing,70
23,10,Urban,5-9, MADHYA PRADESH, Panna,Male,In seeing,57
23,10,Urban,10-19, MADHYA PRADESH, Panna,Male,In seeing,135
23,10,Urban,20-29, MADHYA PRADESH, Panna,Male,In seeing,103
23,10,Urban,30-39, MADHYA PRADESH, Panna,Male,In seeing,109
23,10,Urban,40-49, MADHYA PRADESH, Panna,Male,In seeing,87
23,10,Urban,50-59, MADHYA PRADESH, Panna,Male,In seeing,59
23,10,Urban,60-69, MADHYA PRADESH, Panna,Male,In seeing,40
23,10,Urban,70-79, MADHYA PRADESH, Panna,Male,In seeing,15
23,10,Urban,80-89, MADHYA PRADESH, Panna,Male,In seeing,12
23,10,Urban,90+, MADHYA PRADESH, Panna,Male,In seeing,3
23,10,Urban,Age not stated, MADHYA PRADESH, Panna,Male,In seeing,0
23,11,Rural,0-4, MADHYA PRADESH, Sagar,Male,In seeing,712
23,11,Rural,5-9, MADHYA PRADESH, Sagar,Male,In seeing,793
23,11,Rural,10-19, MADHYA PRADESH, Sagar,Male,In seeing,1623
23,11,Rural,20-29, MADHYA PRADESH, Sagar,Male,In seeing,1250
23,11,Rural,30-39, MADHYA PRADESH, Sagar,Male,In seeing,1163
23,11,Rural,40-49, MADHYA PRADESH, Sagar,Male,In seeing,1017
23,11,Rural,50-59, MADHYA PRADESH, Sagar,Male,In seeing,782
23,11,Rural,60-69, MADHYA PRADESH, Sagar,Male,In seeing,1064
23,11,Rural,70-79, MADHYA PRADESH, Sagar,Male,In seeing,759
23,11,Rural,80-89, MADHYA PRADESH, Sagar,Male,In seeing,270
23,11,Rural,90+, MADHYA PRADESH, Sagar,Male,In seeing,79
23,11,Rural,Age not stated, MADHYA PRADESH, Sagar,Male,In seeing,41
23,11,Urban,0-4, MADHYA PRADESH, Sagar,Male,In seeing,316
23,11,Urban,5-9, MADHYA PRADESH, Sagar,Male,In seeing,314
23,11,Urban,10-19, MADHYA PRADESH, Sagar,Male,In seeing,919
23,11,Urban,20-29, MADHYA PRADESH, Sagar,Male,In seeing,633
23,11,Urban,30-39, MADHYA PRADESH, Sagar,Male,In seeing,678
23,11,Urban,40-49, MADHYA PRADESH, Sagar,Male,In seeing,532
23,11,Urban,50-59, MADHYA PRADESH, Sagar,Male,In seeing,368
23,11,Urban,60-69, MADHYA PRADESH, Sagar,Male,In seeing,387
23,11,Urban,70-79, MADHYA PRADESH, Sagar,Male,In seeing,180
23,11,Urban,80-89, MADHYA PRADESH, Sagar,Male,In seeing,45
23,11,Urban,90+, MADHYA PRADESH, Sagar,Male,In seeing,13
23,11,Urban,Age not stated, MADHYA PRADESH, Sagar,Male,In seeing,17
23,12,Rural,0-4, MADHYA PRADESH, Damoh,Male,In seeing,318
23,12,Rural,5-9, MADHYA PRADESH, Damoh,Male,In seeing,393
23,12,Rural,10-19, MADHYA PRADESH, Damoh,Male,In seeing,832
23,12,Rural,20-29, MADHYA PRADESH, Damoh,Male,In seeing,612
23,12,Rural,30-39, MADHYA PRADESH, Damoh,Male,In seeing,700
23,12,Rural,40-49, MADHYA PRADESH, Damoh,Male,In seeing,589
23,12,Rural,50-59, MADHYA PRADESH, Damoh,Male,In seeing,433
23,12,Rural,60-69, MADHYA PRADESH, Damoh,Male,In seeing,559
23,12,Rural,70-79, MADHYA PRADESH, Damoh,Male,In seeing,369
23,12,Rural,80-89, MADHYA PRADESH, Damoh,Male,In seeing,154
23,12,Rural,90+, MADHYA PRADESH, Damoh,Male,In seeing,35
23,12,Rural,Age not stated, MADHYA PRADESH, Damoh,Male,In seeing,14
23,12,Urban,0-4, MADHYA PRADESH, Damoh,Male,In seeing,75
23,12,Urban,5-9, MADHYA PRADESH, Damoh,Male,In seeing,100
23,12,Urban,10-19, MADHYA PRADESH, Damoh,Male,In seeing,226
23,12,Urban,20-29, MADHYA PRADESH, Damoh,Male,In seeing,168
23,12,Urban,30-39, MADHYA PRADESH, Damoh,Male,In seeing,180
23,12,Urban,40-49, MADHYA PRADESH, Damoh,Male,In seeing,155
23,12,Urban,50-59, MADHYA PRADESH, Damoh,Male,In seeing,122
23,12,Urban,60-69, MADHYA PRADESH, Damoh,Male,In seeing,110
23,12,Urban,70-79, MADHYA PRADESH, Damoh,Male,In seeing,65
23,12,Urban,80-89, MADHYA PRADESH, Damoh,Male,In seeing,26
23,12,Urban,90+, MADHYA PRADESH, Damoh,Male,In seeing,7
23,12,Urban,Age not stated, MADHYA PRADESH, Damoh,Male,In seeing,3
23,13,Rural,0-4, MADHYA PRADESH, Satna,Male,In seeing,497
23,13,Rural,5-9, MADHYA PRADESH, Satna,Male,In seeing,647
23,13,Rural,10-19, MADHYA PRADESH, Satna,Male,In seeing,1269
23,13,Rural,20-29, MADHYA PRADESH, Satna,Male,In seeing,1030
23,13,Rural,30-39, MADHYA PRADESH, Satna,Male,In seeing,1038
23,13,Rural,40-49, MADHYA PRADESH, Satna,Male,In seeing,847
23,13,Rural,50-59, MADHYA PRADESH, Satna,Male,In seeing,761
23,13,Rural,60-69, MADHYA PRADESH, Satna,Male,In seeing,919
23,13,Rural,70-79, MADHYA PRADESH, Satna,Male,In seeing,648
23,13,Rural,80-89, MADHYA PRADESH, Satna,Male,In seeing,209
23,13,Rural,90+, MADHYA PRADESH, Satna,Male,In seeing,61
23,13,Rural,Age not stated, MADHYA PRADESH, Satna,Male,In seeing,23
23,13,Urban,0-4, MADHYA PRADESH, Satna,Male,In seeing,80
23,13,Urban,5-9, MADHYA PRADESH, Satna,Male,In seeing,145
23,13,Urban,10-19, MADHYA PRADESH, Satna,Male,In seeing,316
23,13,Urban,20-29, MADHYA PRADESH, Satna,Male,In seeing,199
23,13,Urban,30-39, MADHYA PRADESH, Satna,Male,In seeing,181
23,13,Urban,40-49, MADHYA PRADESH, Satna,Male,In seeing,174
23,13,Urban,50-59, MADHYA PRADESH, Satna,Male,In seeing,99
23,13,Urban,60-69, MADHYA PRADESH, Satna,Male,In seeing,113
23,13,Urban,70-79, MADHYA PRADESH, Satna,Male,In seeing,74
23,13,Urban,80-89, MADHYA PRADESH, Satna,Male,In seeing,24
23,13,Urban,90+, MADHYA PRADESH, Satna,Male,In seeing,7
23,13,Urban,Age not stated, MADHYA PRADESH, Satna,Male,In seeing,2
23,14,Rural,0-4, MADHYA PRADESH, Rewa,Male,In seeing,716
23,14,Rural,5-9, MADHYA PRADESH, Rewa,Male,In seeing,903
23,14,Rural,10-19, MADHYA PRADESH, Rewa,Male,In seeing,1724
23,14,Rural,20-29, MADHYA PRADESH, Rewa,Male,In seeing,1242
23,14,Rural,30-39, MADHYA PRADESH, Rewa,Male,In seeing,1031
23,14,Rural,40-49, MADHYA PRADESH, Rewa,Male,In seeing,812
23,14,Rural,50-59, MADHYA PRADESH, Rewa,Male,In seeing,689
23,14,Rural,60-69, MADHYA PRADESH, Rewa,Male,In seeing,902
23,14,Rural,70-79, MADHYA PRADESH, Rewa,Male,In seeing,711
23,14,Rural,80-89, MADHYA PRADESH, Rewa,Male,In seeing,255
23,14,Rural,90+, MADHYA PRADESH, Rewa,Male,In seeing,88
23,14,Rural,Age not stated, MADHYA PRADESH, Rewa,Male,In seeing,10
23,14,Urban,0-4, MADHYA PRADESH, Rewa,Male,In seeing,333
23,14,Urban,5-9, MADHYA PRADESH, Rewa,Male,In seeing,392
23,14,Urban,10-19, MADHYA PRADESH, Rewa,Male,In seeing,900
23,14,Urban,20-29, MADHYA PRADESH, Rewa,Male,In seeing,622
23,14,Urban,30-39, MADHYA PRADESH, Rewa,Male,In seeing,507
23,14,Urban,40-49, MADHYA PRADESH, Rewa,Male,In seeing,376
23,14,Urban,50-59, MADHYA PRADESH, Rewa,Male,In seeing,226
23,14,Urban,60-69, MADHYA PRADESH, Rewa,Male,In seeing,173
23,14,Urban,70-79, MADHYA PRADESH, Rewa,Male,In seeing,94
23,14,Urban,80-89, MADHYA PRADESH, Rewa,Male,In seeing,27
23,14,Urban,90+, MADHYA PRADESH, Rewa,Male,In seeing,13
23,14,Urban,Age not stated, MADHYA PRADESH, Rewa,Male,In seeing,7
23,15,Rural,0-4, MADHYA PRADESH, Umaria *,Male,In seeing,257
23,15,Rural,5-9, MADHYA PRADESH, Umaria *,Male,In seeing,249
23,15,Rural,10-19, MADHYA PRADESH, Umaria *,Male,In seeing,510
23,15,Rural,20-29, MADHYA PRADESH, Umaria *,Male,In seeing,338
23,15,Rural,30-39, MADHYA PRADESH, Umaria *,Male,In seeing,348
23,15,Rural,40-49, MADHYA PRADESH, Umaria *,Male,In seeing,273
23,15,Rural,50-59, MADHYA PRADESH, Umaria *,Male,In seeing,293
23,15,Rural,60-69, MADHYA PRADESH, Umaria *,Male,In seeing,297
23,15,Rural,70-79, MADHYA PRADESH, Umaria *,Male,In seeing,179
23,15,Rural,80-89, MADHYA PRADESH, Umaria *,Male,In seeing,47
23,15,Rural,90+, MADHYA PRADESH, Umaria *,Male,In seeing,16
23,15,Rural,Age not stated, MADHYA PRADESH, Umaria *,Male,In seeing,11
23,15,Urban,0-4, MADHYA PRADESH, Umaria *,Male,In seeing,56
23,15,Urban,5-9, MADHYA PRADESH, Umaria *,Male,In seeing,64
23,15,Urban,10-19, MADHYA PRADESH, Umaria *,Male,In seeing,136
23,15,Urban,20-29, MADHYA PRADESH, Umaria *,Male,In seeing,102
23,15,Urban,30-39, MADHYA PRADESH, Umaria *,Male,In seeing,91
23,15,Urban,40-49, MADHYA PRADESH, Umaria *,Male,In seeing,63
23,15,Urban,50-59, MADHYA PRADESH, Umaria *,Male,In seeing,50
23,15,Urban,60-69, MADHYA PRADESH, Umaria *,Male,In seeing,53
23,15,Urban,70-79, MADHYA PRADESH, Umaria *,Male,In seeing,21
23,15,Urban,80-89, MADHYA PRADESH, Umaria *,Male,In seeing,8
23,15,Urban,90+, MADHYA PRADESH, Umaria *,Male,In seeing,0
23,15,Urban,Age not stated, MADHYA PRADESH, Umaria *,Male,In seeing,1
