State Code,District Code,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
10,3,Urban,70-79, BIHAR, Sheohar *,Male,In seeing,5
10,3,Urban,80-89, BIHAR, Sheohar *,Male,In seeing,1
10,3,Urban,90+, BIHAR, Sheohar *,Male,In seeing,0
10,3,Urban,Age not stated, BIHAR, Sheohar *,Male,In seeing,0
10,4,Rural,0-4, BIHAR, Sitamarhi,Male,In seeing,1144
10,4,Rural,5-9, BIHAR, Sitamarhi,Male,In seeing,1288
10,4,Rural,10-19, BIHAR, Sitamarhi,Male,In seeing,1977
10,4,Rural,20-29, BIHAR, Sitamarhi,Male,In seeing,1641
10,4,Rural,30-39, BIHAR, Sitamarhi,Male,In seeing,1611
10,4,Rural,40-49, BIHAR, Sitamarhi,Male,In seeing,1539
10,4,Rural,50-59, BIHAR, Sitamarhi,Male,In seeing,1023
10,4,Rural,60-69, BIHAR, Sitamarhi,Male,In seeing,1108
10,4,Rural,70-79, BIHAR, Sitamarhi,Male,In seeing,585
10,4,Rural,80-89, BIHAR, Sitamarhi,Male,In seeing,210
10,4,Rural,90+, BIHAR, Sitamarhi,Male,In seeing,47
10,4,Rural,Age not stated, BIHAR, Sitamarhi,Male,In seeing,141
10,4,Urban,0-4, BIHAR, Sitamarhi,Male,In seeing,38
10,4,Urban,5-9, BIHAR, Sitamarhi,Male,In seeing,39
10,4,Urban,10-19, BIHAR, Sitamarhi,Male,In seeing,102
10,4,Urban,20-29, BIHAR, Sitamarhi,Male,In seeing,77
10,4,Urban,30-39, BIHAR, Sitamarhi,Male,In seeing,63
10,4,Urban,40-49, BIHAR, Sitamarhi,Male,In seeing,63
10,4,Urban,50-59, BIHAR, Sitamarhi,Male,In seeing,56
10,4,Urban,60-69, BIHAR, Sitamarhi,Male,In seeing,46
10,4,Urban,70-79, BIHAR, Sitamarhi,Male,In seeing,17
10,4,Urban,80-89, BIHAR, Sitamarhi,Male,In seeing,4
10,4,Urban,90+, BIHAR, Sitamarhi,Male,In seeing,4
10,4,Urban,Age not stated, BIHAR, Sitamarhi,Male,In seeing,3
10,5,Rural,0-4, BIHAR, Madhubani,Male,In seeing,1932
10,5,Rural,5-9, BIHAR, Madhubani,Male,In seeing,2289
10,5,Rural,10-19, BIHAR, Madhubani,Male,In seeing,3352
10,5,Rural,20-29, BIHAR, Madhubani,Male,In seeing,2387
10,5,Rural,30-39, BIHAR, Madhubani,Male,In seeing,2553
10,5,Rural,40-49, BIHAR, Madhubani,Male,In seeing,2280
10,5,Rural,50-59, BIHAR, Madhubani,Male,In seeing,1542
10,5,Rural,60-69, BIHAR, Madhubani,Male,In seeing,1498
10,5,Rural,70-79, BIHAR, Madhubani,Male,In seeing,894
10,5,Rural,80-89, BIHAR, Madhubani,Male,In seeing,303
10,5,Rural,90+, BIHAR, Madhubani,Male,In seeing,82
10,5,Rural,Age not stated, BIHAR, Madhubani,Male,In seeing,49
10,5,Urban,0-4, BIHAR, Madhubani,Male,In seeing,49
10,5,Urban,5-9, BIHAR, Madhubani,Male,In seeing,56
10,5,Urban,10-19, BIHAR, Madhubani,Male,In seeing,97
10,5,Urban,20-29, BIHAR, Madhubani,Male,In seeing,63
10,5,Urban,30-39, BIHAR, Madhubani,Male,In seeing,48
10,5,Urban,40-49, BIHAR, Madhubani,Male,In seeing,36
10,5,Urban,50-59, BIHAR, Madhubani,Male,In seeing,35
10,5,Urban,60-69, BIHAR, Madhubani,Male,In seeing,21
10,5,Urban,70-79, BIHAR, Madhubani,Male,In seeing,12
10,5,Urban,80-89, BIHAR, Madhubani,Male,In seeing,2
10,5,Urban,90+, BIHAR, Madhubani,Male,In seeing,1
10,5,Urban,Age not stated, BIHAR, Madhubani,Male,In seeing,2
10,6,Rural,0-4, BIHAR, Supaul *,Male,In seeing,1820
10,6,Rural,5-9, BIHAR, Supaul *,Male,In seeing,2223
10,6,Rural,10-19, BIHAR, Supaul *,Male,In seeing,2889
10,6,Rural,20-29, BIHAR, Supaul *,Male,In seeing,2078
10,6,Rural,30-39, BIHAR, Supaul *,Male,In seeing,2233
10,6,Rural,40-49, BIHAR, Supaul *,Male,In seeing,1709
10,6,Rural,50-59, BIHAR, Supaul *,Male,In seeing,1077
10,6,Rural,60-69, BIHAR, Supaul *,Male,In seeing,816
10,6,Rural,70-79, BIHAR, Supaul *,Male,In seeing,479
10,6,Rural,80-89, BIHAR, Supaul *,Male,In seeing,191
10,6,Rural,90+, BIHAR, Supaul *,Male,In seeing,50
10,6,Rural,Age not stated, BIHAR, Supaul *,Male,In seeing,58
10,6,Urban,0-4, BIHAR, Supaul *,Male,In seeing,29
10,6,Urban,5-9, BIHAR, Supaul *,Male,In seeing,47
10,6,Urban,10-19, BIHAR, Supaul *,Male,In seeing,104
10,6,Urban,20-29, BIHAR, Supaul *,Male,In seeing,65
10,6,Urban,30-39, BIHAR, Supaul *,Male,In seeing,93
10,6,Urban,40-49, BIHAR, Supaul *,Male,In seeing,87
10,6,Urban,50-59, BIHAR, Supaul *,Male,In seeing,89
10,6,Urban,60-69, BIHAR, Supaul *,Male,In seeing,28
10,6,Urban,70-79, BIHAR, Supaul *,Male,In seeing,11
10,6,Urban,80-89, BIHAR, Supaul *,Male,In seeing,4
10,6,Urban,90+, BIHAR, Supaul *,Male,In seeing,2
10,6,Urban,Age not stated, BIHAR, Supaul *,Male,In seeing,6
10,7,Rural,0-4, BIHAR, Araria,Male,In seeing,2241
10,7,Rural,5-9, BIHAR, Araria,Male,In seeing,2671
10,7,Rural,10-19, BIHAR, Araria,Male,In seeing,3589
10,7,Rural,20-29, BIHAR, Araria,Male,In seeing,2455
10,7,Rural,30-39, BIHAR, Araria,Male,In seeing,2434
10,7,Rural,40-49, BIHAR, Araria,Male,In seeing,2032
10,7,Rural,50-59, BIHAR, Araria,Male,In seeing,1253
10,7,Rural,60-69, BIHAR, Araria,Male,In seeing,1055
10,7,Rural,70-79, BIHAR, Araria,Male,In seeing,605
10,7,Rural,80-89, BIHAR, Araria,Male,In seeing,208
10,7,Rural,90+, BIHAR, Araria,Male,In seeing,104
10,7,Rural,Age not stated, BIHAR, Araria,Male,In seeing,268
10,7,Urban,0-4, BIHAR, Araria,Male,In seeing,130
10,7,Urban,5-9, BIHAR, Araria,Male,In seeing,172
10,7,Urban,10-19, BIHAR, Araria,Male,In seeing,335
10,7,Urban,20-29, BIHAR, Araria,Male,In seeing,213
10,7,Urban,30-39, BIHAR, Araria,Male,In seeing,195
10,7,Urban,40-49, BIHAR, Araria,Male,In seeing,166
10,7,Urban,50-59, BIHAR, Araria,Male,In seeing,112
10,7,Urban,60-69, BIHAR, Araria,Male,In seeing,79
10,7,Urban,70-79, BIHAR, Araria,Male,In seeing,39
10,7,Urban,80-89, BIHAR, Araria,Male,In seeing,7
10,7,Urban,90+, BIHAR, Araria,Male,In seeing,3
10,7,Urban,Age not stated, BIHAR, Araria,Male,In seeing,17
10,8,Rural,0-4, BIHAR, Kishanganj,Male,In seeing,819
10,8,Rural,5-9, BIHAR, Kishanganj,Male,In seeing,882
10,8,Rural,10-19, BIHAR, Kishanganj,Male,In seeing,1290
10,8,Rural,20-29, BIHAR, Kishanganj,Male,In seeing,903
10,8,Rural,30-39, BIHAR, Kishanganj,Male,In seeing,965
10,8,Rural,40-49, BIHAR, Kishanganj,Male,In seeing,744
10,8,Rural,50-59, BIHAR, Kishanganj,Male,In seeing,533
10,8,Rural,60-69, BIHAR, Kishanganj,Male,In seeing,476
10,8,Rural,70-79, BIHAR, Kishanganj,Male,In seeing,278
10,8,Rural,80-89, BIHAR, Kishanganj,Male,In seeing,99
10,8,Rural,90+, BIHAR, Kishanganj,Male,In seeing,52
10,8,Rural,Age not stated, BIHAR, Kishanganj,Male,In seeing,37
10,8,Urban,0-4, BIHAR, Kishanganj,Male,In seeing,99
10,8,Urban,5-9, BIHAR, Kishanganj,Male,In seeing,116
10,8,Urban,10-19, BIHAR, Kishanganj,Male,In seeing,189
10,8,Urban,20-29, BIHAR, Kishanganj,Male,In seeing,119
10,8,Urban,30-39, BIHAR, Kishanganj,Male,In seeing,116
10,8,Urban,40-49, BIHAR, Kishanganj,Male,In seeing,101
10,8,Urban,50-59, BIHAR, Kishanganj,Male,In seeing,65
10,8,Urban,60-69, BIHAR, Kishanganj,Male,In seeing,53
10,8,Urban,70-79, BIHAR, Kishanganj,Male,In seeing,23
10,8,Urban,80-89, BIHAR, Kishanganj,Male,In seeing,7
10,8,Urban,90+, BIHAR, Kishanganj,Male,In seeing,2
10,8,Urban,Age not stated, BIHAR, Kishanganj,Male,In seeing,0
10,9,Rural,0-4, BIHAR, Purnia,Male,In seeing,2658
10,9,Rural,5-9, BIHAR, Purnia,Male,In seeing,3201
10,9,Rural,10-19, BIHAR, Purnia,Male,In seeing,4642
10,9,Rural,20-29, BIHAR, Purnia,Male,In seeing,2860
10,9,Rural,30-39, BIHAR, Purnia,Male,In seeing,3116
10,9,Rural,40-49, BIHAR, Purnia,Male,In seeing,2355
10,9,Rural,50-59, BIHAR, Purnia,Male,In seeing,1571
10,9,Rural,60-69, BIHAR, Purnia,Male,In seeing,1175
10,9,Rural,70-79, BIHAR, Purnia,Male,In seeing,590
10,9,Rural,80-89, BIHAR, Purnia,Male,In seeing,207
10,9,Rural,90+, BIHAR, Purnia,Male,In seeing,64
10,9,Rural,Age not stated, BIHAR, Purnia,Male,In seeing,36
10,9,Urban,0-4, BIHAR, Purnia,Male,In seeing,86
10,9,Urban,5-9, BIHAR, Purnia,Male,In seeing,143
10,9,Urban,10-19, BIHAR, Purnia,Male,In seeing,322
10,9,Urban,20-29, BIHAR, Purnia,Male,In seeing,202
10,9,Urban,30-39, BIHAR, Purnia,Male,In seeing,189
10,9,Urban,40-49, BIHAR, Purnia,Male,In seeing,204
10,9,Urban,50-59, BIHAR, Purnia,Male,In seeing,115
10,9,Urban,60-69, BIHAR, Purnia,Male,In seeing,76
10,9,Urban,70-79, BIHAR, Purnia,Male,In seeing,53
10,9,Urban,80-89, BIHAR, Purnia,Male,In seeing,10
10,9,Urban,90+, BIHAR, Purnia,Male,In seeing,6
10,9,Urban,Age not stated, BIHAR, Purnia,Male,In seeing,2
10,10,Rural,0-4, BIHAR, Katihar,Male,In seeing,2598
10,10,Rural,5-9, BIHAR, Katihar,Male,In seeing,3003
10,10,Rural,10-19, BIHAR, Katihar,Male,In seeing,4435
10,10,Rural,20-29, BIHAR, Katihar,Male,In seeing,2830
10,10,Rural,30-39, BIHAR, Katihar,Male,In seeing,3177
10,10,Rural,40-49, BIHAR, Katihar,Male,In seeing,2470
10,10,Rural,50-59, BIHAR, Katihar,Male,In seeing,1466
10,10,Rural,60-69, BIHAR, Katihar,Male,In seeing,1205
10,10,Rural,70-79, BIHAR, Katihar,Male,In seeing,647
10,10,Rural,80-89, BIHAR, Katihar,Male,In seeing,220
10,10,Rural,90+, BIHAR, Katihar,Male,In seeing,82
10,10,Rural,Age not stated, BIHAR, Katihar,Male,In seeing,35
10,10,Urban,0-4, BIHAR, Katihar,Male,In seeing,305
10,10,Urban,5-9, BIHAR, Katihar,Male,In seeing,406
10,10,Urban,10-19, BIHAR, Katihar,Male,In seeing,798
10,10,Urban,20-29, BIHAR, Katihar,Male,In seeing,541
10,10,Urban,30-39, BIHAR, Katihar,Male,In seeing,501
10,10,Urban,40-49, BIHAR, Katihar,Male,In seeing,427
10,10,Urban,50-59, BIHAR, Katihar,Male,In seeing,275
10,10,Urban,60-69, BIHAR, Katihar,Male,In seeing,165
10,10,Urban,70-79, BIHAR, Katihar,Male,In seeing,83
10,10,Urban,80-89, BIHAR, Katihar,Male,In seeing,28
10,10,Urban,90+, BIHAR, Katihar,Male,In seeing,5
10,10,Urban,Age not stated, BIHAR, Katihar,Male,In seeing,5
10,11,Rural,0-4, BIHAR, Madhepura,Male,In seeing,767
10,11,Rural,5-9, BIHAR, Madhepura,Male,In seeing,936
10,11,Rural,10-19, BIHAR, Madhepura,Male,In seeing,1376
10,11,Rural,20-29, BIHAR, Madhepura,Male,In seeing,1030
10,11,Rural,30-39, BIHAR, Madhepura,Male,In seeing,1203
10,11,Rural,40-49, BIHAR, Madhepura,Male,In seeing,997
10,11,Rural,50-59, BIHAR, Madhepura,Male,In seeing,708
10,11,Rural,60-69, BIHAR, Madhepura,Male,In seeing,559
10,11,Rural,70-79, BIHAR, Madhepura,Male,In seeing,284
10,11,Rural,80-89, BIHAR, Madhepura,Male,In seeing,99
10,11,Rural,90+, BIHAR, Madhepura,Male,In seeing,35
10,11,Rural,Age not stated, BIHAR, Madhepura,Male,In seeing,11
10,11,Urban,0-4, BIHAR, Madhepura,Male,In seeing,65
10,11,Urban,5-9, BIHAR, Madhepura,Male,In seeing,83
10,11,Urban,10-19, BIHAR, Madhepura,Male,In seeing,146
10,11,Urban,20-29, BIHAR, Madhepura,Male,In seeing,101
10,11,Urban,30-39, BIHAR, Madhepura,Male,In seeing,93
10,11,Urban,40-49, BIHAR, Madhepura,Male,In seeing,86
10,11,Urban,50-59, BIHAR, Madhepura,Male,In seeing,56
10,11,Urban,60-69, BIHAR, Madhepura,Male,In seeing,41
10,11,Urban,70-79, BIHAR, Madhepura,Male,In seeing,14
10,11,Urban,80-89, BIHAR, Madhepura,Male,In seeing,5
10,11,Urban,90+, BIHAR, Madhepura,Male,In seeing,3
10,11,Urban,Age not stated, BIHAR, Madhepura,Male,In seeing,4
10,12,Rural,0-4, BIHAR, Saharsa,Male,In seeing,806
10,12,Rural,5-9, BIHAR, Saharsa,Male,In seeing,1025
10,12,Rural,10-19, BIHAR, Saharsa,Male,In seeing,1279
10,12,Rural,20-29, BIHAR, Saharsa,Male,In seeing,868
10,12,Rural,30-39, BIHAR, Saharsa,Male,In seeing,908
10,12,Rural,40-49, BIHAR, Saharsa,Male,In seeing,764
10,12,Rural,50-59, BIHAR, Saharsa,Male,In seeing,527
10,12,Rural,60-69, BIHAR, Saharsa,Male,In seeing,473
10,12,Rural,70-79, BIHAR, Saharsa,Male,In seeing,274
10,12,Rural,80-89, BIHAR, Saharsa,Male,In seeing,81
10,12,Rural,90+, BIHAR, Saharsa,Male,In seeing,17
10,12,Rural,Age not stated, BIHAR, Saharsa,Male,In seeing,9
10,12,Urban,0-4, BIHAR, Saharsa,Male,In seeing,42
10,12,Urban,5-9, BIHAR, Saharsa,Male,In seeing,66
10,12,Urban,10-19, BIHAR, Saharsa,Male,In seeing,132
10,12,Urban,20-29, BIHAR, Saharsa,Male,In seeing,83
10,12,Urban,30-39, BIHAR, Saharsa,Male,In seeing,70
10,12,Urban,40-49, BIHAR, Saharsa,Male,In seeing,59
10,12,Urban,50-59, BIHAR, Saharsa,Male,In seeing,44
10,12,Urban,60-69, BIHAR, Saharsa,Male,In seeing,32
10,12,Urban,70-79, BIHAR, Saharsa,Male,In seeing,25
10,12,Urban,80-89, BIHAR, Saharsa,Male,In seeing,4
10,12,Urban,90+, BIHAR, Saharsa,Male,In seeing,0
10,12,Urban,Age not stated, BIHAR, Saharsa,Male,In seeing,0
10,13,Rural,0-4, BIHAR, Darbhanga,Male,In seeing,2245
10,13,Rural,5-9, BIHAR, Darbhanga,Male,In seeing,2445
10,13,Rural,10-19, BIHAR, Darbhanga,Male,In seeing,3990
10,13,Rural,20-29, BIHAR, Darbhanga,Male,In seeing,2718
10,13,Rural,30-39, BIHAR, Darbhanga,Male,In seeing,2886
10,13,Rural,40-49, BIHAR, Darbhanga,Male,In seeing,2495
10,13,Rural,50-59, BIHAR, Darbhanga,Male,In seeing,1637
10,13,Rural,60-69, BIHAR, Darbhanga,Male,In seeing,1595
10,13,Rural,70-79, BIHAR, Darbhanga,Male,In seeing,873
10,13,Rural,80-89, BIHAR, Darbhanga,Male,In seeing,253
10,13,Rural,90+, BIHAR, Darbhanga,Male,In seeing,91
10,13,Rural,Age not stated, BIHAR, Darbhanga,Male,In seeing,331
10,13,Urban,0-4, BIHAR, Darbhanga,Male,In seeing,127
10,13,Urban,5-9, BIHAR, Darbhanga,Male,In seeing,139
10,13,Urban,10-19, BIHAR, Darbhanga,Male,In seeing,338
10,13,Urban,20-29, BIHAR, Darbhanga,Male,In seeing,246
10,13,Urban,30-39, BIHAR, Darbhanga,Male,In seeing,187
10,13,Urban,40-49, BIHAR, Darbhanga,Male,In seeing,272
10,13,Urban,50-59, BIHAR, Darbhanga,Male,In seeing,185
10,13,Urban,60-69, BIHAR, Darbhanga,Male,In seeing,100
10,13,Urban,70-79, BIHAR, Darbhanga,Male,In seeing,50
10,13,Urban,80-89, BIHAR, Darbhanga,Male,In seeing,9
10,13,Urban,90+, BIHAR, Darbhanga,Male,In seeing,4
10,13,Urban,Age not stated, BIHAR, Darbhanga,Male,In seeing,23
10,14,Rural,0-4, BIHAR, Muzaffarpur,Male,In seeing,2325
10,14,Rural,5-9, BIHAR, Muzaffarpur,Male,In seeing,2659
10,14,Rural,10-19, BIHAR, Muzaffarpur,Male,In seeing,4507
10,14,Rural,20-29, BIHAR, Muzaffarpur,Male,In seeing,2601
10,14,Rural,30-39, BIHAR, Muzaffarpur,Male,In seeing,2617
10,14,Rural,40-49, BIHAR, Muzaffarpur,Male,In seeing,2392
10,14,Rural,50-59, BIHAR, Muzaffarpur,Male,In seeing,1801
10,14,Rural,60-69, BIHAR, Muzaffarpur,Male,In seeing,1617
10,14,Rural,70-79, BIHAR, Muzaffarpur,Male,In seeing,887
10,14,Rural,80-89, BIHAR, Muzaffarpur,Male,In seeing,325
10,14,Rural,90+, BIHAR, Muzaffarpur,Male,In seeing,103
10,14,Rural,Age not stated, BIHAR, Muzaffarpur,Male,In seeing,187
10,14,Urban,0-4, BIHAR, Muzaffarpur,Male,In seeing,210
10,14,Urban,5-9, BIHAR, Muzaffarpur,Male,In seeing,256
10,14,Urban,10-19, BIHAR, Muzaffarpur,Male,In seeing,517
10,14,Urban,20-29, BIHAR, Muzaffarpur,Male,In seeing,358
10,14,Urban,30-39, BIHAR, Muzaffarpur,Male,In seeing,315
10,14,Urban,40-49, BIHAR, Muzaffarpur,Male,In seeing,294
10,14,Urban,50-59, BIHAR, Muzaffarpur,Male,In seeing,218
10,14,Urban,60-69, BIHAR, Muzaffarpur,Male,In seeing,117
10,14,Urban,70-79, BIHAR, Muzaffarpur,Male,In seeing,71
10,14,Urban,80-89, BIHAR, Muzaffarpur,Male,In seeing,28
10,14,Urban,90+, BIHAR, Muzaffarpur,Male,In seeing,6
10,14,Urban,Age not stated, BIHAR, Muzaffarpur,Male,In seeing,7
10,15,Rural,0-4, BIHAR, Gopalganj,Male,In seeing,1196
10,15,Rural,5-9, BIHAR, Gopalganj,Male,In seeing,1533
10,15,Rural,10-19, BIHAR, Gopalganj,Male,In seeing,2262
10,15,Rural,20-29, BIHAR, Gopalganj,Male,In seeing,1229
10,15,Rural,30-39, BIHAR, Gopalganj,Male,In seeing,1137
10,15,Rural,40-49, BIHAR, Gopalganj,Male,In seeing,1138
10,15,Rural,50-59, BIHAR, Gopalganj,Male,In seeing,890
10,15,Rural,60-69, BIHAR, Gopalganj,Male,In seeing,909
10,15,Rural,70-79, BIHAR, Gopalganj,Male,In seeing,514
10,15,Rural,80-89, BIHAR, Gopalganj,Male,In seeing,146
10,15,Rural,90+, BIHAR, Gopalganj,Male,In seeing,36
10,15,Rural,Age not stated, BIHAR, Gopalganj,Male,In seeing,26
10,15,Urban,0-4, BIHAR, Gopalganj,Male,In seeing,71
10,15,Urban,5-9, BIHAR, Gopalganj,Male,In seeing,109
10,15,Urban,10-19, BIHAR, Gopalganj,Male,In seeing,166
10,15,Urban,20-29, BIHAR, Gopalganj,Male,In seeing,120
10,15,Urban,30-39, BIHAR, Gopalganj,Male,In seeing,83
10,15,Urban,40-49, BIHAR, Gopalganj,Male,In seeing,104
10,15,Urban,50-59, BIHAR, Gopalganj,Male,In seeing,61
10,15,Urban,60-69, BIHAR, Gopalganj,Male,In seeing,46
10,15,Urban,70-79, BIHAR, Gopalganj,Male,In seeing,23
10,15,Urban,80-89, BIHAR, Gopalganj,Male,In seeing,8
10,15,Urban,90+, BIHAR, Gopalganj,Male,In seeing,5
10,15,Urban,Age not stated, BIHAR, Gopalganj,Male,In seeing,0
10,16,Rural,0-4, BIHAR, Siwan,Male,In seeing,1014
10,16,Rural,5-9, BIHAR, Siwan,Male,In seeing,1171
10,16,Rural,10-19, BIHAR, Siwan,Male,In seeing,1740
10,16,Rural,20-29, BIHAR, Siwan,Male,In seeing,984
10,16,Rural,30-39, BIHAR, Siwan,Male,In seeing,893
10,16,Rural,40-49, BIHAR, Siwan,Male,In seeing,942
10,16,Rural,50-59, BIHAR, Siwan,Male,In seeing,866
10,16,Rural,60-69, BIHAR, Siwan,Male,In seeing,952
10,16,Rural,70-79, BIHAR, Siwan,Male,In seeing,635
10,16,Rural,80-89, BIHAR, Siwan,Male,In seeing,216
10,16,Rural,90+, BIHAR, Siwan,Male,In seeing,67
10,16,Rural,Age not stated, BIHAR, Siwan,Male,In seeing,23
10,16,Urban,0-4, BIHAR, Siwan,Male,In seeing,60
10,16,Urban,5-9, BIHAR, Siwan,Male,In seeing,84
10,16,Urban,10-19, BIHAR, Siwan,Male,In seeing,166
10,16,Urban,20-29, BIHAR, Siwan,Male,In seeing,110
10,16,Urban,30-39, BIHAR, Siwan,Male,In seeing,89
10,16,Urban,40-49, BIHAR, Siwan,Male,In seeing,73
10,16,Urban,50-59, BIHAR, Siwan,Male,In seeing,62
10,16,Urban,60-69, BIHAR, Siwan,Male,In seeing,41
10,16,Urban,70-79, BIHAR, Siwan,Male,In seeing,25
10,16,Urban,80-89, BIHAR, Siwan,Male,In seeing,7
10,16,Urban,90+, BIHAR, Siwan,Male,In seeing,0
10,16,Urban,Age not stated, BIHAR, Siwan,Male,In seeing,1
10,17,Rural,0-4, BIHAR, Saran,Male,In seeing,1186
10,17,Rural,5-9, BIHAR, Saran,Male,In seeing,1503
10,17,Rural,10-19, BIHAR, Saran,Male,In seeing,2451
10,17,Rural,20-29, BIHAR, Saran,Male,In seeing,1380
10,17,Rural,30-39, BIHAR, Saran,Male,In seeing,1260
10,17,Rural,40-49, BIHAR, Saran,Male,In seeing,1211
10,17,Rural,50-59, BIHAR, Saran,Male,In seeing,992
10,17,Rural,60-69, BIHAR, Saran,Male,In seeing,1089
10,17,Rural,70-79, BIHAR, Saran,Male,In seeing,673
10,17,Rural,80-89, BIHAR, Saran,Male,In seeing,267
10,17,Rural,90+, BIHAR, Saran,Male,In seeing,67
10,17,Rural,Age not stated, BIHAR, Saran,Male,In seeing,40
10,17,Urban,0-4, BIHAR, Saran,Male,In seeing,111
10,17,Urban,5-9, BIHAR, Saran,Male,In seeing,145
10,17,Urban,10-19, BIHAR, Saran,Male,In seeing,283
