State Code,District Code,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Female,In speech,0
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Female,In speech,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Female,In speech,0
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Female,In speech,4
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Female,In speech,13
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Female,In speech,5
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Female,In speech,6
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Female,In speech,1
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Female,In speech,4
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Female,In speech,3
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Female,In speech,1
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Female,In speech,1
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Female,In speech,0
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Female,In speech,0
31,1,Rural,0-4, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Rural,5-9, LAKSHADWEEP, Lakshadweep,Male,In hearing,11
31,1,Rural,10-19, LAKSHADWEEP, Lakshadweep,Male,In hearing,9
31,1,Rural,20-29, LAKSHADWEEP, Lakshadweep,Male,In hearing,7
31,1,Rural,30-39, LAKSHADWEEP, Lakshadweep,Male,In hearing,7
31,1,Rural,40-49, LAKSHADWEEP, Lakshadweep,Male,In hearing,7
31,1,Rural,50-59, LAKSHADWEEP, Lakshadweep,Male,In hearing,5
31,1,Rural,60-69, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Rural,70-79, LAKSHADWEEP, Lakshadweep,Male,In hearing,1
31,1,Rural,80-89, LAKSHADWEEP, Lakshadweep,Male,In hearing,2
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Male,In hearing,1
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Male,In hearing,2
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Male,In hearing,11
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Male,In hearing,3
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Male,In hearing,4
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Male,In hearing,2
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Male,In hearing,1
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Male,In hearing,1
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Male,In hearing,2
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Male,In hearing,0
31,1,Rural,0-4, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Rural,5-9, LAKSHADWEEP, Lakshadweep,Female,In hearing,3
31,1,Rural,10-19, LAKSHADWEEP, Lakshadweep,Female,In hearing,11
31,1,Rural,20-29, LAKSHADWEEP, Lakshadweep,Female,In hearing,12
31,1,Rural,30-39, LAKSHADWEEP, Lakshadweep,Female,In hearing,5
31,1,Rural,40-49, LAKSHADWEEP, Lakshadweep,Female,In hearing,4
31,1,Rural,50-59, LAKSHADWEEP, Lakshadweep,Female,In hearing,6
31,1,Rural,60-69, LAKSHADWEEP, Lakshadweep,Female,In hearing,6
31,1,Rural,70-79, LAKSHADWEEP, Lakshadweep,Female,In hearing,1
31,1,Rural,80-89, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Female,In hearing,6
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Female,In hearing,8
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Female,In hearing,1
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Female,In hearing,2
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Female,In hearing,2
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Female,In hearing,1
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Female,In hearing,2
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Female,In hearing,1
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Female,In hearing,0
31,1,Rural,0-4, LAKSHADWEEP, Lakshadweep,Male,In movement,4
31,1,Rural,5-9, LAKSHADWEEP, Lakshadweep,Male,In movement,5
31,1,Rural,10-19, LAKSHADWEEP, Lakshadweep,Male,In movement,30
31,1,Rural,20-29, LAKSHADWEEP, Lakshadweep,Male,In movement,35
31,1,Rural,30-39, LAKSHADWEEP, Lakshadweep,Male,In movement,21
31,1,Rural,40-49, LAKSHADWEEP, Lakshadweep,Male,In movement,12
31,1,Rural,50-59, LAKSHADWEEP, Lakshadweep,Male,In movement,31
31,1,Rural,60-69, LAKSHADWEEP, Lakshadweep,Male,In movement,20
31,1,Rural,70-79, LAKSHADWEEP, Lakshadweep,Male,In movement,7
31,1,Rural,80-89, LAKSHADWEEP, Lakshadweep,Male,In movement,2
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Male,In movement,0
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Male,In movement,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Male,In movement,4
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Male,In movement,3
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Male,In movement,23
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Male,In movement,23
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Male,In movement,12
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Male,In movement,14
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Male,In movement,21
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Male,In movement,21
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Male,In movement,9
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Male,In movement,7
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Male,In movement,0
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Male,In movement,0
31,1,Rural,0-4, LAKSHADWEEP, Lakshadweep,Female,In movement,5
31,1,Rural,5-9, LAKSHADWEEP, Lakshadweep,Female,In movement,12
31,1,Rural,10-19, LAKSHADWEEP, Lakshadweep,Female,In movement,18
31,1,Rural,20-29, LAKSHADWEEP, Lakshadweep,Female,In movement,25
31,1,Rural,30-39, LAKSHADWEEP, Lakshadweep,Female,In movement,17
31,1,Rural,40-49, LAKSHADWEEP, Lakshadweep,Female,In movement,16
31,1,Rural,50-59, LAKSHADWEEP, Lakshadweep,Female,In movement,7
31,1,Rural,60-69, LAKSHADWEEP, Lakshadweep,Female,In movement,17
31,1,Rural,70-79, LAKSHADWEEP, Lakshadweep,Female,In movement,4
31,1,Rural,80-89, LAKSHADWEEP, Lakshadweep,Female,In movement,2
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Female,In movement,1
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Female,In movement,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Female,In movement,4
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Female,In movement,4
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Female,In movement,15
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Female,In movement,12
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Female,In movement,6
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Female,In movement,8
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Female,In movement,9
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Female,In movement,7
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Female,In movement,6
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Female,In movement,5
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Female,In movement,1
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Female,In movement,0
31,1,Rural,0-4, LAKSHADWEEP, Lakshadweep,Male,Mental,2
31,1,Rural,5-9, LAKSHADWEEP, Lakshadweep,Male,Mental,6
31,1,Rural,10-19, LAKSHADWEEP, Lakshadweep,Male,Mental,16
31,1,Rural,20-29, LAKSHADWEEP, Lakshadweep,Male,Mental,11
31,1,Rural,30-39, LAKSHADWEEP, Lakshadweep,Male,Mental,13
31,1,Rural,40-49, LAKSHADWEEP, Lakshadweep,Male,Mental,4
31,1,Rural,50-59, LAKSHADWEEP, Lakshadweep,Male,Mental,2
31,1,Rural,60-69, LAKSHADWEEP, Lakshadweep,Male,Mental,2
31,1,Rural,70-79, LAKSHADWEEP, Lakshadweep,Male,Mental,1
31,1,Rural,80-89, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Male,Mental,3
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Male,Mental,14
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Male,Mental,9
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Male,Mental,6
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Male,Mental,8
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Male,Mental,2
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Male,Mental,0
31,1,Rural,0-4, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Rural,5-9, LAKSHADWEEP, Lakshadweep,Female,Mental,5
31,1,Rural,10-19, LAKSHADWEEP, Lakshadweep,Female,Mental,8
31,1,Rural,20-29, LAKSHADWEEP, Lakshadweep,Female,Mental,10
31,1,Rural,30-39, LAKSHADWEEP, Lakshadweep,Female,Mental,13
31,1,Rural,40-49, LAKSHADWEEP, Lakshadweep,Female,Mental,13
31,1,Rural,50-59, LAKSHADWEEP, Lakshadweep,Female,Mental,13
31,1,Rural,60-69, LAKSHADWEEP, Lakshadweep,Female,Mental,4
31,1,Rural,70-79, LAKSHADWEEP, Lakshadweep,Female,Mental,3
31,1,Rural,80-89, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Rural,90+, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Rural,Age not stated, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Urban,0-4, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Urban,5-9, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Urban,10-19, LAKSHADWEEP, Lakshadweep,Female,Mental,11
31,1,Urban,20-29, LAKSHADWEEP, Lakshadweep,Female,Mental,6
31,1,Urban,30-39, LAKSHADWEEP, Lakshadweep,Female,Mental,8
31,1,Urban,40-49, LAKSHADWEEP, Lakshadweep,Female,Mental,7
31,1,Urban,50-59, LAKSHADWEEP, Lakshadweep,Female,Mental,9
31,1,Urban,60-69, LAKSHADWEEP, Lakshadweep,Female,Mental,4
31,1,Urban,70-79, LAKSHADWEEP, Lakshadweep,Female,Mental,3
31,1,Urban,80-89, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Urban,90+, LAKSHADWEEP, Lakshadweep,Female,Mental,0
31,1,Urban,Age not stated, LAKSHADWEEP, Lakshadweep,Female,Mental,0
