State Code,District Code,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
33,2,Rural,Age not stated, TAMIL NADU, Chennai,Male,In seeing,0
33,2,Urban,0-4, TAMIL NADU, Chennai,Male,In seeing,1234
33,2,Urban,5-9, TAMIL NADU, Chennai,Male,In seeing,1436
33,2,Urban,10-19, TAMIL NADU, Chennai,Male,In seeing,3706
33,2,Urban,20-29, TAMIL NADU, Chennai,Male,In seeing,4567
33,2,Urban,30-39, TAMIL NADU, Chennai,Male,In seeing,5171
33,2,Urban,40-49, TAMIL NADU, Chennai,Male,In seeing,4566
33,2,Urban,50-59, TAMIL NADU, Chennai,Male,In seeing,3130
33,2,Urban,60-69, TAMIL NADU, Chennai,Male,In seeing,2118
33,2,Urban,70-79, TAMIL NADU, Chennai,Male,In seeing,1156
33,2,Urban,80-89, TAMIL NADU, Chennai,Male,In seeing,309
33,2,Urban,90+, TAMIL NADU, Chennai,Male,In seeing,79
33,2,Urban,Age not stated, TAMIL NADU, Chennai,Male,In seeing,1183
33,3,Rural,0-4, TAMIL NADU, Kancheepuram,Male,In seeing,712
33,3,Rural,5-9, TAMIL NADU, Kancheepuram,Male,In seeing,776
33,3,Rural,10-19, TAMIL NADU, Kancheepuram,Male,In seeing,1623
33,3,Rural,20-29, TAMIL NADU, Kancheepuram,Male,In seeing,1298
33,3,Rural,30-39, TAMIL NADU, Kancheepuram,Male,In seeing,1157
33,3,Rural,40-49, TAMIL NADU, Kancheepuram,Male,In seeing,1077
33,3,Rural,50-59, TAMIL NADU, Kancheepuram,Male,In seeing,874
33,3,Rural,60-69, TAMIL NADU, Kancheepuram,Male,In seeing,825
33,3,Rural,70-79, TAMIL NADU, Kancheepuram,Male,In seeing,548
33,3,Rural,80-89, TAMIL NADU, Kancheepuram,Male,In seeing,228
33,3,Rural,90+, TAMIL NADU, Kancheepuram,Male,In seeing,35
33,3,Rural,Age not stated, TAMIL NADU, Kancheepuram,Male,In seeing,41
33,3,Urban,0-4, TAMIL NADU, Kancheepuram,Male,In seeing,636
33,3,Urban,5-9, TAMIL NADU, Kancheepuram,Male,In seeing,741
33,3,Urban,10-19, TAMIL NADU, Kancheepuram,Male,In seeing,1563
33,3,Urban,20-29, TAMIL NADU, Kancheepuram,Male,In seeing,1665
33,3,Urban,30-39, TAMIL NADU, Kancheepuram,Male,In seeing,1596
33,3,Urban,40-49, TAMIL NADU, Kancheepuram,Male,In seeing,1292
33,3,Urban,50-59, TAMIL NADU, Kancheepuram,Male,In seeing,893
33,3,Urban,60-69, TAMIL NADU, Kancheepuram,Male,In seeing,680
33,3,Urban,70-79, TAMIL NADU, Kancheepuram,Male,In seeing,403
33,3,Urban,80-89, TAMIL NADU, Kancheepuram,Male,In seeing,155
33,3,Urban,90+, TAMIL NADU, Kancheepuram,Male,In seeing,16
33,3,Urban,Age not stated, TAMIL NADU, Kancheepuram,Male,In seeing,46
33,4,Rural,0-4, TAMIL NADU, Vellore,Male,In seeing,909
33,4,Rural,5-9, TAMIL NADU, Vellore,Male,In seeing,1073
33,4,Rural,10-19, TAMIL NADU, Vellore,Male,In seeing,2210
33,4,Rural,20-29, TAMIL NADU, Vellore,Male,In seeing,1878
33,4,Rural,30-39, TAMIL NADU, Vellore,Male,In seeing,1694
33,4,Rural,40-49, TAMIL NADU, Vellore,Male,In seeing,1566
33,4,Rural,50-59, TAMIL NADU, Vellore,Male,In seeing,1150
33,4,Rural,60-69, TAMIL NADU, Vellore,Male,In seeing,1049
33,4,Rural,70-79, TAMIL NADU, Vellore,Male,In seeing,726
33,4,Rural,80-89, TAMIL NADU, Vellore,Male,In seeing,249
33,4,Rural,90+, TAMIL NADU, Vellore,Male,In seeing,60
33,4,Rural,Age not stated, TAMIL NADU, Vellore,Male,In seeing,40
33,4,Urban,0-4, TAMIL NADU, Vellore,Male,In seeing,788
33,4,Urban,5-9, TAMIL NADU, Vellore,Male,In seeing,890
33,4,Urban,10-19, TAMIL NADU, Vellore,Male,In seeing,2032
33,4,Urban,20-29, TAMIL NADU, Vellore,Male,In seeing,1816
33,4,Urban,30-39, TAMIL NADU, Vellore,Male,In seeing,1579
33,4,Urban,40-49, TAMIL NADU, Vellore,Male,In seeing,1388
33,4,Urban,50-59, TAMIL NADU, Vellore,Male,In seeing,893
33,4,Urban,60-69, TAMIL NADU, Vellore,Male,In seeing,639
33,4,Urban,70-79, TAMIL NADU, Vellore,Male,In seeing,351
33,4,Urban,80-89, TAMIL NADU, Vellore,Male,In seeing,98
33,4,Urban,90+, TAMIL NADU, Vellore,Male,In seeing,31
33,4,Urban,Age not stated, TAMIL NADU, Vellore,Male,In seeing,59
33,5,Rural,0-4, TAMIL NADU, Dharmapuri,Male,In seeing,512
33,5,Rural,5-9, TAMIL NADU, Dharmapuri,Male,In seeing,659
33,5,Rural,10-19, TAMIL NADU, Dharmapuri,Male,In seeing,1751
33,5,Rural,20-29, TAMIL NADU, Dharmapuri,Male,In seeing,1984
33,5,Rural,30-39, TAMIL NADU, Dharmapuri,Male,In seeing,1471
33,5,Rural,40-49, TAMIL NADU, Dharmapuri,Male,In seeing,1041
33,5,Rural,50-59, TAMIL NADU, Dharmapuri,Male,In seeing,661
33,5,Rural,60-69, TAMIL NADU, Dharmapuri,Male,In seeing,727
33,5,Rural,70-79, TAMIL NADU, Dharmapuri,Male,In seeing,509
33,5,Rural,80-89, TAMIL NADU, Dharmapuri,Male,In seeing,218
33,5,Rural,90+, TAMIL NADU, Dharmapuri,Male,In seeing,58
33,5,Rural,Age not stated, TAMIL NADU, Dharmapuri,Male,In seeing,32
33,5,Urban,0-4, TAMIL NADU, Dharmapuri,Male,In seeing,63
33,5,Urban,5-9, TAMIL NADU, Dharmapuri,Male,In seeing,114
33,5,Urban,10-19, TAMIL NADU, Dharmapuri,Male,In seeing,272
33,5,Urban,20-29, TAMIL NADU, Dharmapuri,Male,In seeing,441
33,5,Urban,30-39, TAMIL NADU, Dharmapuri,Male,In seeing,274
33,5,Urban,40-49, TAMIL NADU, Dharmapuri,Male,In seeing,159
33,5,Urban,50-59, TAMIL NADU, Dharmapuri,Male,In seeing,124
33,5,Urban,60-69, TAMIL NADU, Dharmapuri,Male,In seeing,86
33,5,Urban,70-79, TAMIL NADU, Dharmapuri,Male,In seeing,58
33,5,Urban,80-89, TAMIL NADU, Dharmapuri,Male,In seeing,21
33,5,Urban,90+, TAMIL NADU, Dharmapuri,Male,In seeing,6
33,5,Urban,Age not stated, TAMIL NADU, Dharmapuri,Male,In seeing,12
33,6,Rural,0-4, TAMIL NADU, Tiruvannamalai,Male,In seeing,397
33,6,Rural,5-9, TAMIL NADU, Tiruvannamalai,Male,In seeing,467
33,6,Rural,10-19, TAMIL NADU, Tiruvannamalai,Male,In seeing,1125
33,6,Rural,20-29, TAMIL NADU, Tiruvannamalai,Male,In seeing,1341
33,6,Rural,30-39, TAMIL NADU, Tiruvannamalai,Male,In seeing,1896
33,6,Rural,40-49, TAMIL NADU, Tiruvannamalai,Male,In seeing,1934
33,6,Rural,50-59, TAMIL NADU, Tiruvannamalai,Male,In seeing,1558
33,6,Rural,60-69, TAMIL NADU, Tiruvannamalai,Male,In seeing,1398
33,6,Rural,70-79, TAMIL NADU, Tiruvannamalai,Male,In seeing,906
33,6,Rural,80-89, TAMIL NADU, Tiruvannamalai,Male,In seeing,332
33,6,Rural,90+, TAMIL NADU, Tiruvannamalai,Male,In seeing,58
33,6,Rural,Age not stated, TAMIL NADU, Tiruvannamalai,Male,In seeing,70
33,6,Urban,0-4, TAMIL NADU, Tiruvannamalai,Male,In seeing,53
33,6,Urban,5-9, TAMIL NADU, Tiruvannamalai,Male,In seeing,52
33,6,Urban,10-19, TAMIL NADU, Tiruvannamalai,Male,In seeing,171
33,6,Urban,20-29, TAMIL NADU, Tiruvannamalai,Male,In seeing,175
33,6,Urban,30-39, TAMIL NADU, Tiruvannamalai,Male,In seeing,268
33,6,Urban,40-49, TAMIL NADU, Tiruvannamalai,Male,In seeing,270
33,6,Urban,50-59, TAMIL NADU, Tiruvannamalai,Male,In seeing,177
33,6,Urban,60-69, TAMIL NADU, Tiruvannamalai,Male,In seeing,157
33,6,Urban,70-79, TAMIL NADU, Tiruvannamalai,Male,In seeing,71
33,6,Urban,80-89, TAMIL NADU, Tiruvannamalai,Male,In seeing,28
33,6,Urban,90+, TAMIL NADU, Tiruvannamalai,Male,In seeing,9
33,6,Urban,Age not stated, TAMIL NADU, Tiruvannamalai,Male,In seeing,0
33,7,Rural,0-4, TAMIL NADU, Viluppuram,Male,In seeing,994
33,7,Rural,5-9, TAMIL NADU, Viluppuram,Male,In seeing,1204
33,7,Rural,10-19, TAMIL NADU, Viluppuram,Male,In seeing,2857
33,7,Rural,20-29, TAMIL NADU, Viluppuram,Male,In seeing,2354
33,7,Rural,30-39, TAMIL NADU, Viluppuram,Male,In seeing,1958
33,7,Rural,40-49, TAMIL NADU, Viluppuram,Male,In seeing,1833
33,7,Rural,50-59, TAMIL NADU, Viluppuram,Male,In seeing,1443
33,7,Rural,60-69, TAMIL NADU, Viluppuram,Male,In seeing,1469
33,7,Rural,70-79, TAMIL NADU, Viluppuram,Male,In seeing,916
33,7,Rural,80-89, TAMIL NADU, Viluppuram,Male,In seeing,326
33,7,Rural,90+, TAMIL NADU, Viluppuram,Male,In seeing,77
33,7,Rural,Age not stated, TAMIL NADU, Viluppuram,Male,In seeing,105
33,7,Urban,0-4, TAMIL NADU, Viluppuram,Male,In seeing,111
33,7,Urban,5-9, TAMIL NADU, Viluppuram,Male,In seeing,126
33,7,Urban,10-19, TAMIL NADU, Viluppuram,Male,In seeing,355
33,7,Urban,20-29, TAMIL NADU, Viluppuram,Male,In seeing,277
33,7,Urban,30-39, TAMIL NADU, Viluppuram,Male,In seeing,237
33,7,Urban,40-49, TAMIL NADU, Viluppuram,Male,In seeing,202
33,7,Urban,50-59, TAMIL NADU, Viluppuram,Male,In seeing,155
33,7,Urban,60-69, TAMIL NADU, Viluppuram,Male,In seeing,137
33,7,Urban,70-79, TAMIL NADU, Viluppuram,Male,In seeing,83
33,7,Urban,80-89, TAMIL NADU, Viluppuram,Male,In seeing,34
33,7,Urban,90+, TAMIL NADU, Viluppuram,Male,In seeing,9
33,7,Urban,Age not stated, TAMIL NADU, Viluppuram,Male,In seeing,6
33,8,Rural,0-4, TAMIL NADU, Salem,Male,In seeing,359
33,8,Rural,5-9, TAMIL NADU, Salem,Male,In seeing,454
33,8,Rural,10-19, TAMIL NADU, Salem,Male,In seeing,935
33,8,Rural,20-29, TAMIL NADU, Salem,Male,In seeing,893
33,8,Rural,30-39, TAMIL NADU, Salem,Male,In seeing,869
33,8,Rural,40-49, TAMIL NADU, Salem,Male,In seeing,771
33,8,Rural,50-59, TAMIL NADU, Salem,Male,In seeing,628
33,8,Rural,60-69, TAMIL NADU, Salem,Male,In seeing,556
33,8,Rural,70-79, TAMIL NADU, Salem,Male,In seeing,366
33,8,Rural,80-89, TAMIL NADU, Salem,Male,In seeing,158
33,8,Rural,90+, TAMIL NADU, Salem,Male,In seeing,22
33,8,Rural,Age not stated, TAMIL NADU, Salem,Male,In seeing,33
33,8,Urban,0-4, TAMIL NADU, Salem,Male,In seeing,387
33,8,Urban,5-9, TAMIL NADU, Salem,Male,In seeing,467
33,8,Urban,10-19, TAMIL NADU, Salem,Male,In seeing,1052
33,8,Urban,20-29, TAMIL NADU, Salem,Male,In seeing,980
33,8,Urban,30-39, TAMIL NADU, Salem,Male,In seeing,1119
33,8,Urban,40-49, TAMIL NADU, Salem,Male,In seeing,945
33,8,Urban,50-59, TAMIL NADU, Salem,Male,In seeing,668
33,8,Urban,60-69, TAMIL NADU, Salem,Male,In seeing,458
33,8,Urban,70-79, TAMIL NADU, Salem,Male,In seeing,261
33,8,Urban,80-89, TAMIL NADU, Salem,Male,In seeing,75
33,8,Urban,90+, TAMIL NADU, Salem,Male,In seeing,22
33,8,Urban,Age not stated, TAMIL NADU, Salem,Male,In seeing,52
33,9,Rural,0-4, TAMIL NADU, Namakkal   *,Male,In seeing,289
33,9,Rural,5-9, TAMIL NADU, Namakkal   *,Male,In seeing,324
33,9,Rural,10-19, TAMIL NADU, Namakkal   *,Male,In seeing,915
33,9,Rural,20-29, TAMIL NADU, Namakkal   *,Male,In seeing,758
33,9,Rural,30-39, TAMIL NADU, Namakkal   *,Male,In seeing,771
33,9,Rural,40-49, TAMIL NADU, Namakkal   *,Male,In seeing,750
33,9,Rural,50-59, TAMIL NADU, Namakkal   *,Male,In seeing,586
33,9,Rural,60-69, TAMIL NADU, Namakkal   *,Male,In seeing,486
33,9,Rural,70-79, TAMIL NADU, Namakkal   *,Male,In seeing,293
33,9,Rural,80-89, TAMIL NADU, Namakkal   *,Male,In seeing,106
33,9,Rural,90+, TAMIL NADU, Namakkal   *,Male,In seeing,18
33,9,Rural,Age not stated, TAMIL NADU, Namakkal   *,Male,In seeing,49
33,9,Urban,0-4, TAMIL NADU, Namakkal   *,Male,In seeing,173
33,9,Urban,5-9, TAMIL NADU, Namakkal   *,Male,In seeing,241
33,9,Urban,10-19, TAMIL NADU, Namakkal   *,Male,In seeing,506
33,9,Urban,20-29, TAMIL NADU, Namakkal   *,Male,In seeing,521
33,9,Urban,30-39, TAMIL NADU, Namakkal   *,Male,In seeing,543
33,9,Urban,40-49, TAMIL NADU, Namakkal   *,Male,In seeing,495
33,9,Urban,50-59, TAMIL NADU, Namakkal   *,Male,In seeing,427
33,9,Urban,60-69, TAMIL NADU, Namakkal   *,Male,In seeing,261
33,9,Urban,70-79, TAMIL NADU, Namakkal   *,Male,In seeing,117
33,9,Urban,80-89, TAMIL NADU, Namakkal   *,Male,In seeing,48
33,9,Urban,90+, TAMIL NADU, Namakkal   *,Male,In seeing,14
33,9,Urban,Age not stated, TAMIL NADU, Namakkal   *,Male,In seeing,37
33,10,Rural,0-4, TAMIL NADU, Erode,Male,In seeing,225
33,10,Rural,5-9, TAMIL NADU, Erode,Male,In seeing,293
33,10,Rural,10-19, TAMIL NADU, Erode,Male,In seeing,826
33,10,Rural,20-29, TAMIL NADU, Erode,Male,In seeing,1121
33,10,Rural,30-39, TAMIL NADU, Erode,Male,In seeing,1214
33,10,Rural,40-49, TAMIL NADU, Erode,Male,In seeing,1041
33,10,Rural,50-59, TAMIL NADU, Erode,Male,In seeing,821
33,10,Rural,60-69, TAMIL NADU, Erode,Male,In seeing,700
33,10,Rural,70-79, TAMIL NADU, Erode,Male,In seeing,509
33,10,Rural,80-89, TAMIL NADU, Erode,Male,In seeing,206
33,10,Rural,90+, TAMIL NADU, Erode,Male,In seeing,64
33,10,Rural,Age not stated, TAMIL NADU, Erode,Male,In seeing,23
33,10,Urban,0-4, TAMIL NADU, Erode,Male,In seeing,254
33,10,Urban,5-9, TAMIL NADU, Erode,Male,In seeing,287
33,10,Urban,10-19, TAMIL NADU, Erode,Male,In seeing,817
33,10,Urban,20-29, TAMIL NADU, Erode,Male,In seeing,1070
33,10,Urban,30-39, TAMIL NADU, Erode,Male,In seeing,1134
33,10,Urban,40-49, TAMIL NADU, Erode,Male,In seeing,949
33,10,Urban,50-59, TAMIL NADU, Erode,Male,In seeing,642
33,10,Urban,60-69, TAMIL NADU, Erode,Male,In seeing,525
33,10,Urban,70-79, TAMIL NADU, Erode,Male,In seeing,301
33,10,Urban,80-89, TAMIL NADU, Erode,Male,In seeing,130
33,10,Urban,90+, TAMIL NADU, Erode,Male,In seeing,18
33,10,Urban,Age not stated, TAMIL NADU, Erode,Male,In seeing,23
33,11,Rural,0-4, TAMIL NADU, The Nilgiris,Male,In seeing,214
33,11,Rural,5-9, TAMIL NADU, The Nilgiris,Male,In seeing,206
33,11,Rural,10-19, TAMIL NADU, The Nilgiris,Male,In seeing,426
33,11,Rural,20-29, TAMIL NADU, The Nilgiris,Male,In seeing,443
33,11,Rural,30-39, TAMIL NADU, The Nilgiris,Male,In seeing,493
33,11,Rural,40-49, TAMIL NADU, The Nilgiris,Male,In seeing,514
33,11,Rural,50-59, TAMIL NADU, The Nilgiris,Male,In seeing,330
33,11,Rural,60-69, TAMIL NADU, The Nilgiris,Male,In seeing,215
33,11,Rural,70-79, TAMIL NADU, The Nilgiris,Male,In seeing,93
33,11,Rural,80-89, TAMIL NADU, The Nilgiris,Male,In seeing,33
33,11,Rural,90+, TAMIL NADU, The Nilgiris,Male,In seeing,7
33,11,Rural,Age not stated, TAMIL NADU, The Nilgiris,Male,In seeing,11
33,11,Urban,0-4, TAMIL NADU, The Nilgiris,Male,In seeing,305
33,11,Urban,5-9, TAMIL NADU, The Nilgiris,Male,In seeing,290
33,11,Urban,10-19, TAMIL NADU, The Nilgiris,Male,In seeing,690
33,11,Urban,20-29, TAMIL NADU, The Nilgiris,Male,In seeing,684
33,11,Urban,30-39, TAMIL NADU, The Nilgiris,Male,In seeing,804
33,11,Urban,40-49, TAMIL NADU, The Nilgiris,Male,In seeing,701
33,11,Urban,50-59, TAMIL NADU, The Nilgiris,Male,In seeing,514
33,11,Urban,60-69, TAMIL NADU, The Nilgiris,Male,In seeing,258
33,11,Urban,70-79, TAMIL NADU, The Nilgiris,Male,In seeing,117
33,11,Urban,80-89, TAMIL NADU, The Nilgiris,Male,In seeing,41
33,11,Urban,90+, TAMIL NADU, The Nilgiris,Male,In seeing,6
33,11,Urban,Age not stated, TAMIL NADU, The Nilgiris,Male,In seeing,12
33,12,Rural,0-4, TAMIL NADU, Coimbatore,Male,In seeing,442
33,12,Rural,5-9, TAMIL NADU, Coimbatore,Male,In seeing,498
33,12,Rural,10-19, TAMIL NADU, Coimbatore,Male,In seeing,1182
33,12,Rural,20-29, TAMIL NADU, Coimbatore,Male,In seeing,1671
33,12,Rural,30-39, TAMIL NADU, Coimbatore,Male,In seeing,1766
33,12,Rural,40-49, TAMIL NADU, Coimbatore,Male,In seeing,1524
33,12,Rural,50-59, TAMIL NADU, Coimbatore,Male,In seeing,1177
33,12,Rural,60-69, TAMIL NADU, Coimbatore,Male,In seeing,827
33,12,Rural,70-79, TAMIL NADU, Coimbatore,Male,In seeing,534
33,12,Rural,80-89, TAMIL NADU, Coimbatore,Male,In seeing,218
33,12,Rural,90+, TAMIL NADU, Coimbatore,Male,In seeing,45
33,12,Rural,Age not stated, TAMIL NADU, Coimbatore,Male,In seeing,130
33,12,Urban,0-4, TAMIL NADU, Coimbatore,Male,In seeing,1047
33,12,Urban,5-9, TAMIL NADU, Coimbatore,Male,In seeing,1080
33,12,Urban,10-19, TAMIL NADU, Coimbatore,Male,In seeing,2754
33,12,Urban,20-29, TAMIL NADU, Coimbatore,Male,In seeing,3989
33,12,Urban,30-39, TAMIL NADU, Coimbatore,Male,In seeing,3913
33,12,Urban,40-49, TAMIL NADU, Coimbatore,Male,In seeing,3266
33,12,Urban,50-59, TAMIL NADU, Coimbatore,Male,In seeing,2150
33,12,Urban,60-69, TAMIL NADU, Coimbatore,Male,In seeing,1346
33,12,Urban,70-79, TAMIL NADU, Coimbatore,Male,In seeing,651
33,12,Urban,80-89, TAMIL NADU, Coimbatore,Male,In seeing,240
33,12,Urban,90+, TAMIL NADU, Coimbatore,Male,In seeing,59
33,12,Urban,Age not stated, TAMIL NADU, Coimbatore,Male,In seeing,311
33,13,Rural,0-4, TAMIL NADU, Dindigul,Male,In seeing,544
33,13,Rural,5-9, TAMIL NADU, Dindigul,Male,In seeing,633
33,13,Rural,10-19, TAMIL NADU, Dindigul,Male,In seeing,1535
33,13,Rural,20-29, TAMIL NADU, Dindigul,Male,In seeing,1689
33,13,Rural,30-39, TAMIL NADU, Dindigul,Male,In seeing,1842
33,13,Rural,40-49, TAMIL NADU, Dindigul,Male,In seeing,1463
33,13,Rural,50-59, TAMIL NADU, Dindigul,Male,In seeing,1102
33,13,Rural,60-69, TAMIL NADU, Dindigul,Male,In seeing,838
33,13,Rural,70-79, TAMIL NADU, Dindigul,Male,In seeing,454
33,13,Rural,80-89, TAMIL NADU, Dindigul,Male,In seeing,140
33,13,Rural,90+, TAMIL NADU, Dindigul,Male,In seeing,38
33,13,Rural,Age not stated, TAMIL NADU, Dindigul,Male,In seeing,58
33,13,Urban,0-4, TAMIL NADU, Dindigul,Male,In seeing,284
33,13,Urban,5-9, TAMIL NADU, Dindigul,Male,In seeing,293
33,13,Urban,10-19, TAMIL NADU, Dindigul,Male,In seeing,779
33,13,Urban,20-29, TAMIL NADU, Dindigul,Male,In seeing,816
33,13,Urban,30-39, TAMIL NADU, Dindigul,Male,In seeing,864
33,13,Urban,40-49, TAMIL NADU, Dindigul,Male,In seeing,691
33,13,Urban,50-59, TAMIL NADU, Dindigul,Male,In seeing,515
33,13,Urban,60-69, TAMIL NADU, Dindigul,Male,In seeing,398
33,13,Urban,70-79, TAMIL NADU, Dindigul,Male,In seeing,202
33,13,Urban,80-89, TAMIL NADU, Dindigul,Male,In seeing,58
33,13,Urban,90+, TAMIL NADU, Dindigul,Male,In seeing,11
33,13,Urban,Age not stated, TAMIL NADU, Dindigul,Male,In seeing,36
33,14,Rural,0-4, TAMIL NADU, Karur  *,Male,In seeing,101
33,14,Rural,5-9, TAMIL NADU, Karur  *,Male,In seeing,138
33,14,Rural,10-19, TAMIL NADU, Karur  *,Male,In seeing,299
33,14,Rural,20-29, TAMIL NADU, Karur  *,Male,In seeing,309
33,14,Rural,30-39, TAMIL NADU, Karur  *,Male,In seeing,307
33,14,Rural,40-49, TAMIL NADU, Karur  *,Male,In seeing,300
33,14,Rural,50-59, TAMIL NADU, Karur  *,Male,In seeing,279
33,14,Rural,60-69, TAMIL NADU, Karur  *,Male,In seeing,233
33,14,Rural,70-79, TAMIL NADU, Karur  *,Male,In seeing,164
33,14,Rural,80-89, TAMIL NADU, Karur  *,Male,In seeing,72
33,14,Rural,90+, TAMIL NADU, Karur  *,Male,In seeing,20
33,14,Rural,Age not stated, TAMIL NADU, Karur  *,Male,In seeing,4
33,14,Urban,0-4, TAMIL NADU, Karur  *,Male,In seeing,47
33,14,Urban,5-9, TAMIL NADU, Karur  *,Male,In seeing,64
33,14,Urban,10-19, TAMIL NADU, Karur  *,Male,In seeing,141
33,14,Urban,20-29, TAMIL NADU, Karur  *,Male,In seeing,114
33,14,Urban,30-39, TAMIL NADU, Karur  *,Male,In seeing,185
33,14,Urban,40-49, TAMIL NADU, Karur  *,Male,In seeing,131
33,14,Urban,50-59, TAMIL NADU, Karur  *,Male,In seeing,110
33,14,Urban,60-69, TAMIL NADU, Karur  *,Male,In seeing,86
33,14,Urban,70-79, TAMIL NADU, Karur  *,Male,In seeing,55
33,14,Urban,80-89, TAMIL NADU, Karur  *,Male,In seeing,16
33,14,Urban,90+, TAMIL NADU, Karur  *,Male,In seeing,3
33,14,Urban,Age not stated, TAMIL NADU, Karur  *,Male,In seeing,3
33,15,Rural,0-4, TAMIL NADU, Tiruchirappalli,Male,In seeing,564
33,15,Rural,5-9, TAMIL NADU, Tiruchirappalli,Male,In seeing,668
33,15,Rural,10-19, TAMIL NADU, Tiruchirappalli,Male,In seeing,1629
33,15,Rural,20-29, TAMIL NADU, Tiruchirappalli,Male,In seeing,1652
33,15,Rural,30-39, TAMIL NADU, Tiruchirappalli,Male,In seeing,1503
33,15,Rural,40-49, TAMIL NADU, Tiruchirappalli,Male,In seeing,1293
33,15,Rural,50-59, TAMIL NADU, Tiruchirappalli,Male,In seeing,996
33,15,Rural,60-69, TAMIL NADU, Tiruchirappalli,Male,In seeing,800
33,15,Rural,70-79, TAMIL NADU, Tiruchirappalli,Male,In seeing,402
33,15,Rural,80-89, TAMIL NADU, Tiruchirappalli,Male,In seeing,135
33,15,Rural,90+, TAMIL NADU, Tiruchirappalli,Male,In seeing,29
33,15,Rural,Age not stated, TAMIL NADU, Tiruchirappalli,Male,In seeing,39
33,15,Urban,0-4, TAMIL NADU, Tiruchirappalli,Male,In seeing,431
33,15,Urban,5-9, TAMIL NADU, Tiruchirappalli,Male,In seeing,479
33,15,Urban,10-19, TAMIL NADU, Tiruchirappalli,Male,In seeing,1369
33,15,Urban,20-29, TAMIL NADU, Tiruchirappalli,Male,In seeing,1479
33,15,Urban,30-39, TAMIL NADU, Tiruchirappalli,Male,In seeing,1455
33,15,Urban,40-49, TAMIL NADU, Tiruchirappalli,Male,In seeing,1338
33,15,Urban,50-59, TAMIL NADU, Tiruchirappalli,Male,In seeing,925
33,15,Urban,60-69, TAMIL NADU, Tiruchirappalli,Male,In seeing,573
33,15,Urban,70-79, TAMIL NADU, Tiruchirappalli,Male,In seeing,314
33,15,Urban,80-89, TAMIL NADU, Tiruchirappalli,Male,In seeing,101
33,15,Urban,90+, TAMIL NADU, Tiruchirappalli,Male,In seeing,11
33,15,Urban,Age not stated, TAMIL NADU, Tiruchirappalli,Male,In seeing,69
33,16,Rural,0-4, TAMIL NADU, Perambalur  *,Male,In seeing,112
33,16,Rural,5-9, TAMIL NADU, Perambalur  *,Male,In seeing,151
33,16,Rural,10-19, TAMIL NADU, Perambalur  *,Male,In seeing,364
