State Code,District Code,Total/ Rural/ Urban,Age-group,State,City,Gender,Type,Rate
17,2,Rural,90+, MEGHALAYA, East Garo Hills,Male,In seeing,3
17,2,Rural,Age not stated, MEGHALAYA, East Garo Hills,Male,In seeing,1
17,2,Urban,0-4, MEGHALAYA, East Garo Hills,Male,In seeing,2
17,2,Urban,5-9, MEGHALAYA, East Garo Hills,Male,In seeing,4
17,2,Urban,10-19, MEGHALAYA, East Garo Hills,Male,In seeing,16
17,2,Urban,20-29, MEGHALAYA, East Garo Hills,Male,In seeing,15
17,2,Urban,30-39, MEGHALAYA, East Garo Hills,Male,In seeing,20
17,2,Urban,40-49, MEGHALAYA, East Garo Hills,Male,In seeing,11
17,2,Urban,50-59, MEGHALAYA, East Garo Hills,Male,In seeing,4
17,2,Urban,60-69, MEGHALAYA, East Garo Hills,Male,In seeing,7
17,2,Urban,70-79, MEGHALAYA, East Garo Hills,Male,In seeing,0
17,2,Urban,80-89, MEGHALAYA, East Garo Hills,Male,In seeing,0
17,2,Urban,90+, MEGHALAYA, East Garo Hills,Male,In seeing,0
17,2,Urban,Age not stated, MEGHALAYA, East Garo Hills,Male,In seeing,0
17,3,Rural,0-4, MEGHALAYA, South Garo Hills *,Male,In seeing,27
17,3,Rural,5-9, MEGHALAYA, South Garo Hills *,Male,In seeing,34
17,3,Rural,10-19, MEGHALAYA, South Garo Hills *,Male,In seeing,45
17,3,Rural,20-29, MEGHALAYA, South Garo Hills *,Male,In seeing,38
17,3,Rural,30-39, MEGHALAYA, South Garo Hills *,Male,In seeing,27
17,3,Rural,40-49, MEGHALAYA, South Garo Hills *,Male,In seeing,28
17,3,Rural,50-59, MEGHALAYA, South Garo Hills *,Male,In seeing,26
17,3,Rural,60-69, MEGHALAYA, South Garo Hills *,Male,In seeing,40
17,3,Rural,70-79, MEGHALAYA, South Garo Hills *,Male,In seeing,30
17,3,Rural,80-89, MEGHALAYA, South Garo Hills *,Male,In seeing,7
17,3,Rural,90+, MEGHALAYA, South Garo Hills *,Male,In seeing,1
17,3,Rural,Age not stated, MEGHALAYA, South Garo Hills *,Male,In seeing,1
17,3,Urban,0-4, MEGHALAYA, South Garo Hills *,Male,In seeing,4
17,3,Urban,5-9, MEGHALAYA, South Garo Hills *,Male,In seeing,1
17,3,Urban,10-19, MEGHALAYA, South Garo Hills *,Male,In seeing,5
17,3,Urban,20-29, MEGHALAYA, South Garo Hills *,Male,In seeing,9
17,3,Urban,30-39, MEGHALAYA, South Garo Hills *,Male,In seeing,5
17,3,Urban,40-49, MEGHALAYA, South Garo Hills *,Male,In seeing,3
17,3,Urban,50-59, MEGHALAYA, South Garo Hills *,Male,In seeing,2
17,3,Urban,60-69, MEGHALAYA, South Garo Hills *,Male,In seeing,2
17,3,Urban,70-79, MEGHALAYA, South Garo Hills *,Male,In seeing,1
17,3,Urban,80-89, MEGHALAYA, South Garo Hills *,Male,In seeing,1
17,3,Urban,90+, MEGHALAYA, South Garo Hills *,Male,In seeing,0
17,3,Urban,Age not stated, MEGHALAYA, South Garo Hills *,Male,In seeing,0
17,4,Rural,0-4, MEGHALAYA, West Khasi Hills,Male,In seeing,99
17,4,Rural,5-9, MEGHALAYA, West Khasi Hills,Male,In seeing,92
17,4,Rural,10-19, MEGHALAYA, West Khasi Hills,Male,In seeing,159
17,4,Rural,20-29, MEGHALAYA, West Khasi Hills,Male,In seeing,68
17,4,Rural,30-39, MEGHALAYA, West Khasi Hills,Male,In seeing,55
17,4,Rural,40-49, MEGHALAYA, West Khasi Hills,Male,In seeing,53
17,4,Rural,50-59, MEGHALAYA, West Khasi Hills,Male,In seeing,39
17,4,Rural,60-69, MEGHALAYA, West Khasi Hills,Male,In seeing,37
17,4,Rural,70-79, MEGHALAYA, West Khasi Hills,Male,In seeing,32
17,4,Rural,80-89, MEGHALAYA, West Khasi Hills,Male,In seeing,12
17,4,Rural,90+, MEGHALAYA, West Khasi Hills,Male,In seeing,2
17,4,Rural,Age not stated, MEGHALAYA, West Khasi Hills,Male,In seeing,3
17,4,Urban,0-4, MEGHALAYA, West Khasi Hills,Male,In seeing,17
17,4,Urban,5-9, MEGHALAYA, West Khasi Hills,Male,In seeing,12
17,4,Urban,10-19, MEGHALAYA, West Khasi Hills,Male,In seeing,12
17,4,Urban,20-29, MEGHALAYA, West Khasi Hills,Male,In seeing,10
17,4,Urban,30-39, MEGHALAYA, West Khasi Hills,Male,In seeing,3
17,4,Urban,40-49, MEGHALAYA, West Khasi Hills,Male,In seeing,7
17,4,Urban,50-59, MEGHALAYA, West Khasi Hills,Male,In seeing,1
17,4,Urban,60-69, MEGHALAYA, West Khasi Hills,Male,In seeing,2
17,4,Urban,70-79, MEGHALAYA, West Khasi Hills,Male,In seeing,0
17,4,Urban,80-89, MEGHALAYA, West Khasi Hills,Male,In seeing,0
17,4,Urban,90+, MEGHALAYA, West Khasi Hills,Male,In seeing,1
17,4,Urban,Age not stated, MEGHALAYA, West Khasi Hills,Male,In seeing,0
17,5,Rural,0-4, MEGHALAYA, Ri Bhoi  *,Male,In seeing,52
17,5,Rural,5-9, MEGHALAYA, Ri Bhoi  *,Male,In seeing,52
17,5,Rural,10-19, MEGHALAYA, Ri Bhoi  *,Male,In seeing,104
17,5,Rural,20-29, MEGHALAYA, Ri Bhoi  *,Male,In seeing,65
17,5,Rural,30-39, MEGHALAYA, Ri Bhoi  *,Male,In seeing,64
17,5,Rural,40-49, MEGHALAYA, Ri Bhoi  *,Male,In seeing,57
17,5,Rural,50-59, MEGHALAYA, Ri Bhoi  *,Male,In seeing,28
17,5,Rural,60-69, MEGHALAYA, Ri Bhoi  *,Male,In seeing,34
17,5,Rural,70-79, MEGHALAYA, Ri Bhoi  *,Male,In seeing,21
17,5,Rural,80-89, MEGHALAYA, Ri Bhoi  *,Male,In seeing,3
17,5,Rural,90+, MEGHALAYA, Ri Bhoi  *,Male,In seeing,0
17,5,Rural,Age not stated, MEGHALAYA, Ri Bhoi  *,Male,In seeing,0
17,5,Urban,0-4, MEGHALAYA, Ri Bhoi  *,Male,In seeing,7
17,5,Urban,5-9, MEGHALAYA, Ri Bhoi  *,Male,In seeing,4
17,5,Urban,10-19, MEGHALAYA, Ri Bhoi  *,Male,In seeing,8
17,5,Urban,20-29, MEGHALAYA, Ri Bhoi  *,Male,In seeing,6
17,5,Urban,30-39, MEGHALAYA, Ri Bhoi  *,Male,In seeing,3
17,5,Urban,40-49, MEGHALAYA, Ri Bhoi  *,Male,In seeing,6
17,5,Urban,50-59, MEGHALAYA, Ri Bhoi  *,Male,In seeing,2
17,5,Urban,60-69, MEGHALAYA, Ri Bhoi  *,Male,In seeing,3
17,5,Urban,70-79, MEGHALAYA, Ri Bhoi  *,Male,In seeing,1
17,5,Urban,80-89, MEGHALAYA, Ri Bhoi  *,Male,In seeing,2
17,5,Urban,90+, MEGHALAYA, Ri Bhoi  *,Male,In seeing,0
17,5,Urban,Age not stated, MEGHALAYA, Ri Bhoi  *,Male,In seeing,0
17,6,Rural,0-4, MEGHALAYA, East Khasi Hills,Male,In seeing,93
17,6,Rural,5-9, MEGHALAYA, East Khasi Hills,Male,In seeing,91
17,6,Rural,10-19, MEGHALAYA, East Khasi Hills,Male,In seeing,171
17,6,Rural,20-29, MEGHALAYA, East Khasi Hills,Male,In seeing,179
17,6,Rural,30-39, MEGHALAYA, East Khasi Hills,Male,In seeing,233
17,6,Rural,40-49, MEGHALAYA, East Khasi Hills,Male,In seeing,198
17,6,Rural,50-59, MEGHALAYA, East Khasi Hills,Male,In seeing,145
17,6,Rural,60-69, MEGHALAYA, East Khasi Hills,Male,In seeing,104
17,6,Rural,70-79, MEGHALAYA, East Khasi Hills,Male,In seeing,41
17,6,Rural,80-89, MEGHALAYA, East Khasi Hills,Male,In seeing,11
17,6,Rural,90+, MEGHALAYA, East Khasi Hills,Male,In seeing,7
17,6,Rural,Age not stated, MEGHALAYA, East Khasi Hills,Male,In seeing,1
17,6,Urban,0-4, MEGHALAYA, East Khasi Hills,Male,In seeing,72
17,6,Urban,5-9, MEGHALAYA, East Khasi Hills,Male,In seeing,82
17,6,Urban,10-19, MEGHALAYA, East Khasi Hills,Male,In seeing,221
17,6,Urban,20-29, MEGHALAYA, East Khasi Hills,Male,In seeing,269
17,6,Urban,30-39, MEGHALAYA, East Khasi Hills,Male,In seeing,324
17,6,Urban,40-49, MEGHALAYA, East Khasi Hills,Male,In seeing,261
17,6,Urban,50-59, MEGHALAYA, East Khasi Hills,Male,In seeing,178
17,6,Urban,60-69, MEGHALAYA, East Khasi Hills,Male,In seeing,94
17,6,Urban,70-79, MEGHALAYA, East Khasi Hills,Male,In seeing,23
17,6,Urban,80-89, MEGHALAYA, East Khasi Hills,Male,In seeing,13
17,6,Urban,90+, MEGHALAYA, East Khasi Hills,Male,In seeing,1
17,6,Urban,Age not stated, MEGHALAYA, East Khasi Hills,Male,In seeing,1
17,7,Rural,0-4, MEGHALAYA, Jaintia Hills,Male,In seeing,88
17,7,Rural,5-9, MEGHALAYA, Jaintia Hills,Male,In seeing,78
17,7,Rural,10-19, MEGHALAYA, Jaintia Hills,Male,In seeing,125
17,7,Rural,20-29, MEGHALAYA, Jaintia Hills,Male,In seeing,91
17,7,Rural,30-39, MEGHALAYA, Jaintia Hills,Male,In seeing,75
17,7,Rural,40-49, MEGHALAYA, Jaintia Hills,Male,In seeing,59
17,7,Rural,50-59, MEGHALAYA, Jaintia Hills,Male,In seeing,30
17,7,Rural,60-69, MEGHALAYA, Jaintia Hills,Male,In seeing,23
17,7,Rural,70-79, MEGHALAYA, Jaintia Hills,Male,In seeing,8
17,7,Rural,80-89, MEGHALAYA, Jaintia Hills,Male,In seeing,6
17,7,Rural,90+, MEGHALAYA, Jaintia Hills,Male,In seeing,1
17,7,Rural,Age not stated, MEGHALAYA, Jaintia Hills,Male,In seeing,1
17,7,Urban,0-4, MEGHALAYA, Jaintia Hills,Male,In seeing,8
17,7,Urban,5-9, MEGHALAYA, Jaintia Hills,Male,In seeing,8
17,7,Urban,10-19, MEGHALAYA, Jaintia Hills,Male,In seeing,18
17,7,Urban,20-29, MEGHALAYA, Jaintia Hills,Male,In seeing,11
17,7,Urban,30-39, MEGHALAYA, Jaintia Hills,Male,In seeing,7
17,7,Urban,40-49, MEGHALAYA, Jaintia Hills,Male,In seeing,5
17,7,Urban,50-59, MEGHALAYA, Jaintia Hills,Male,In seeing,2
17,7,Urban,60-69, MEGHALAYA, Jaintia Hills,Male,In seeing,1
17,7,Urban,70-79, MEGHALAYA, Jaintia Hills,Male,In seeing,0
17,7,Urban,80-89, MEGHALAYA, Jaintia Hills,Male,In seeing,2
17,7,Urban,90+, MEGHALAYA, Jaintia Hills,Male,In seeing,0
17,7,Urban,Age not stated, MEGHALAYA, Jaintia Hills,Male,In seeing,1
17,1,Rural,0-4, MEGHALAYA, West Garo Hills,Female,In seeing,108
17,1,Rural,5-9, MEGHALAYA, West Garo Hills,Female,In seeing,107
17,1,Rural,10-19, MEGHALAYA, West Garo Hills,Female,In seeing,176
17,1,Rural,20-29, MEGHALAYA, West Garo Hills,Female,In seeing,119
17,1,Rural,30-39, MEGHALAYA, West Garo Hills,Female,In seeing,112
17,1,Rural,40-49, MEGHALAYA, West Garo Hills,Female,In seeing,111
17,1,Rural,50-59, MEGHALAYA, West Garo Hills,Female,In seeing,94
17,1,Rural,60-69, MEGHALAYA, West Garo Hills,Female,In seeing,144
17,1,Rural,70-79, MEGHALAYA, West Garo Hills,Female,In seeing,81
17,1,Rural,80-89, MEGHALAYA, West Garo Hills,Female,In seeing,26
17,1,Rural,90+, MEGHALAYA, West Garo Hills,Female,In seeing,12
17,1,Rural,Age not stated, MEGHALAYA, West Garo Hills,Female,In seeing,4
17,1,Urban,0-4, MEGHALAYA, West Garo Hills,Female,In seeing,8
17,1,Urban,5-9, MEGHALAYA, West Garo Hills,Female,In seeing,17
17,1,Urban,10-19, MEGHALAYA, West Garo Hills,Female,In seeing,34
17,1,Urban,20-29, MEGHALAYA, West Garo Hills,Female,In seeing,31
17,1,Urban,30-39, MEGHALAYA, West Garo Hills,Female,In seeing,22
17,1,Urban,40-49, MEGHALAYA, West Garo Hills,Female,In seeing,10
17,1,Urban,50-59, MEGHALAYA, West Garo Hills,Female,In seeing,12
17,1,Urban,60-69, MEGHALAYA, West Garo Hills,Female,In seeing,12
17,1,Urban,70-79, MEGHALAYA, West Garo Hills,Female,In seeing,5
17,1,Urban,80-89, MEGHALAYA, West Garo Hills,Female,In seeing,0
17,1,Urban,90+, MEGHALAYA, West Garo Hills,Female,In seeing,0
17,1,Urban,Age not stated, MEGHALAYA, West Garo Hills,Female,In seeing,0
17,2,Rural,0-4, MEGHALAYA, East Garo Hills,Female,In seeing,51
17,2,Rural,5-9, MEGHALAYA, East Garo Hills,Female,In seeing,47
17,2,Rural,10-19, MEGHALAYA, East Garo Hills,Female,In seeing,83
17,2,Rural,20-29, MEGHALAYA, East Garo Hills,Female,In seeing,62
17,2,Rural,30-39, MEGHALAYA, East Garo Hills,Female,In seeing,49
17,2,Rural,40-49, MEGHALAYA, East Garo Hills,Female,In seeing,47
17,2,Rural,50-59, MEGHALAYA, East Garo Hills,Female,In seeing,33
17,2,Rural,60-69, MEGHALAYA, East Garo Hills,Female,In seeing,36
17,2,Rural,70-79, MEGHALAYA, East Garo Hills,Female,In seeing,25
17,2,Rural,80-89, MEGHALAYA, East Garo Hills,Female,In seeing,4
17,2,Rural,90+, MEGHALAYA, East Garo Hills,Female,In seeing,0
17,2,Rural,Age not stated, MEGHALAYA, East Garo Hills,Female,In seeing,0
17,2,Urban,0-4, MEGHALAYA, East Garo Hills,Female,In seeing,7
17,2,Urban,5-9, MEGHALAYA, East Garo Hills,Female,In seeing,5
17,2,Urban,10-19, MEGHALAYA, East Garo Hills,Female,In seeing,23
17,2,Urban,20-29, MEGHALAYA, East Garo Hills,Female,In seeing,13
17,2,Urban,30-39, MEGHALAYA, East Garo Hills,Female,In seeing,9
17,2,Urban,40-49, MEGHALAYA, East Garo Hills,Female,In seeing,9
17,2,Urban,50-59, MEGHALAYA, East Garo Hills,Female,In seeing,6
17,2,Urban,60-69, MEGHALAYA, East Garo Hills,Female,In seeing,3
17,2,Urban,70-79, MEGHALAYA, East Garo Hills,Female,In seeing,4
17,2,Urban,80-89, MEGHALAYA, East Garo Hills,Female,In seeing,1
17,2,Urban,90+, MEGHALAYA, East Garo Hills,Female,In seeing,0
17,2,Urban,Age not stated, MEGHALAYA, East Garo Hills,Female,In seeing,0
17,3,Rural,0-4, MEGHALAYA, South Garo Hills *,Female,In seeing,21
17,3,Rural,5-9, MEGHALAYA, South Garo Hills *,Female,In seeing,25
17,3,Rural,10-19, MEGHALAYA, South Garo Hills *,Female,In seeing,45
17,3,Rural,20-29, MEGHALAYA, South Garo Hills *,Female,In seeing,26
17,3,Rural,30-39, MEGHALAYA, South Garo Hills *,Female,In seeing,30
17,3,Rural,40-49, MEGHALAYA, South Garo Hills *,Female,In seeing,25
17,3,Rural,50-59, MEGHALAYA, South Garo Hills *,Female,In seeing,30
17,3,Rural,60-69, MEGHALAYA, South Garo Hills *,Female,In seeing,46
17,3,Rural,70-79, MEGHALAYA, South Garo Hills *,Female,In seeing,26
17,3,Rural,80-89, MEGHALAYA, South Garo Hills *,Female,In seeing,7
17,3,Rural,90+, MEGHALAYA, South Garo Hills *,Female,In seeing,1
17,3,Rural,Age not stated, MEGHALAYA, South Garo Hills *,Female,In seeing,2
17,3,Urban,0-4, MEGHALAYA, South Garo Hills *,Female,In seeing,2
17,3,Urban,5-9, MEGHALAYA, South Garo Hills *,Female,In seeing,3
17,3,Urban,10-19, MEGHALAYA, South Garo Hills *,Female,In seeing,8
17,3,Urban,20-29, MEGHALAYA, South Garo Hills *,Female,In seeing,3
17,3,Urban,30-39, MEGHALAYA, South Garo Hills *,Female,In seeing,3
17,3,Urban,40-49, MEGHALAYA, South Garo Hills *,Female,In seeing,1
17,3,Urban,50-59, MEGHALAYA, South Garo Hills *,Female,In seeing,2
17,3,Urban,60-69, MEGHALAYA, South Garo Hills *,Female,In seeing,2
17,3,Urban,70-79, MEGHALAYA, South Garo Hills *,Female,In seeing,1
17,3,Urban,80-89, MEGHALAYA, South Garo Hills *,Female,In seeing,0
17,3,Urban,90+, MEGHALAYA, South Garo Hills *,Female,In seeing,0
17,3,Urban,Age not stated, MEGHALAYA, South Garo Hills *,Female,In seeing,0
17,4,Rural,0-4, MEGHALAYA, West Khasi Hills,Female,In seeing,97
17,4,Rural,5-9, MEGHALAYA, West Khasi Hills,Female,In seeing,74
17,4,Rural,10-19, MEGHALAYA, West Khasi Hills,Female,In seeing,142
17,4,Rural,20-29, MEGHALAYA, West Khasi Hills,Female,In seeing,77
17,4,Rural,30-39, MEGHALAYA, West Khasi Hills,Female,In seeing,68
17,4,Rural,40-49, MEGHALAYA, West Khasi Hills,Female,In seeing,50
17,4,Rural,50-59, MEGHALAYA, West Khasi Hills,Female,In seeing,46
17,4,Rural,60-69, MEGHALAYA, West Khasi Hills,Female,In seeing,56
17,4,Rural,70-79, MEGHALAYA, West Khasi Hills,Female,In seeing,43
17,4,Rural,80-89, MEGHALAYA, West Khasi Hills,Female,In seeing,16
17,4,Rural,90+, MEGHALAYA, West Khasi Hills,Female,In seeing,6
17,4,Rural,Age not stated, MEGHALAYA, West Khasi Hills,Female,In seeing,0
17,4,Urban,0-4, MEGHALAYA, West Khasi Hills,Female,In seeing,9
17,4,Urban,5-9, MEGHALAYA, West Khasi Hills,Female,In seeing,10
17,4,Urban,10-19, MEGHALAYA, West Khasi Hills,Female,In seeing,14
17,4,Urban,20-29, MEGHALAYA, West Khasi Hills,Female,In seeing,7
17,4,Urban,30-39, MEGHALAYA, West Khasi Hills,Female,In seeing,7
17,4,Urban,40-49, MEGHALAYA, West Khasi Hills,Female,In seeing,3
17,4,Urban,50-59, MEGHALAYA, West Khasi Hills,Female,In seeing,2
17,4,Urban,60-69, MEGHALAYA, West Khasi Hills,Female,In seeing,2
17,4,Urban,70-79, MEGHALAYA, West Khasi Hills,Female,In seeing,2
17,4,Urban,80-89, MEGHALAYA, West Khasi Hills,Female,In seeing,0
17,4,Urban,90+, MEGHALAYA, West Khasi Hills,Female,In seeing,0
17,4,Urban,Age not stated, MEGHALAYA, West Khasi Hills,Female,In seeing,0
17,5,Rural,0-4, MEGHALAYA, Ri Bhoi  *,Female,In seeing,49
17,5,Rural,5-9, MEGHALAYA, Ri Bhoi  *,Female,In seeing,49
17,5,Rural,10-19, MEGHALAYA, Ri Bhoi  *,Female,In seeing,64
17,5,Rural,20-29, MEGHALAYA, Ri Bhoi  *,Female,In seeing,57
17,5,Rural,30-39, MEGHALAYA, Ri Bhoi  *,Female,In seeing,39
17,5,Rural,40-49, MEGHALAYA, Ri Bhoi  *,Female,In seeing,32
17,5,Rural,50-59, MEGHALAYA, Ri Bhoi  *,Female,In seeing,21
17,5,Rural,60-69, MEGHALAYA, Ri Bhoi  *,Female,In seeing,23
17,5,Rural,70-79, MEGHALAYA, Ri Bhoi  *,Female,In seeing,16
17,5,Rural,80-89, MEGHALAYA, Ri Bhoi  *,Female,In seeing,8
17,5,Rural,90+, MEGHALAYA, Ri Bhoi  *,Female,In seeing,5
17,5,Rural,Age not stated, MEGHALAYA, Ri Bhoi  *,Female,In seeing,0
17,5,Urban,0-4, MEGHALAYA, Ri Bhoi  *,Female,In seeing,4
17,5,Urban,5-9, MEGHALAYA, Ri Bhoi  *,Female,In seeing,2
17,5,Urban,10-19, MEGHALAYA, Ri Bhoi  *,Female,In seeing,4
17,5,Urban,20-29, MEGHALAYA, Ri Bhoi  *,Female,In seeing,3
17,5,Urban,30-39, MEGHALAYA, Ri Bhoi  *,Female,In seeing,2
17,5,Urban,40-49, MEGHALAYA, Ri Bhoi  *,Female,In seeing,5
17,5,Urban,50-59, MEGHALAYA, Ri Bhoi  *,Female,In seeing,2
17,5,Urban,60-69, MEGHALAYA, Ri Bhoi  *,Female,In seeing,2
17,5,Urban,70-79, MEGHALAYA, Ri Bhoi  *,Female,In seeing,2
17,5,Urban,80-89, MEGHALAYA, Ri Bhoi  *,Female,In seeing,1
17,5,Urban,90+, MEGHALAYA, Ri Bhoi  *,Female,In seeing,0
17,5,Urban,Age not stated, MEGHALAYA, Ri Bhoi  *,Female,In seeing,0
17,6,Rural,0-4, MEGHALAYA, East Khasi Hills,Female,In seeing,95
17,6,Rural,5-9, MEGHALAYA, East Khasi Hills,Female,In seeing,102
17,6,Rural,10-19, MEGHALAYA, East Khasi Hills,Female,In seeing,160
17,6,Rural,20-29, MEGHALAYA, East Khasi Hills,Female,In seeing,158
17,6,Rural,30-39, MEGHALAYA, East Khasi Hills,Female,In seeing,163
17,6,Rural,40-49, MEGHALAYA, East Khasi Hills,Female,In seeing,141
17,6,Rural,50-59, MEGHALAYA, East Khasi Hills,Female,In seeing,98
17,6,Rural,60-69, MEGHALAYA, East Khasi Hills,Female,In seeing,97
17,6,Rural,70-79, MEGHALAYA, East Khasi Hills,Female,In seeing,49
17,6,Rural,80-89, MEGHALAYA, East Khasi Hills,Female,In seeing,25
17,6,Rural,90+, MEGHALAYA, East Khasi Hills,Female,In seeing,3
17,6,Rural,Age not stated, MEGHALAYA, East Khasi Hills,Female,In seeing,2
17,6,Urban,0-4, MEGHALAYA, East Khasi Hills,Female,In seeing,65
17,6,Urban,5-9, MEGHALAYA, East Khasi Hills,Female,In seeing,102
17,6,Urban,10-19, MEGHALAYA, East Khasi Hills,Female,In seeing,259
17,6,Urban,20-29, MEGHALAYA, East Khasi Hills,Female,In seeing,244
17,6,Urban,30-39, MEGHALAYA, East Khasi Hills,Female,In seeing,167
17,6,Urban,40-49, MEGHALAYA, East Khasi Hills,Female,In seeing,171
17,6,Urban,50-59, MEGHALAYA, East Khasi Hills,Female,In seeing,104
17,6,Urban,60-69, MEGHALAYA, East Khasi Hills,Female,In seeing,84
17,6,Urban,70-79, MEGHALAYA, East Khasi Hills,Female,In seeing,57
17,6,Urban,80-89, MEGHALAYA, East Khasi Hills,Female,In seeing,19
17,6,Urban,90+, MEGHALAYA, East Khasi Hills,Female,In seeing,3
17,6,Urban,Age not stated, MEGHALAYA, East Khasi Hills,Female,In seeing,2
17,7,Rural,0-4, MEGHALAYA, Jaintia Hills,Female,In seeing,82
17,7,Rural,5-9, MEGHALAYA, Jaintia Hills,Female,In seeing,81
17,7,Rural,10-19, MEGHALAYA, Jaintia Hills,Female,In seeing,134
17,7,Rural,20-29, MEGHALAYA, Jaintia Hills,Female,In seeing,87
17,7,Rural,30-39, MEGHALAYA, Jaintia Hills,Female,In seeing,54
17,7,Rural,40-49, MEGHALAYA, Jaintia Hills,Female,In seeing,33
17,7,Rural,50-59, MEGHALAYA, Jaintia Hills,Female,In seeing,42
17,7,Rural,60-69, MEGHALAYA, Jaintia Hills,Female,In seeing,36
17,7,Rural,70-79, MEGHALAYA, Jaintia Hills,Female,In seeing,21
17,7,Rural,80-89, MEGHALAYA, Jaintia Hills,Female,In seeing,6
17,7,Rural,90+, MEGHALAYA, Jaintia Hills,Female,In seeing,7
17,7,Rural,Age not stated, MEGHALAYA, Jaintia Hills,Female,In seeing,0
17,7,Urban,0-4, MEGHALAYA, Jaintia Hills,Female,In seeing,7
17,7,Urban,5-9, MEGHALAYA, Jaintia Hills,Female,In seeing,11
17,7,Urban,10-19, MEGHALAYA, Jaintia Hills,Female,In seeing,22
17,7,Urban,20-29, MEGHALAYA, Jaintia Hills,Female,In seeing,12
17,7,Urban,30-39, MEGHALAYA, Jaintia Hills,Female,In seeing,6
17,7,Urban,40-49, MEGHALAYA, Jaintia Hills,Female,In seeing,2
17,7,Urban,50-59, MEGHALAYA, Jaintia Hills,Female,In seeing,2
17,7,Urban,60-69, MEGHALAYA, Jaintia Hills,Female,In seeing,1
17,7,Urban,70-79, MEGHALAYA, Jaintia Hills,Female,In seeing,2
17,7,Urban,80-89, MEGHALAYA, Jaintia Hills,Female,In seeing,1
17,7,Urban,90+, MEGHALAYA, Jaintia Hills,Female,In seeing,0
17,7,Urban,Age not stated, MEGHALAYA, Jaintia Hills,Female,In seeing,0
17,1,Rural,0-4, MEGHALAYA, West Garo Hills,Male,In speech,15
17,1,Rural,5-9, MEGHALAYA, West Garo Hills,Male,In speech,84
17,1,Rural,10-19, MEGHALAYA, West Garo Hills,Male,In speech,174
17,1,Rural,20-29, MEGHALAYA, West Garo Hills,Male,In speech,88
17,1,Rural,30-39, MEGHALAYA, West Garo Hills,Male,In speech,93
17,1,Rural,40-49, MEGHALAYA, West Garo Hills,Male,In speech,50
17,1,Rural,50-59, MEGHALAYA, West Garo Hills,Male,In speech,36
17,1,Rural,60-69, MEGHALAYA, West Garo Hills,Male,In speech,22
17,1,Rural,70-79, MEGHALAYA, West Garo Hills,Male,In speech,11
17,1,Rural,80-89, MEGHALAYA, West Garo Hills,Male,In speech,0
17,1,Rural,90+, MEGHALAYA, West Garo Hills,Male,In speech,0
