Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,15,4,0,District - Champhai *  04,Rural,20-29,46,21,22,27,15,10,19,15,23,25
C4920,15,4,0,District - Champhai *  04,Rural,30-39,26,30,25,21,29,20,18,21,21,28
C4920,15,4,0,District - Champhai *  04,Rural,40-49,36,31,35,35,28,21,31,16,15,31
C4920,15,4,0,District - Champhai *  04,Rural,50-59,24,16,16,16,23,15,21,17,12,14
C4920,15,4,0,District - Champhai *  04,Rural,60-69,20,16,4,11,17,19,12,15,12,12
C4920,15,4,0,District - Champhai *  04,Rural,70-79,8,7,6,4,12,11,8,5,2,5
C4920,15,4,0,District - Champhai *  04,Rural,80-89,10,4,1,0,13,6,0,4,0,1
C4920,15,4,0,District - Champhai *  04,Rural,90+,0,1,0,1,2,0,0,1,1,0
C4920,15,4,0,District - Champhai *  04,Rural,Age not stated,1,0,0,0,0,0,1,0,0,0
C4920,15,4,0,District - Champhai *  04,Urban,0-4,6,8,1,1,1,0,1,3,1,2
C4920,15,4,0,District - Champhai *  04,Urban,5-9,7,11,4,1,2,0,5,2,2,1
C4920,15,4,0,District - Champhai *  04,Urban,10-19,36,24,11,11,5,4,13,14,19,16
C4920,15,4,0,District - Champhai *  04,Urban,20-29,28,13,12,12,4,4,7,9,18,7
C4920,15,4,0,District - Champhai *  04,Urban,30-39,55,13,15,12,13,11,6,6,11,8
C4920,15,4,0,District - Champhai *  04,Urban,40-49,21,4,12,6,11,6,9,5,8,7
C4920,15,4,0,District - Champhai *  04,Urban,50-59,8,9,3,3,6,14,3,6,5,6
C4920,15,4,0,District - Champhai *  04,Urban,60-69,3,3,4,2,13,2,6,4,0,5
C4920,15,4,0,District - Champhai *  04,Urban,70-79,2,5,1,0,9,3,1,1,0,2
C4920,15,4,0,District - Champhai *  04,Urban,80-89,0,2,2,2,3,0,1,0,0,0
C4920,15,4,0,District - Champhai *  04,Urban,90+,0,0,0,0,1,1,0,0,0,1
C4920,15,4,0,District - Champhai *  04,Urban,Age not stated,0,0,0,0,0,0,0,1,0,0
C4920,15,5,0,District - Serchhip *  05,Rural,0-4,15,11,0,1,1,1,2,2,0,0
C4920,15,5,0,District - Serchhip *  05,Rural,5-9,16,12,3,4,0,1,6,1,3,4
C4920,15,5,0,District - Serchhip *  05,Rural,10-19,26,13,12,6,10,8,10,4,17,7
C4920,15,5,0,District - Serchhip *  05,Rural,20-29,31,20,6,5,6,3,8,9,16,13
C4920,15,5,0,District - Serchhip *  05,Rural,30-39,14,4,10,8,7,11,7,7,9,16
C4920,15,5,0,District - Serchhip *  05,Rural,40-49,17,10,8,6,7,6,9,8,7,20
C4920,15,5,0,District - Serchhip *  05,Rural,50-59,6,13,4,2,12,10,7,6,8,13
C4920,15,5,0,District - Serchhip *  05,Rural,60-69,11,7,5,1,11,17,7,5,5,3
C4920,15,5,0,District - Serchhip *  05,Rural,70-79,9,6,1,3,6,8,3,7,3,5
C4920,15,5,0,District - Serchhip *  05,Rural,80-89,5,4,1,0,1,0,2,0,1,1
C4920,15,5,0,District - Serchhip *  05,Rural,90+,0,0,0,0,1,0,0,1,0,0
C4920,15,5,0,District - Serchhip *  05,Rural,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,15,5,0,District - Serchhip *  05,Urban,0-4,4,9,0,0,0,0,2,0,0,0
C4920,15,5,0,District - Serchhip *  05,Urban,5-9,9,9,1,2,0,0,1,2,1,3
C4920,15,5,0,District - Serchhip *  05,Urban,10-19,12,19,9,4,1,1,6,6,8,9
C4920,15,5,0,District - Serchhip *  05,Urban,20-29,16,14,8,6,6,5,9,4,10,6
C4920,15,5,0,District - Serchhip *  05,Urban,30-39,15,6,8,8,4,7,5,3,5,10
C4920,15,5,0,District - Serchhip *  05,Urban,40-49,19,4,9,5,3,6,7,8,5,4
C4920,15,5,0,District - Serchhip *  05,Urban,50-59,10,6,4,2,6,6,4,3,5,7
C4920,15,5,0,District - Serchhip *  05,Urban,60-69,4,4,1,0,6,1,1,2,1,3
C4920,15,5,0,District - Serchhip *  05,Urban,70-79,3,1,1,2,1,1,4,2,0,0
C4920,15,5,0,District - Serchhip *  05,Urban,80-89,0,2,0,0,3,1,1,0,0,0
C4920,15,5,0,District - Serchhip *  05,Urban,90+,0,0,0,0,1,0,0,0,0,0
C4920,15,5,0,District - Serchhip *  05,Urban,Age not stated,0,0,0,0,0,1,0,0,0,0
C4920,15,6,0,District - Lunglei  06,Rural,0-4,53,38,4,2,0,1,10,5,0,1
C4920,15,6,0,District - Lunglei  06,Rural,5-9,38,32,15,9,4,3,5,5,4,4
C4920,15,6,0,District - Lunglei  06,Rural,10-19,82,73,24,17,12,12,20,19,27,38
C4920,15,6,0,District - Lunglei  06,Rural,20-29,71,49,19,14,9,11,18,16,35,39
C4920,15,6,0,District - Lunglei  06,Rural,30-39,48,37,21,20,15,12,14,12,21,23
C4920,15,6,0,District - Lunglei  06,Rural,40-49,37,23,16,12,19,19,14,12,25,18
C4920,15,6,0,District - Lunglei  06,Rural,50-59,31,22,12,9,17,20,10,15,12,9
C4920,15,6,0,District - Lunglei  06,Rural,60-69,27,20,4,8,15,15,16,15,9,15
C4920,15,6,0,District - Lunglei  06,Rural,70-79,20,16,4,3,21,16,18,14,2,3
C4920,15,6,0,District - Lunglei  06,Rural,80-89,5,7,0,0,17,10,3,4,0,1
C4920,15,6,0,District - Lunglei  06,Rural,90+,1,3,0,0,4,2,0,3,0,0
C4920,15,6,0,District - Lunglei  06,Rural,Age not stated,0,0,0,0,0,1,0,0,0,0
C4920,15,6,0,District - Lunglei  06,Urban,0-4,10,10,1,0,3,1,3,3,2,1
C4920,15,6,0,District - Lunglei  06,Urban,5-9,19,17,5,7,0,2,3,4,0,4
C4920,15,6,0,District - Lunglei  06,Urban,10-19,32,39,6,10,6,7,12,8,24,8
C4920,15,6,0,District - Lunglei  06,Urban,20-29,22,22,9,8,7,12,10,9,16,8
C4920,15,6,0,District - Lunglei  06,Urban,30-39,28,15,6,8,10,5,8,4,24,9
C4920,15,6,0,District - Lunglei  06,Urban,40-49,16,13,8,9,10,11,4,7,17,8
C4920,15,6,0,District - Lunglei  06,Urban,50-59,12,10,9,3,11,7,6,6,10,11
C4920,15,6,0,District - Lunglei  06,Urban,60-69,7,6,5,2,4,9,8,11,5,8
C4920,15,6,0,District - Lunglei  06,Urban,70-79,4,6,2,1,9,5,3,7,2,2
C4920,15,6,0,District - Lunglei  06,Urban,80-89,1,2,0,0,3,0,3,2,0,1
C4920,15,6,0,District - Lunglei  06,Urban,90+,0,2,0,0,1,1,0,0,0,0
C4920,15,6,0,District - Lunglei  06,Urban,Age not stated,0,0,0,0,0,0,0,0,1,0
C4920,15,7,0,District - Lawngtlai  07,Rural,0-4,46,63,1,1,1,3,5,2,4,7
C4920,15,7,0,District - Lawngtlai  07,Rural,5-9,53,49,7,10,1,4,7,3,8,8
C4920,15,7,0,District - Lawngtlai  07,Rural,10-19,86,91,11,18,5,6,26,14,32,19
C4920,15,7,0,District - Lawngtlai  07,Rural,20-29,99,74,9,10,8,6,18,17,27,19
C4920,15,7,0,District - Lawngtlai  07,Rural,30-39,74,57,12,5,8,5,12,8,14,15
C4920,15,7,0,District - Lawngtlai  07,Rural,40-49,62,40,3,4,7,11,12,3,10,14
C4920,15,7,0,District - Lawngtlai  07,Rural,50-59,38,24,8,4,6,9,14,3,13,1
C4920,15,7,0,District - Lawngtlai  07,Rural,60-69,19,17,1,2,11,9,10,4,2,5
C4920,15,7,0,District - Lawngtlai  07,Rural,70-79,9,12,0,0,12,7,4,1,0,0
C4920,15,7,0,District - Lawngtlai  07,Rural,80-89,5,2,0,1,4,7,2,2,0,0
C4920,15,7,0,District - Lawngtlai  07,Rural,90+,0,2,0,0,1,0,0,1,0,0
C4920,15,7,0,District - Lawngtlai  07,Rural,Age not stated,2,1,0,0,0,0,1,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,0-4,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,5-9,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,10-19,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,20-29,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,30-39,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,40-49,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,50-59,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,60-69,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,70-79,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,15,7,0,District - Lawngtlai  07,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,15,8,0,District - Saiha *  08,Rural,0-4,8,11,1,2,1,3,2,2,0,3
C4920,15,8,0,District - Saiha *  08,Rural,5-9,11,10,7,1,4,4,3,4,6,3
C4920,15,8,0,District - Saiha *  08,Rural,10-19,25,24,13,8,16,13,15,10,12,9
C4920,15,8,0,District - Saiha *  08,Rural,20-29,16,8,11,5,7,11,12,10,13,15
C4920,15,8,0,District - Saiha *  08,Rural,30-39,16,8,9,8,11,12,16,9,14,13
C4920,15,8,0,District - Saiha *  08,Rural,40-49,6,8,7,5,11,16,9,12,2,15
C4920,15,8,0,District - Saiha *  08,Rural,50-59,8,5,2,3,10,6,2,3,3,10
C4920,15,8,0,District - Saiha *  08,Rural,60-69,4,8,2,1,14,20,1,8,0,7
C4920,15,8,0,District - Saiha *  08,Rural,70-79,3,11,1,2,13,8,5,3,1,4
C4920,15,8,0,District - Saiha *  08,Rural,80-89,3,3,0,0,10,9,0,0,0,1
C4920,15,8,0,District - Saiha *  08,Rural,90+,0,1,0,1,2,2,0,1,1,0
C4920,15,8,0,District - Saiha *  08,Rural,Age not stated,0,0,0,0,1,0,0,0,0,0
C4920,15,8,0,District - Saiha *  08,Urban,0-4,4,4,0,0,0,0,1,0,0,1
C4920,15,8,0,District - Saiha *  08,Urban,5-9,3,7,3,1,1,0,0,0,0,0
C4920,15,8,0,District - Saiha *  08,Urban,10-19,12,9,4,0,2,5,6,2,4,5
C4920,15,8,0,District - Saiha *  08,Urban,20-29,12,6,4,5,7,1,5,1,4,4
C4920,15,8,0,District - Saiha *  08,Urban,30-39,14,3,8,3,3,4,2,0,2,2
C4920,15,8,0,District - Saiha *  08,Urban,40-49,7,7,1,0,1,0,3,1,2,3
C4920,15,8,0,District - Saiha *  08,Urban,50-59,7,0,5,1,1,2,2,0,0,0
C4920,15,8,0,District - Saiha *  08,Urban,60-69,5,4,0,1,1,2,1,0,1,0
C4920,15,8,0,District - Saiha *  08,Urban,70-79,1,1,0,0,0,2,0,1,1,0
C4920,15,8,0,District - Saiha *  08,Urban,80-89,1,1,0,0,1,5,0,0,0,0
C4920,15,8,0,District - Saiha *  08,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,15,8,0,District - Saiha *  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
