Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,15,5,District-Serchhip,Rural,70-79,5,5,5,9,0,1,3,6,0,1
C4920,15,5,District-Serchhip,Rural,80-89,1,2,5,2,0,1,3,3,0,0
C4920,15,5,District-Serchhip,Rural,90+,0,0,1,1,0,0,0,0,0,0
C4920,15,5,District-Serchhip,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,15,5,District-Serchhip,Urban,0-4,1,0,1,0,0,0,2,3,0,0
C4920,15,5,District-Serchhip,Urban,5-9,2,7,3,1,0,2,0,1,1,1
C4920,15,5,District-Serchhip,Urban,10-19,9,5,3,5,0,2,5,3,3,2
C4920,15,5,District-Serchhip,Urban,20-29,3,5,8,0,2,1,3,3,8,2
C4920,15,5,District-Serchhip,Urban,30-39,0,0,4,3,2,0,7,4,6,4
C4920,15,5,District-Serchhip,Urban,40-49,5,3,7,8,4,4,5,5,3,7
C4920,15,5,District-Serchhip,Urban,50-59,2,1,7,6,2,1,10,3,2,3
C4920,15,5,District-Serchhip,Urban,60-69,2,3,6,2,0,0,1,7,4,2
C4920,15,5,District-Serchhip,Urban,70-79,3,2,7,3,0,0,4,3,0,0
C4920,15,5,District-Serchhip,Urban,80-89,0,0,3,0,0,0,2,1,0,0
C4920,15,5,District-Serchhip,Urban,90+,0,0,1,0,0,0,0,0,0,0
C4920,15,5,District-Serchhip,Urban,Age Not Stated,1,0,0,0,0,0,0,0,0,0
C4920,15,6,District-Lunglei,Rural,0-4,2,6,6,5,0,2,3,1,1,2
C4920,15,6,District-Lunglei,Rural,5-9,5,4,9,7,8,4,5,3,12,4
C4920,15,6,District-Lunglei,Rural,10-19,18,8,17,16,8,8,18,8,19,8
C4920,15,6,District-Lunglei,Rural,20-29,10,9,15,11,16,12,11,8,19,19
C4920,15,6,District-Lunglei,Rural,30-39,10,7,11,25,10,11,12,7,17,16
C4920,15,6,District-Lunglei,Rural,40-49,14,8,23,21,14,6,14,2,11,12
C4920,15,6,District-Lunglei,Rural,50-59,12,5,30,18,7,6,14,8,7,10
C4920,15,6,District-Lunglei,Rural,60-69,13,11,22,17,4,8,12,5,6,4
C4920,15,6,District-Lunglei,Rural,70-79,4,6,18,24,3,3,3,8,2,3
C4920,15,6,District-Lunglei,Rural,80-89,7,8,11,9,1,0,1,0,0,2
C4920,15,6,District-Lunglei,Rural,90+,0,1,1,3,0,0,0,0,0,0
C4920,15,6,District-Lunglei,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,1
C4920,15,6,District-Lunglei,Urban,0-4,3,1,0,1,0,0,1,1,0,1
C4920,15,6,District-Lunglei,Urban,5-9,6,1,1,0,5,3,2,1,3,0
C4920,15,6,District-Lunglei,Urban,10-19,2,4,4,7,4,1,3,3,14,7
C4920,15,6,District-Lunglei,Urban,20-29,3,5,7,4,1,3,8,4,15,6
C4920,15,6,District-Lunglei,Urban,30-39,2,3,20,4,2,4,6,5,10,11
C4920,15,6,District-Lunglei,Urban,40-49,3,6,15,9,4,4,8,6,9,6
C4920,15,6,District-Lunglei,Urban,50-59,4,3,7,4,6,1,7,4,5,7
C4920,15,6,District-Lunglei,Urban,60-69,1,2,10,1,2,2,2,1,3,2
C4920,15,6,District-Lunglei,Urban,70-79,0,5,7,4,1,1,2,2,0,3
C4920,15,6,District-Lunglei,Urban,80-89,3,2,3,1,0,0,0,1,0,0
C4920,15,6,District-Lunglei,Urban,90+,0,0,2,3,0,0,0,0,0,0
C4920,15,6,District-Lunglei,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,15,7,District-Lawngtlai,Rural,0-4,5,4,4,4,2,1,5,1,8,4
C4920,15,7,District-Lawngtlai,Rural,5-9,12,5,11,7,6,1,4,2,13,12
C4920,15,7,District-Lawngtlai,Rural,10-19,20,7,27,14,24,11,24,11,24,20
C4920,15,7,District-Lawngtlai,Rural,20-29,16,12,21,18,11,11,17,13,28,23
C4920,15,7,District-Lawngtlai,Rural,30-39,11,15,21,16,7,4,14,5,10,9
C4920,15,7,District-Lawngtlai,Rural,40-49,15,6,15,13,4,2,21,13,13,12
C4920,15,7,District-Lawngtlai,Rural,50-59,11,11,10,12,4,2,14,8,1,5
C4920,15,7,District-Lawngtlai,Rural,60-69,6,8,17,10,0,1,15,9,2,5
C4920,15,7,District-Lawngtlai,Rural,70-79,4,11,10,10,2,3,5,9,2,0
C4920,15,7,District-Lawngtlai,Rural,80-89,3,3,3,4,0,0,2,5,1,0
C4920,15,7,District-Lawngtlai,Rural,90+,0,1,3,1,0,0,0,0,0,0
C4920,15,7,District-Lawngtlai,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,15,7,District-Lawngtlai,Urban,0-4,2,2,2,1,0,0,1,0,2,0
C4920,15,7,District-Lawngtlai,Urban,5-9,2,1,1,4,1,2,0,0,2,0
C4920,15,7,District-Lawngtlai,Urban,10-19,6,3,5,3,5,1,3,4,1,3
C4920,15,7,District-Lawngtlai,Urban,20-29,3,3,1,1,3,3,2,2,4,3
C4920,15,7,District-Lawngtlai,Urban,30-39,4,3,6,4,4,1,4,0,9,5
C4920,15,7,District-Lawngtlai,Urban,40-49,3,4,2,2,2,1,8,2,2,7
C4920,15,7,District-Lawngtlai,Urban,50-59,1,3,4,2,2,1,3,3,0,1
C4920,15,7,District-Lawngtlai,Urban,60-69,2,2,1,3,1,1,2,0,1,1
C4920,15,7,District-Lawngtlai,Urban,70-79,0,1,2,1,0,0,0,3,0,1
C4920,15,7,District-Lawngtlai,Urban,80-89,0,0,3,1,0,0,1,0,0,0
C4920,15,7,District-Lawngtlai,Urban,90+,0,0,1,0,0,0,0,0,0,0
C4920,15,7,District-Lawngtlai,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,15,8,District-Saiha,Rural,0-4,1,3,0,2,0,0,3,2,1,0
C4920,15,8,District-Saiha,Rural,5-9,5,7,4,5,2,1,5,4,2,1
C4920,15,8,District-Saiha,Rural,10-19,6,8,8,11,12,4,9,7,9,9
C4920,15,8,District-Saiha,Rural,20-29,3,4,8,8,3,3,7,5,12,9
C4920,15,8,District-Saiha,Rural,30-39,7,4,5,4,6,3,6,1,5,7
C4920,15,8,District-Saiha,Rural,40-49,2,4,3,7,5,3,6,6,4,6
C4920,15,8,District-Saiha,Rural,50-59,3,3,6,11,4,3,7,4,3,5
C4920,15,8,District-Saiha,Rural,60-69,5,7,6,11,1,1,4,5,4,6
C4920,15,8,District-Saiha,Rural,70-79,4,3,4,8,0,0,0,1,1,3
C4920,15,8,District-Saiha,Rural,80-89,1,4,3,5,0,0,0,0,0,0
C4920,15,8,District-Saiha,Rural,90+,0,0,0,1,0,0,0,0,0,0
C4920,15,8,District-Saiha,Rural,Age Not Stated,1,0,0,0,0,0,0,0,0,0
C4920,15,8,District-Saiha,Urban,0-4,1,2,1,0,0,0,1,0,1,0
C4920,15,8,District-Saiha,Urban,5-9,2,3,2,1,0,3,0,0,1,1
C4920,15,8,District-Saiha,Urban,10-19,4,1,6,6,3,2,1,6,5,9
C4920,15,8,District-Saiha,Urban,20-29,3,4,3,4,2,2,2,1,7,4
C4920,15,8,District-Saiha,Urban,30-39,5,0,8,3,1,1,1,1,10,6
C4920,15,8,District-Saiha,Urban,40-49,2,1,4,5,0,0,2,1,5,3
C4920,15,8,District-Saiha,Urban,50-59,4,2,3,3,0,3,3,0,0,2
C4920,15,8,District-Saiha,Urban,60-69,1,0,4,2,0,1,0,1,1,2
C4920,15,8,District-Saiha,Urban,70-79,1,3,4,0,0,0,0,1,1,0
C4920,15,8,District-Saiha,Urban,80-89,1,1,2,1,0,0,0,0,0,0
C4920,15,8,District-Saiha,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,15,8,District-Saiha,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
