Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,18,14,District-Golaghat,Rural,70-79,101,125,120,17,6,106,120,23,27
C4920,18,14,District-Golaghat,Rural,80-89,49,41,33,2,3,47,51,7,5
C4920,18,14,District-Golaghat,Rural,90+,8,10,16,3,0,16,16,5,2
C4920,18,14,District-Golaghat,Rural,Age Not Stated,0,0,0,1,0,0,0,1,0
C4920,18,14,District-Golaghat,Urban,0-4,1,2,0,0,1,6,0,1,0
C4920,18,14,District-Golaghat,Urban,5-9,0,3,5,6,5,3,1,2,2
C4920,18,14,District-Golaghat,Urban,10-19,16,16,14,15,17,19,10,15,7
C4920,18,14,District-Golaghat,Urban,20-29,4,11,11,12,10,13,17,16,9
C4920,18,14,District-Golaghat,Urban,30-39,8,17,15,14,9,18,12,13,4
C4920,18,14,District-Golaghat,Urban,40-49,13,15,19,9,8,16,6,16,6
C4920,18,14,District-Golaghat,Urban,50-59,4,13,11,5,6,17,10,9,6
C4920,18,14,District-Golaghat,Urban,60-69,5,6,12,3,2,23,16,8,8
C4920,18,14,District-Golaghat,Urban,70-79,8,7,14,3,0,11,14,1,1
C4920,18,14,District-Golaghat,Urban,80-89,0,4,4,0,0,3,6,1,0
C4920,18,14,District-Golaghat,Urban,90+,2,4,3,1,0,2,1,0,0
C4920,18,14,District-Golaghat,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,15,District-Karbi Anglong,Rural,0-4,86,60,36,7,3,29,18,28,28
C4920,18,15,District-Karbi Anglong,Rural,5-9,95,83,76,43,36,48,35,35,38
C4920,18,15,District-Karbi Anglong,Rural,10-19,170,178,165,97,79,130,70,116,94
C4920,18,15,District-Karbi Anglong,Rural,20-29,141,156,134,71,82,109,73,110,80
C4920,18,15,District-Karbi Anglong,Rural,30-39,148,147,105,59,33,105,46,113,69
C4920,18,15,District-Karbi Anglong,Rural,40-49,165,140,148,39,32,113,56,60,60
C4920,18,15,District-Karbi Anglong,Rural,50-59,153,168,145,24,19,129,65,36,41
C4920,18,15,District-Karbi Anglong,Rural,60-69,166,159,200,9,11,100,86,26,24
C4920,18,15,District-Karbi Anglong,Rural,70-79,119,144,145,6,4,84,82,16,8
C4920,18,15,District-Karbi Anglong,Rural,80-89,50,56,57,2,3,28,48,4,4
C4920,18,15,District-Karbi Anglong,Rural,90+,16,21,17,2,0,13,18,2,0
C4920,18,15,District-Karbi Anglong,Rural,Age Not Stated,2,1,1,1,0,1,0,3,1
C4920,18,15,District-Karbi Anglong,Urban,0-4,9,4,6,2,2,7,2,1,3
C4920,18,15,District-Karbi Anglong,Urban,5-9,14,7,7,7,3,4,2,6,3
C4920,18,15,District-Karbi Anglong,Urban,10-19,21,15,12,12,9,12,9,20,7
C4920,18,15,District-Karbi Anglong,Urban,20-29,19,10,16,9,8,17,11,25,8
C4920,18,15,District-Karbi Anglong,Urban,30-39,16,14,15,6,6,10,7,15,12
C4920,18,15,District-Karbi Anglong,Urban,40-49,16,11,12,3,5,10,9,12,9
C4920,18,15,District-Karbi Anglong,Urban,50-59,12,7,8,1,1,17,5,8,5
C4920,18,15,District-Karbi Anglong,Urban,60-69,8,5,5,3,0,16,4,1,5
C4920,18,15,District-Karbi Anglong,Urban,70-79,3,8,5,0,0,6,5,0,1
C4920,18,15,District-Karbi Anglong,Urban,80-89,2,5,1,0,0,1,0,0,2
C4920,18,15,District-Karbi Anglong,Urban,90+,1,0,2,0,0,1,0,0,0
C4920,18,15,District-Karbi Anglong,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,16,District-Dima Hasao,Rural,0-4,12,20,9,0,0,8,7,1,3
C4920,18,16,District-Dima Hasao,Rural,5-9,14,17,14,12,5,10,14,8,5
C4920,18,16,District-Dima Hasao,Rural,10-19,21,32,38,22,14,20,22,15,9
C4920,18,16,District-Dima Hasao,Rural,20-29,19,43,26,20,20,30,18,25,20
C4920,18,16,District-Dima Hasao,Rural,30-39,16,26,23,8,15,32,10,27,17
C4920,18,16,District-Dima Hasao,Rural,40-49,12,29,23,9,5,32,13,18,10
C4920,18,16,District-Dima Hasao,Rural,50-59,25,29,16,4,4,15,11,5,9
C4920,18,16,District-Dima Hasao,Rural,60-69,17,18,15,5,2,19,7,2,3
C4920,18,16,District-Dima Hasao,Rural,70-79,10,16,17,1,1,6,7,0,2
C4920,18,16,District-Dima Hasao,Rural,80-89,7,9,8,1,0,1,2,0,0
C4920,18,16,District-Dima Hasao,Rural,90+,3,4,4,0,0,2,2,0,0
C4920,18,16,District-Dima Hasao,Rural,Age Not Stated,1,1,0,0,0,0,0,0,1
C4920,18,16,District-Dima Hasao,Urban,0-4,1,3,1,0,2,2,1,0,0
C4920,18,16,District-Dima Hasao,Urban,5-9,3,1,2,2,3,1,1,1,1
C4920,18,16,District-Dima Hasao,Urban,10-19,3,12,8,4,4,6,6,6,2
C4920,18,16,District-Dima Hasao,Urban,20-29,3,38,6,13,9,8,6,13,4
C4920,18,16,District-Dima Hasao,Urban,30-39,4,47,3,6,1,12,11,15,4
C4920,18,16,District-Dima Hasao,Urban,40-49,5,10,8,4,3,13,3,10,10
C4920,18,16,District-Dima Hasao,Urban,50-59,3,5,3,4,3,13,3,2,2
C4920,18,16,District-Dima Hasao,Urban,60-69,2,2,4,0,0,6,4,0,1
C4920,18,16,District-Dima Hasao,Urban,70-79,2,2,7,0,0,4,3,0,0
C4920,18,16,District-Dima Hasao,Urban,80-89,2,4,4,0,0,1,1,0,0
C4920,18,16,District-Dima Hasao,Urban,90+,1,1,0,0,0,0,0,0,0
C4920,18,16,District-Dima Hasao,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,17,District-Cachar,Rural,0-4,122,203,193,18,3,86,56,33,36
C4920,18,17,District-Cachar,Rural,5-9,155,218,258,100,90,141,89,59,47
C4920,18,17,District-Cachar,Rural,10-19,254,476,465,235,204,252,190,183,143
C4920,18,17,District-Cachar,Rural,20-29,260,397,367,167,119,262,143,229,184
C4920,18,17,District-Cachar,Rural,30-39,264,327,301,101,92,243,130,288,190
C4920,18,17,District-Cachar,Rural,40-49,292,279,276,101,62,284,120,217,165
C4920,18,17,District-Cachar,Rural,50-59,276,237,228,54,47,260,136,124,100
C4920,18,17,District-Cachar,Rural,60-69,313,204,243,35,33,229,151,90,90
C4920,18,17,District-Cachar,Rural,70-79,210,153,152,17,12,130,105,48,42
C4920,18,17,District-Cachar,Rural,80-89,64,56,49,5,5,56,60,18,12
C4920,18,17,District-Cachar,Rural,90+,18,16,17,1,1,14,17,4,9
C4920,18,17,District-Cachar,Rural,Age Not Stated,3,2,2,0,1,0,0,0,0
C4920,18,17,District-Cachar,Urban,0-4,10,14,17,4,1,10,9,7,5
C4920,18,17,District-Cachar,Urban,5-9,24,24,25,18,18,26,13,13,7
C4920,18,17,District-Cachar,Urban,10-19,37,65,82,41,44,33,28,50,23
C4920,18,17,District-Cachar,Urban,20-29,33,69,63,47,46,47,30,65,42
C4920,18,17,District-Cachar,Urban,30-39,27,60,62,31,26,42,20,43,40
C4920,18,17,District-Cachar,Urban,40-49,29,53,49,32,24,47,23,39,26
C4920,18,17,District-Cachar,Urban,50-59,28,41,47,18,15,40,18,23,20
C4920,18,17,District-Cachar,Urban,60-69,28,35,29,9,9,37,18,11,11
C4920,18,17,District-Cachar,Urban,70-79,31,23,27,4,5,23,25,8,5
C4920,18,17,District-Cachar,Urban,80-89,16,7,12,1,0,9,13,3,2
C4920,18,17,District-Cachar,Urban,90+,6,1,6,0,0,3,4,0,1
C4920,18,17,District-Cachar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,18,District-Karimganj,Rural,0-4,91,169,139,20,8,65,73,33,34
C4920,18,18,District-Karimganj,Rural,5-9,115,240,211,116,85,141,71,49,41
C4920,18,18,District-Karimganj,Rural,10-19,206,414,368,208,177,239,167,152,135
C4920,18,18,District-Karimganj,Rural,20-29,168,232,221,146,118,248,120,197,135
C4920,18,18,District-Karimganj,Rural,30-39,154,193,201,101,63,183,111,195,171
C4920,18,18,District-Karimganj,Rural,40-49,174,207,176,65,61,207,88,150,93
C4920,18,18,District-Karimganj,Rural,50-59,157,173,143,47,39,195,104,119,77
C4920,18,18,District-Karimganj,Rural,60-69,224,177,168,35,24,206,163,64,42
C4920,18,18,District-Karimganj,Rural,70-79,172,116,108,14,10,134,120,31,40
C4920,18,18,District-Karimganj,Rural,80-89,69,66,62,4,2,52,63,18,6
C4920,18,18,District-Karimganj,Rural,90+,27,14,24,1,1,20,24,5,5
C4920,18,18,District-Karimganj,Rural,Age Not Stated,0,1,1,0,2,0,0,0,0
C4920,18,18,District-Karimganj,Urban,0-4,4,4,4,1,1,2,4,3,2
C4920,18,18,District-Karimganj,Urban,5-9,8,8,5,15,7,9,5,2,1
C4920,18,18,District-Karimganj,Urban,10-19,8,16,14,18,10,29,10,21,5
C4920,18,18,District-Karimganj,Urban,20-29,13,22,8,13,12,22,18,19,10
C4920,18,18,District-Karimganj,Urban,30-39,8,11,13,9,17,23,9,21,16
C4920,18,18,District-Karimganj,Urban,40-49,10,17,13,8,6,34,12,11,9
C4920,18,18,District-Karimganj,Urban,50-59,23,16,12,5,5,19,7,15,3
C4920,18,18,District-Karimganj,Urban,60-69,23,10,19,4,3,22,20,10,7
C4920,18,18,District-Karimganj,Urban,70-79,9,12,22,0,1,14,20,2,3
C4920,18,18,District-Karimganj,Urban,80-89,3,3,6,0,0,4,10,1,0
C4920,18,18,District-Karimganj,Urban,90+,1,2,2,0,0,1,3,0,0
C4920,18,18,District-Karimganj,Urban,Age Not Stated,0,0,0,0,0,1,0,0,0
C4920,18,19,District-Hailakandi,Rural,0-4,84,41,39,14,6,43,35,25,16
C4920,18,19,District-Hailakandi,Rural,5-9,93,67,59,64,36,66,45,22,23
C4920,18,19,District-Hailakandi,Rural,10-19,141,99,103,130,82,144,91,105,68
C4920,18,19,District-Hailakandi,Rural,20-29,107,87,86,79,69,117,62,80,73
C4920,18,19,District-Hailakandi,Rural,30-39,75,79,73,60,36,105,58,102,88
C4920,18,19,District-Hailakandi,Rural,40-49,60,67,60,30,33,84,63,74,60
C4920,18,19,District-Hailakandi,Rural,50-59,54,62,59,20,16,77,38,43,50
C4920,18,19,District-Hailakandi,Rural,60-69,105,73,83,16,14,103,72,44,28
C4920,18,19,District-Hailakandi,Rural,70-79,66,44,40,10,5,57,42,10,12
C4920,18,19,District-Hailakandi,Rural,80-89,20,15,10,0,0,28,27,1,5
C4920,18,19,District-Hailakandi,Rural,90+,7,7,9,1,0,9,13,4,0
C4920,18,19,District-Hailakandi,Rural,Age Not Stated,0,2,0,1,0,1,0,0,1
C4920,18,19,District-Hailakandi,Urban,0-4,1,4,6,0,0,2,5,1,0
C4920,18,19,District-Hailakandi,Urban,5-9,10,5,4,5,3,2,3,6,0
C4920,18,19,District-Hailakandi,Urban,10-19,20,12,13,7,11,1,5,4,7
C4920,18,19,District-Hailakandi,Urban,20-29,27,19,13,4,5,7,5,11,10
C4920,18,19,District-Hailakandi,Urban,30-39,41,17,9,10,8,11,6,9,7
C4920,18,19,District-Hailakandi,Urban,40-49,35,8,5,5,5,3,4,6,3
C4920,18,19,District-Hailakandi,Urban,50-59,37,5,8,5,0,13,8,7,4
C4920,18,19,District-Hailakandi,Urban,60-69,25,6,4,0,1,7,3,3,6
C4920,18,19,District-Hailakandi,Urban,70-79,10,2,2,0,0,5,2,1,1
C4920,18,19,District-Hailakandi,Urban,80-89,4,1,2,0,0,2,0,1,3
C4920,18,19,District-Hailakandi,Urban,90+,0,1,2,0,0,0,0,0,0
C4920,18,19,District-Hailakandi,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,20,District-Bongaigaon,Rural,0-4,31,29,25,6,7,20,18,15,13
C4920,18,20,District-Bongaigaon,Rural,5-9,39,38,50,45,39,63,38,26,14
C4920,18,20,District-Bongaigaon,Rural,10-19,103,136,108,97,66,129,76,90,64
C4920,18,20,District-Bongaigaon,Rural,20-29,66,107,89,80,67,128,76,110,63
C4920,18,20,District-Bongaigaon,Rural,30-39,54,76,97,63,48,107,58,121,84
C4920,18,20,District-Bongaigaon,Rural,40-49,76,100,97,36,42,137,60,100,73
C4920,18,20,District-Bongaigaon,Rural,50-59,95,102,96,35,28,92,56,42,43
C4920,18,20,District-Bongaigaon,Rural,60-69,103,92,123,21,18,93,84,26,27
C4920,18,20,District-Bongaigaon,Rural,70-79,78,78,90,5,3,75,97,9,17
C4920,18,20,District-Bongaigaon,Rural,80-89,26,43,33,2,5,26,45,1,8
C4920,18,20,District-Bongaigaon,Rural,90+,12,13,21,0,0,8,20,0,2
C4920,18,20,District-Bongaigaon,Rural,Age Not Stated,1,0,1,0,0,0,0,0,0
C4920,18,20,District-Bongaigaon,Urban,0-4,6,6,2,0,1,3,2,2,1
C4920,18,20,District-Bongaigaon,Urban,5-9,3,5,1,5,7,5,2,6,1
C4920,18,20,District-Bongaigaon,Urban,10-19,30,10,10,10,13,14,12,13,11
C4920,18,20,District-Bongaigaon,Urban,20-29,23,7,7,8,16,29,11,21,12
C4920,18,20,District-Bongaigaon,Urban,30-39,18,11,9,13,9,26,11,24,9
C4920,18,20,District-Bongaigaon,Urban,40-49,17,14,15,8,6,19,13,17,10
C4920,18,20,District-Bongaigaon,Urban,50-59,22,8,13,8,6,28,10,17,7
C4920,18,20,District-Bongaigaon,Urban,60-69,9,9,7,5,2,18,16,6,4
C4920,18,20,District-Bongaigaon,Urban,70-79,5,8,3,1,2,13,4,2,1
C4920,18,20,District-Bongaigaon,Urban,80-89,6,4,5,0,0,5,6,2,0
C4920,18,20,District-Bongaigaon,Urban,90+,0,0,0,0,0,0,0,0,0
C4920,18,20,District-Bongaigaon,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,21,District-Chirang,Rural,0-4,25,40,37,5,4,15,13,14,7
C4920,18,21,District-Chirang,Rural,5-9,27,40,57,39,33,38,25,24,17
C4920,18,21,District-Chirang,Rural,10-19,75,146,146,69,81,82,59,69,57
C4920,18,21,District-Chirang,Rural,20-29,69,134,105,87,72,104,53,72,67
C4920,18,21,District-Chirang,Rural,30-39,59,107,92,73,62,95,46,80,59
C4920,18,21,District-Chirang,Rural,40-49,57,120,105,39,51,87,37,65,47
C4920,18,21,District-Chirang,Rural,50-59,59,121,104,25,21,70,48,41,25
C4920,18,21,District-Chirang,Rural,60-69,85,110,118,14,16,64,50,16,16
C4920,18,21,District-Chirang,Rural,70-79,62,84,79,9,3,40,40,7,8
C4920,18,21,District-Chirang,Rural,80-89,17,30,32,2,3,20,21,2,2
C4920,18,21,District-Chirang,Rural,90+,10,18,8,1,0,14,14,1,1
C4920,18,21,District-Chirang,Rural,Age Not Stated,0,0,0,0,0,0,0,1,0
C4920,18,21,District-Chirang,Urban,0-4,1,5,4,0,0,1,1,0,0
C4920,18,21,District-Chirang,Urban,5-9,0,3,3,2,2,2,1,4,3
C4920,18,21,District-Chirang,Urban,10-19,3,11,8,8,4,9,5,9,8
C4920,18,21,District-Chirang,Urban,20-29,5,9,14,8,6,2,6,6,5
C4920,18,21,District-Chirang,Urban,30-39,6,8,8,6,4,6,4,14,7
C4920,18,21,District-Chirang,Urban,40-49,3,9,6,3,1,10,5,11,6
C4920,18,21,District-Chirang,Urban,50-59,6,9,9,2,3,9,5,7,2
C4920,18,21,District-Chirang,Urban,60-69,5,6,9,2,3,11,6,1,2
C4920,18,21,District-Chirang,Urban,70-79,2,8,7,0,0,7,6,0,2
C4920,18,21,District-Chirang,Urban,80-89,3,3,6,0,0,1,1,0,0
C4920,18,21,District-Chirang,Urban,90+,0,2,3,0,0,0,1,1,0
C4920,18,21,District-Chirang,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,22,District-Kamrup,Rural,0-4,61,138,113,22,12,63,47,18,13
C4920,18,22,District-Kamrup,Rural,5-9,90,200,186,125,96,139,83,46,36
C4920,18,22,District-Kamrup,Rural,10-19,241,447,382,265,218,305,195,184,132
C4920,18,22,District-Kamrup,Rural,20-29,190,321,382,179,168,291,165,220,126
C4920,18,22,District-Kamrup,Rural,30-39,175,367,338,155,141,309,168,204,148
C4920,18,22,District-Kamrup,Rural,40-49,175,328,262,130,98,306,141,189,126
C4920,18,22,District-Kamrup,Rural,50-59,167,258,212,71,53,226,104,108,82
C4920,18,22,District-Kamrup,Rural,60-69,210,240,311,49,28,255,178,84,54
C4920,18,22,District-Kamrup,Rural,70-79,141,160,218,14,11,184,163,26,34
C4920,18,22,District-Kamrup,Rural,80-89,50,58,79,5,3,62,93,14,16
C4920,18,22,District-Kamrup,Rural,90+,23,23,27,5,2,40,36,3,6
C4920,18,22,District-Kamrup,Rural,Age Not Stated,0,1,4,0,1,0,1,0,0
C4920,18,22,District-Kamrup,Urban,0-4,6,14,12,2,0,2,1,1,4
C4920,18,22,District-Kamrup,Urban,5-9,6,24,19,15,4,7,4,3,4
C4920,18,22,District-Kamrup,Urban,10-19,17,46,63,35,22,13,19,11,11
C4920,18,22,District-Kamrup,Urban,20-29,26,55,50,19,17,34,16,30,22
C4920,18,22,District-Kamrup,Urban,30-39,23,53,42,17,15,23,15,23,13
C4920,18,22,District-Kamrup,Urban,40-49,44,28,46,19,8,40,19,22,17
C4920,18,22,District-Kamrup,Urban,50-59,39,38,24,14,9,34,12,19,7
C4920,18,22,District-Kamrup,Urban,60-69,50,37,43,14,8,34,24,6,6
C4920,18,22,District-Kamrup,Urban,70-79,32,20,28,3,1,14,14,2,2
C4920,18,22,District-Kamrup,Urban,80-89,12,2,14,0,0,3,1,0,1
C4920,18,22,District-Kamrup,Urban,90+,0,3,3,0,0,0,3,0,0
C4920,18,22,District-Kamrup,Urban,Age Not Stated,0,2,1,1,0,0,0,0,0
C4920,18,23,District-Kamrup Metropolitan,Rural,0-4,11,10,23,4,3,6,2,5,2
C4920,18,23,District-Kamrup Metropolitan,Rural,5-9,34,38,37,16,15,15,7,12,6
C4920,18,23,District-Kamrup Metropolitan,Rural,10-19,45,94,83,38,26,25,26,32,33
C4920,18,23,District-Kamrup Metropolitan,Rural,20-29,43,63,65,31,35,35,26,38,28
C4920,18,23,District-Kamrup Metropolitan,Rural,30-39,31,52,60,28,19,26,20,38,30
C4920,18,23,District-Kamrup Metropolitan,Rural,40-49,32,40,62,19,16,46,15,29,25
C4920,18,23,District-Kamrup Metropolitan,Rural,50-59,25,34,35,12,7,31,11,10,16
C4920,18,23,District-Kamrup Metropolitan,Rural,60-69,27,20,28,7,3,34,22,7,4
C4920,18,23,District-Kamrup Metropolitan,Rural,70-79,22,23,26,7,6,24,18,1,5
C4920,18,23,District-Kamrup Metropolitan,Rural,80-89,11,10,14,2,1,8,9,1,2
C4920,18,23,District-Kamrup Metropolitan,Rural,90+,4,2,2,1,0,4,6,0,0
C4920,18,23,District-Kamrup Metropolitan,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,23,District-Kamrup Metropolitan,Urban,0-4,51,91,112,6,7,13,13,20,13
C4920,18,23,District-Kamrup Metropolitan,Urban,5-9,74,138,117,57,41,34,24,45,26
C4920,18,23,District-Kamrup Metropolitan,Urban,10-19,169,313,322,145,127,116,90,162,109
C4920,18,23,District-Kamrup Metropolitan,Urban,20-29,186,314,343,159,122,120,90,145,106
C4920,18,23,District-Kamrup Metropolitan,Urban,30-39,188,260,353,126,74,163,74,151,92
C4920,18,23,District-Kamrup Metropolitan,Urban,40-49,179,230,275,94,73,168,77,145,70
C4920,18,23,District-Kamrup Metropolitan,Urban,50-59,144,139,133,63,44,167,65,55,49
C4920,18,23,District-Kamrup Metropolitan,Urban,60-69,105,106,129,36,19,125,73,33,29
C4920,18,23,District-Kamrup Metropolitan,Urban,70-79,46,84,82,20,9,62,62,14,19
C4920,18,23,District-Kamrup Metropolitan,Urban,80-89,19,49,40,3,3,27,27,11,7
C4920,18,23,District-Kamrup Metropolitan,Urban,90+,1,8,12,0,3,2,10,1,0
C4920,18,23,District-Kamrup Metropolitan,Urban,Age Not Stated,4,8,6,1,3,2,2,5,2
C4920,18,24,District-Nalbari,Rural,0-4,36,51,46,8,7,33,18,11,8
C4920,18,24,District-Nalbari,Rural,5-9,59,64,65,72,53,68,37,22,15
C4920,18,24,District-Nalbari,Rural,10-19,155,185,137,155,131,153,98,73,55
C4920,18,24,District-Nalbari,Rural,20-29,107,141,112,122,94,178,98,86,69
C4920,18,24,District-Nalbari,Rural,30-39,121,127,102,78,77,184,103,124,79
C4920,18,24,District-Nalbari,Rural,40-49,117,139,103,72,54,169,91,109,63
C4920,18,24,District-Nalbari,Rural,50-59,107,96,92,47,37,150,82,56,47
C4920,18,24,District-Nalbari,Rural,60-69,115,128,131,37,17,122,88,33,47
C4920,18,24,District-Nalbari,Rural,70-79,80,81,87,16,7,94,76,33,17
C4920,18,24,District-Nalbari,Rural,80-89,30,28,29,4,1,27,33,3,8
C4920,18,24,District-Nalbari,Rural,90+,6,8,8,2,0,10,11,3,3
C4920,18,24,District-Nalbari,Rural,Age Not Stated,0,1,1,1,1,0,0,1,0
C4920,18,24,District-Nalbari,Urban,0-4,3,0,0,2,0,1,2,4,0
C4920,18,24,District-Nalbari,Urban,5-9,4,3,1,5,8,6,3,3,2
C4920,18,24,District-Nalbari,Urban,10-19,16,9,10,18,12,16,13,6,3
C4920,18,24,District-Nalbari,Urban,20-29,18,9,7,11,10,21,16,19,12
C4920,18,24,District-Nalbari,Urban,30-39,17,11,8,9,17,19,9,23,4
C4920,18,24,District-Nalbari,Urban,40-49,15,14,5,16,9,17,3,16,3
C4920,18,24,District-Nalbari,Urban,50-59,12,8,11,11,2,13,7,10,2
C4920,18,24,District-Nalbari,Urban,60-69,15,8,12,8,0,10,14,4,5
C4920,18,24,District-Nalbari,Urban,70-79,17,11,9,1,1,8,8,1,5
C4920,18,24,District-Nalbari,Urban,80-89,6,4,3,0,0,6,4,2,3
C4920,18,24,District-Nalbari,Urban,90+,2,1,0,0,0,1,4,0,0
C4920,18,24,District-Nalbari,Urban,Age Not Stated,0,1,0,0,0,0,1,0,0
C4920,18,25,District-Baksa,Rural,0-4,42,59,74,7,6,30,17,19,22
C4920,18,25,District-Baksa,Rural,5-9,72,128,117,90,59,57,46,33,22
C4920,18,25,District-Baksa,Rural,10-19,167,256,255,174,149,181,111,115,106
C4920,18,25,District-Baksa,Rural,20-29,154,251,283,141,157,181,82,154,125
C4920,18,25,District-Baksa,Rural,30-39,152,285,236,133,114,184,95,160,115
C4920,18,25,District-Baksa,Rural,40-49,127,259,209,85,66,209,116,144,100
C4920,18,25,District-Baksa,Rural,50-59,120,199,173,52,38,186,77,60,54
C4920,18,25,District-Baksa,Rural,60-69,138,201,193,24,17,143,122,41,45
C4920,18,25,District-Baksa,Rural,70-79,141,141,167,13,16,81,67,19,19
C4920,18,25,District-Baksa,Rural,80-89,54,64,50,3,1,30,35,9,13
C4920,18,25,District-Baksa,Rural,90+,20,13,15,1,2,9,15,5,6
C4920,18,25,District-Baksa,Rural,Age Not Stated,0,1,2,0,1,3,0,1,0
C4920,18,25,District-Baksa,Urban,0-4,0,2,1,0,0,0,0,0,0
C4920,18,25,District-Baksa,Urban,5-9,4,2,0,1,1,2,0,0,0
C4920,18,25,District-Baksa,Urban,10-19,0,5,5,0,0,0,0,3,0
C4920,18,25,District-Baksa,Urban,20-29,4,7,2,0,1,0,2,0,0
C4920,18,25,District-Baksa,Urban,30-39,2,3,1,0,1,0,1,2,4
C4920,18,25,District-Baksa,Urban,40-49,1,5,1,1,0,4,0,2,3
C4920,18,25,District-Baksa,Urban,50-59,2,0,3,1,0,0,3,0,1
C4920,18,25,District-Baksa,Urban,60-69,0,0,2,1,0,0,0,0,1
C4920,18,25,District-Baksa,Urban,70-79,2,0,1,0,0,0,0,1,0
C4920,18,25,District-Baksa,Urban,80-89,0,0,0,0,0,0,0,0,0
C4920,18,25,District-Baksa,Urban,90+,0,0,0,0,0,0,0,0,0
C4920,18,25,District-Baksa,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,26,District-Darrang,Rural,0-4,47,64,49,14,3,70,41,11,16
C4920,18,26,District-Darrang,Rural,5-9,90,165,154,105,66,102,42,44,30
C4920,18,26,District-Darrang,Rural,10-19,188,281,213,231,158,213,164,139,81
C4920,18,26,District-Darrang,Rural,20-29,141,160,174,148,153,221,122,123,108
C4920,18,26,District-Darrang,Rural,30-39,119,207,210,167,140,196,91,165,122
C4920,18,26,District-Darrang,Rural,40-49,163,203,175,128,97,199,118,147,142
C4920,18,26,District-Darrang,Rural,50-59,143,184,177,61,48,196,113,90,82
C4920,18,26,District-Darrang,Rural,60-69,132,165,175,57,25,167,155,58,55
C4920,18,26,District-Darrang,Rural,70-79,130,127,127,21,19,137,107,22,36
C4920,18,26,District-Darrang,Rural,80-89,35,40,46,4,2,58,65,11,11
C4920,18,26,District-Darrang,Rural,90+,11,24,23,1,1,24,31,11,6
C4920,18,26,District-Darrang,Rural,Age Not Stated,0,0,0,1,0,0,0,0,0
C4920,18,26,District-Darrang,Urban,0-4,4,3,1,0,1,1,1,0,0
C4920,18,26,District-Darrang,Urban,5-9,1,3,2,4,2,3,1,3,1
C4920,18,26,District-Darrang,Urban,10-19,13,2,1,8,4,6,8,6,4
C4920,18,26,District-Darrang,Urban,20-29,2,4,4,9,5,8,2,10,10
C4920,18,26,District-Darrang,Urban,30-39,11,3,11,6,6,10,7,10,5
C4920,18,26,District-Darrang,Urban,40-49,6,6,10,7,4,17,10,8,7
C4920,18,26,District-Darrang,Urban,50-59,5,6,5,2,2,11,4,6,3
C4920,18,26,District-Darrang,Urban,60-69,4,1,8,4,1,14,9,1,2
C4920,18,26,District-Darrang,Urban,70-79,4,2,4,0,1,12,15,1,0
C4920,18,26,District-Darrang,Urban,80-89,0,3,3,0,0,4,2,0,1
C4920,18,26,District-Darrang,Urban,90+,0,1,1,1,0,1,1,0,0
C4920,18,26,District-Darrang,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,27,District-Udalguri,Rural,0-4,56,47,51,8,7,53,29,20,17
C4920,18,27,District-Udalguri,Rural,5-9,80,78,81,70,65,56,39,37,24
C4920,18,27,District-Udalguri,Rural,10-19,122,210,162,177,142,172,107,124,67
C4920,18,27,District-Udalguri,Rural,20-29,140,190,199,210,232,203,125,144,115
C4920,18,27,District-Udalguri,Rural,30-39,124,206,159,195,149,174,113,158,118
C4920,18,27,District-Udalguri,Rural,40-49,151,240,194,126,106,175,105,140,105
C4920,18,27,District-Udalguri,Rural,50-59,152,215,152,79,51,174,123,81,50
C4920,18,27,District-Udalguri,Rural,60-69,140,189,206,32,28,160,116,35,39
C4920,18,27,District-Udalguri,Rural,70-79,104,150,120,12,11,112,104,16,24
C4920,18,27,District-Udalguri,Rural,80-89,22,40,41,2,2,30,44,11,5
C4920,18,27,District-Udalguri,Rural,90+,11,18,18,6,1,12,19,3,0
C4920,18,27,District-Udalguri,Rural,Age Not Stated,1,2,2,0,1,3,1,2,0
C4920,18,27,District-Udalguri,Urban,0-4,0,0,2,0,0,0,0,0,0
C4920,18,27,District-Udalguri,Urban,5-9,1,4,2,2,2,1,0,0,1
C4920,18,27,District-Udalguri,Urban,10-19,6,14,6,3,7,3,1,6,1
C4920,18,27,District-Udalguri,Urban,20-29,4,8,5,11,9,8,2,12,3
C4920,18,27,District-Udalguri,Urban,30-39,2,15,12,2,7,6,2,5,6
C4920,18,27,District-Udalguri,Urban,40-49,3,13,11,5,1,7,1,5,4
